"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"671","BOUV03",2008-05-09,"UMCA","","683","X- Stem Missing",11,-9999,NA
"672","BOUV03",2008-05-09,"UMCA","Q","888","Alive",5,46,6.3
"673","BOUV09",2008-05-09,"UMCA","G","2382","Alive",3.299999952,16,4.2
"674","BOUV09",2008-05-09,"UMCA","A","3482","Alive",1.700000048,35,2.8
"675","BOUV09",2008-05-09,"UMCA","B","3483","Alive",6.599999905,37,8.4
"676","BOUV09",2008-05-09,"UMCA","C","3484","Alive",3.799999952,36,4.8
"677","BOUV09",2008-05-09,"UMCA","C","3485","Alive",6.300000191,12,7.1
"678","BOUV09",2008-05-09,"UMCA","D","3486","Dead",1.700000048,-9999,NA
"679","BOUV09",2008-05-09,"UMCA","D","3487","Alive",3.299999952,32,4.2
"680","BOUV09",2008-05-09,"UMCA","E","3488","Dead",2.400000095,-9999,NA
"681","BOUV09",2008-05-09,"UMCA","E","3489","Alive",3.299999952,20,3.5
"682","BOUV09",2008-05-09,"UMCA","E","3490","Alive",4.599999905,43,5.2
"683","BOUV09",2008-05-09,"UMCA","F","3491","Alive",6.800000191,19,7.3
"684","BOUV09",2008-05-09,"UMCA","H","3493","Alive",17.5,6,19.5
"685","BOUV09",2008-05-09,"UMCA","I","3494","Alive",5.599999905,9,6.1
"686","BOUV09",2008-05-09,"UMCA","I","3496","Alive",4.5,5,4.7
"687","BOUV09",2008-05-09,"UMCA","J","3497","Alive",2.700000048,5,4.1
"688","BOUV09",2008-05-09,"UMCA","K","3498","Alive",3.599999905,4,3.8
"689","BOUV09",2008-05-09,"UMCA","K","3499","Alive",2.599999905,10,4.3
"690","BOUV09",2008-05-09,"UMCA","L","3500","Alive",14.69999981,8,15.4
"691","BOUV09",2008-05-09,"UMCA","L","3501","Alive",19.10000038,28,21
"692","BOUV09",2008-05-09,"UMCA","M","3502","Alive",6.699999809,38,8.3
"693","BOUV09",2008-05-09,"UMCA","O","3505","Alive",6.199999809,3,6.1
"694","BOUV09",2008-05-09,"UMCA","O","3506","Alive",4,22,4.6
"695","BOUV09",2008-05-09,"UMCA","O","3507","Alive",2.599999905,32,2.8
"696","BOUV09",2008-05-09,"UMCA","O","3508","Alive",8,19,8.2
"697","BOUV09",2008-05-09,"UMCA","P","3510","Alive",6.400000095,5,NA
"698","BOUV09",2008-05-09,"UMCA","P","3511","Alive",2,6,2.7
"699","BOUV09",2008-05-09,"UMCA","Q","3513","Alive",2.099999905,53,3.2
"700","BOUV09",2008-05-09,"UMCA","Q","3514","Alive",10.89999962,34,NA
"701","BOUV09",2008-05-09,"UMCA","Q","3515","Alive",0.800000012,25,NA
"702","BOUV09",2008-05-09,"UMCA","R","3516","Alive",3.200000048,32,NA
"703","BOUV09",2008-05-09,"UMCA","S","3517","Alive",8.699999809,39,9.2
"704","BOUV09",2008-05-09,"UMCA","T","3518","Dead",7.099999905,-9999,NA
"705","BOUV09",2008-05-09,"UMCA","U","3519","Alive",17.20000076,11,18.8
"706","BOUV09",2008-05-09,"UMCA","U","3520","Alive",33.70000076,0,35.4
"707","BOUV09",2008-05-09,"UMCA","U","3521","Alive",2.5,45,3.4
"708","BOUV09",2008-05-09,"UMCA","U","3522","Dead",11.80000019,-9999,NA
"709","BOUV09",2008-05-09,"UMCA","V","3523","Alive",11.5,3,12.6
"710","BOUV09",2008-05-09,"UMCA","V","3524","Alive",12.19999981,6,12.7
"711","BOUV09",2008-05-09,"UMCA","V","3525","Alive",22.89999962,0,30
"712","BOUV09",2008-05-09,"UMCA","V","3526","Alive",6.900000095,8,7.8
"713","BOUV09",2008-05-09,"UMCA","","3527","X- Stem Missing",14.10000038,-9999,NA
"714","BOUV09",2008-05-09,"UMCA","AD","6360","Alive",12,50,14
"715","BOUV09",2008-05-09,"UMCA","","6361","Alive",0.699999988,7,NA
"716","BOUV09",2008-05-09,"UMCA","","6362","Alive",1,0,NA
"717","BOUV09",2008-05-09,"UMCA","","6363","Alive",0.699999988,7,NA
"718","BOUV09",2008-05-09,"UMCA","","6364","Alive",0.400000006,5,NA
"719","BOUV09",2008-05-09,"UMCA","","6365","Alive",0.5,8,NA
"720","BOUV09",2008-05-09,"UMCA","AF","6366","Alive",20.39999962,18,22.3
"721","BOWES01",2008-05-02,"UMCA","D","325","Alive",26.75,95,29.2
"722","BOWES01",2008-05-02,"UMCA","F","904","Alive",9,58,12.5
"723","BOWES01",2008-05-02,"UMCA","E","916","Alive",25,41,29.7
"724","BOWES01",2008-05-02,"UMCA","J","917","Alive",9,19,10.4
"725","BOWES01",2008-05-02,"UMCA","C","930","Alive",30.25,67,33.4
"726","BOWES01",2008-05-02,"UMCA","B","942","Alive",10,61,10.2
"727","BOWES01",2008-05-02,"UMCA","H","945","Alive",31.5,31,15.1
"728","BOWES01",2008-05-02,"UMCA","I","951","Alive",16.5,36,18.1
"729","BOWES01",2008-05-02,"UMCA","G","957","Alive",9,45,9.8
"730","BOWES01",2008-05-02,"UMCA","A","986","Alive",21.5,48,24.1
"731","BOWES02",2008-05-02,"UMCA","F","3588","Alive",25.5,30,28.4
"732","BOWES02",2008-05-02,"UMCA","E","3589","Alive",17.29999924,47,18.2
"733","BOWES02",2008-05-02,"UMCA","E","3590","Alive",50.29999924,42,52.2
"734","BOWES02",2008-05-02,"UMCA","F","410","Alive",14.5,56,15.8
"735","BOWES02",2008-05-02,"UMCA","C","423b","Alive",69.25,87,46
"736","BOWES02",2008-05-02,"UMCA","G","444","Alive",14.10000038,27,11.5
"737","BOWES02",2008-05-02,"UMCA","A","452b","Alive",16.5,24,19.7
"738","BOWES02",2008-05-02,"UMCA","E","466b","Alive",16.5,62,17.8
"739","BOWES02",2008-05-02,"UMCA","D","468b","Alive",20.25,21,23
"740","BOWES02",2008-05-02,"UMCA","H","469","Alive",21.75,120,23.9
"741","BOWES02",2008-05-02,"UMCA","B","486b","Alive",13.75,55,15.7
"742","BOWES02",2008-05-02,"UMCA","A","496b","Alive",30.5,29,33
"743","BOWES02",2008-05-02,"UMCA","A","498","Alive",46,28,53.8
"744","BOWES02",2008-05-02,"UMCA","G","6938","Alive",13.39999962,63,13.3
"745","BOWES03",2008-05-02,"UMCA","D","819","Alive",32.75,25,35.5
"746","BOWES03",2008-05-02,"UMCA","B","928","Alive",20.25,12,22
"747","BOWES03",2008-05-02,"UMCA","C","940","Alive",35.5,48,34.5
"748","BOWES03",2008-05-02,"UMCA","C","948","Alive",32,26,33.5
"749","BOWES03",2008-05-02,"UMCA","A","993","Dead",19.5,-9999,NA
"750","COCHR01",2008-05-03,"UMCA","A","3591","Alive",3.5,57,4.5
"751","COCHR01",2008-05-03,"UMCA","B","3592","Alive",6,21,7.8
"752","COCHR01",2008-05-03,"UMCA","B","3593","Alive",9.199999809,48,10.9
"753","COCHR01",2008-05-03,"UMCA","C","3594","Alive",5.400000095,58,6.8
"754","COCHR01",2008-05-03,"UMCA","C","3595","Alive",6.5,58,8.1
"755","COCHR01",2008-05-03,"UMCA","C","3596","Alive",7.400000095,56,9.2
"756","COCHR01",2008-05-03,"UMCA","C","3597","Alive",6.900000095,48,7.8
"757","COCHR01",2008-05-03,"UMCA","C","3598","X- Stem Missing",6.099999905,-9999,7.4
"758","COOK01",2008-04-08,"UMCA","B","1350","Alive",2.799999952,24,2.4
"759","COOK01",2008-04-08,"UMCA","B","1698","Alive",8.300000191,21,8.6
"760","COOK01",2008-04-08,"UMCA","A","1699","Alive",4.699999809,31,4.4
"761","COOK01",2008-04-08,"UMCA","B","2799","Alive",1,18,1.7
"762","COOK01",2008-04-08,"UMCA","C","6051","Alive",6.5,9,15.1
"763","COOK02",2008-04-08,"UMCA","A","2702","Alive",14.19999981,12,15.6
"764","COOK02",2008-04-08,"UMCA","C","2800","Alive",9.5,21,9
"765","COOK02",2008-04-08,"UMCA","A","472","Dead",16.10000038,-9999,43.3
"766","COOK02",2008-04-08,"UMCA","B","6070","Alive",11,27,10.6
"767","COOK02",2008-04-08,"UMCA","E","6071","Alive",4.5,25,4.5
"768","COOK02",2008-04-08,"UMCA","C","6072","Alive",13,12,13.5
"769","COOK02",2008-04-08,"UMCA","E","6073","Alive",19,17,20.1
"770","COOK02",2008-04-08,"UMCA","E","6075","Alive",11,21,12
"771","DOMAN01",2008-05-02,"UMCA","D","2771","Alive",1.299999952,25,4.3
"772","DOMAN01",2008-05-02,"UMCA","E","3649","Alive",1.299999952,67,6
"773","DOMAN01",2008-05-02,"UMCA","A","3650","Alive",1.200000048,12,4.5
"774","DOMAN01",2008-05-02,"UMCA","A","3651","Alive",2.299999952,29,7.9
"775","DOMAN01",2008-05-02,"UMCA","A","3652","Alive",2.099999905,30,8
"776","DOMAN01",2008-05-02,"UMCA","C","3654","Alive",3.400000095,37,7.9
"777","DOMAN01",2008-05-02,"UMCA","C","3655","Alive",2.5,31,7.5
"778","DOMAN01",2008-05-02,"UMCA","C","3656","Alive",1.899999976,25,3
"779","DOMAN01",2008-05-02,"UMCA","C","3657","Alive",1.399999976,29,5.2
"780","DOMAN01",2008-05-02,"UMCA","B","3658","Alive",3.299999952,58,9.7
"781","DOMAN01",2008-05-02,"UMCA","B","3659","Alive",2.900000095,15,9.1
"782","DOMAN01",2008-05-02,"UMCA","F","3660","Alive",3.299999952,22,10.1
"783","DOMAN01",2008-05-02,"UMCA","F","6346","Alive",1.100000024,35,2.8
"784","DOMAN01",2008-05-02,"UMCA","F","6348","Alive",1.399999976,53,5.8
"785","ELIOT01",2008-04-10,"UMCA","M","2427","Alive",18.70000076,32,19.3
"786","ELIOT01",2008-04-10,"UMCA","M","2436","Alive",26.29999924,22,28.4
"787","ELIOT01",2008-04-10,"UMCA","J","2441","Alive",21.39999962,47,24.6
"788","ELIOT01",2008-04-10,"UMCA","I","2899","Alive",22.29999924,23,23.7
"789","ELIOT01",2008-04-10,"UMCA","A","328","Alive",14.10000038,62,15.8
"790","ELIOT01",2008-04-10,"UMCA","K","408c","Alive",22.79999924,19,25.6
"791","ELIOT01",2008-04-10,"UMCA","C","412d","Alive",2.299999952,34,2.4
"792","ELIOT01",2008-04-10,"UMCA","L","413b","Alive",15.19999981,9,17.2
"793","ELIOT01",2008-04-10,"UMCA","N","414b","Alive",55.5,11,46.2
"794","ELIOT01",2008-04-10,"UMCA","D","4388","Alive",37.79999924,25,39.4
"795","ELIOT01",2008-04-10,"UMCA","E","4402","Alive",45.20000076,12,46.5
"796","ELIOT01",2008-04-10,"UMCA","F","4405","Alive",25,11,26.5
"797","ELIOT01",2008-04-10,"UMCA","H","4407","Alive",19.60000038,26,19.8
"798","ELIOT01",2008-04-10,"UMCA","B","4479","Alive",11,11,11.9
"799","ELIOT01",2008-04-10,"UMCA","G","4480","Alive",26.60000038,13,28.2
"800","FERRA01",2008-05-01,"UMCA","A","2773","Alive",17.29999924,5,18.5
"801","FERRA01",2008-05-01,"UMCA","A","2774","Dead",11.10000038,-9999,NA
"802","FERRA01",2008-05-01,"UMCA","B","2775","Alive",5.800000191,33,6.5
"803","FERRA01",2008-05-01,"UMCA","C","2776","Alive",56,13,NA
"804","FERRA01",2008-05-01,"UMCA","D","2777","Alive",2.200000048,49,2.6
"805","FERRA01",2008-05-01,"UMCA","C","2778","Alive",2.400000095,45,2.9
"806","FERRA01",2008-05-01,"UMCA","C","2779","Alive",3.799999952,13,3.4
"807","FERRA01",2008-05-01,"UMCA","C","2780","Alive",11.10000038,19,11.4
"808","FERRA01",2008-05-01,"UMCA","C","2781","Alive",9.300000191,24,10.3
"809","FERRA01",2008-05-01,"UMCA","E","2783","Alive",2.799999952,14,2.8
"810","FERRA01",2008-05-01,"UMCA","E","2784","Alive",2.200000048,15,2.8
"811","FERRA01",2008-05-01,"UMCA","F","2786","Dead",1,-9999,NA
"812","FERRA01",2008-05-01,"UMCA","G","2788","Alive",10.89999962,5,10.3
"813","FERRA01",2008-05-01,"UMCA","H","2789","Alive",1.299999952,15,2.7
"814","FERRA01",2008-05-01,"UMCA","H","2790","Alive",2.599999905,27,2.7
"815","FERRA01",2008-05-01,"UMCA","H","2791","Alive",9.300000191,23,NA
"816","FERRA01",2008-05-01,"UMCA","J","2793","Alive",12.60000038,30,13.1
"817","FERRA01",2008-05-01,"UMCA","J","2794","Alive",11,42,11
"818","FERRA01",2008-05-01,"UMCA","J","2795","Alive",9,35,8.6
"819","FERRA01",2008-05-01,"UMCA","J","2796","Alive",4.199999809,34,4.1
"820","FERRA01",2008-05-01,"UMCA","K","2797","Alive",3,17,3.8
"821","FERRA01",2008-05-01,"UMCA","L","2798","Alive",9.399999619,14,10.1
"822","FERRA01",2008-05-01,"UMCA","N","3699","Alive",2.5,27,3.1
"823","FERRA01",2008-05-01,"UMCA","O","3701","Alive",7.300000191,35,8.1
"824","FERRA01",2008-05-01,"UMCA","P","3703","Alive",3.200000048,28,3.4
"825","FERRA01",2008-05-01,"UMCA","Q","3704","Alive",10.19999981,16,11.2
"826","FERRA01",2008-05-01,"UMCA","S","3706","Alive",10.69999981,33,11.1
"827","FERRA01",2008-05-01,"UMCA","U","3710","Alive",9.5,75,11
"828","FERRA01",2008-05-01,"UMCA","V","3711","Alive",14.80000019,15,16.8
"829","FERRA01",2008-05-01,"UMCA","V","3712","Alive",11.80000019,14,12.2
"830","FERRA01",2008-05-01,"UMCA","V","3713","Alive",12.10000038,18,13.1
"831","FERRA01",2008-05-01,"UMCA","V","3714","Alive",14,23,14.9
"832","FERRA01",2008-05-01,"UMCA","V","3715","Alive",12.10000038,22,15.1
"833","FERRA01",2008-05-01,"UMCA","V","3716","Alive",13.60000038,12,15
"834","FERRA01",2008-05-01,"UMCA","W","3717","Alive",2.099999905,19,2.1
"835","FERRA01",2008-05-01,"UMCA","Y","3720","Alive",1.700000048,9,1.7
"836","FERRA01",2008-05-01,"UMCA","Z","3722","Alive",1.399999976,19,2
"837","FERRA01",2008-05-01,"UMCA","Z","3724","Alive",3.900000095,54,4.5
"838","FERRA01",2008-05-01,"UMCA","Z","3725","Alive",5.5,21,6.1
"839","FERRA01",2008-05-01,"UMCA","AA","3726","Alive",5.800000191,30,6.3
"840","FERRA01",2008-05-01,"UMCA","AB","3727","Alive",10.5,19,11.7
"841","FERRA01",2008-05-01,"UMCA","AC","3728","Alive",1.799999952,37,2.7
"842","FERRA01",2008-05-01,"UMCA","AD","3729","Alive",4.199999809,40,5.5
"843","FERRA01",2008-05-01,"UMCA","AE","3730","Alive",2.900000095,14,3
"844","FERRA01",2008-05-01,"UMCA","AF","3732","Alive",3.099999905,28,3.8
"845","FERRA01",2008-05-01,"UMCA","AF","3733","Alive",7.699999809,32,8.3
"846","FERRA01",2008-05-01,"UMCA","AF","3734","Alive",6.400000095,55,6.8
"847","FERRA01",2008-05-01,"UMCA","AF","3736","Alive",5.400000095,23,6.2
"848","FERRA01",2008-05-01,"UMCA","AF","3737","Alive",2,26,2.8
"849","FERRA01",2008-05-01,"UMCA","AF","3738","Alive",6.300000191,31,7.1
"850","FERRA01",2008-05-01,"UMCA","M","3739","Dead",3.799999952,-9999,NA
"851","FERRA01",2008-05-01,"UMCA","L","3740","Alive",6.199999809,47,6.5
"852","FERRA01",2008-05-01,"UMCA","L","3741","Alive",9.899999619,17,10.2
"853","FERRA01",2008-05-01,"UMCA","L","3742","Alive",6.400000095,31,6.6
"854","FERRA01",2008-05-01,"UMCA","AG","6309","Alive",11.30000019,31,11.7
"855","FOP04",2008-04-05,"UMCA","E","168","Alive",18.5,10,18.9
"856","FOP04",2008-04-05,"UMCA","F","169","Alive",26.75,15,27.3
"857","FOP04",2008-04-05,"UMCA","I","172","Alive",24.5,36,27.4
"858","FOP04",2008-04-05,"UMCA","K","173","Alive",37.5,27,40.8
"859","FOP04",2008-04-05,"UMCA","A","174","Alive",10.75,19,10.9
"860","FOP04",2008-04-05,"UMCA","J","175","Alive",21.25,18,21.5
"861","FOP04",2008-04-05,"UMCA","G","176","Alive",26,29,25.3
"862","FOP04",2008-04-05,"UMCA","H","177","Alive",18.75,12,19.7
"863","FOP04",2008-04-05,"UMCA","K","178","Alive",32,9,32.4
"864","FOP04",2008-04-05,"UMCA","N","182","Alive",15,4,17
"865","FOP04",2008-04-05,"UMCA","M","184","Alive",18,10,16.6
"866","FOP04",2008-04-05,"UMCA","M","202","Alive",22.25,14,25.5
"867","FOP04",2008-04-05,"UMCA","C","209","Alive",34.75,10,35.6
"868","FOP04",2008-04-05,"UMCA","D","211","Alive",17.25,3,17.9
"869","FOP04",2008-04-05,"UMCA","B","213","Alive",11,4,10.8
"870","FOP04",2008-04-05,"UMCA","O","4409","Alive",31.60000038,4,33.7
"871","FOP04",2008-04-05,"UMCA","P","4411","Alive",28,37,30.7
"872","FOP04",2008-04-05,"UMCA","E","4483","Alive",34.5,8,36.5
"873","FOP04",2008-04-05,"UMCA","C","4484","Alive",37.40000153,6,39.7
"874","FOP04",2008-04-05,"UMCA","K","4485","Alive",38.59999847,18,40.1
"875","FOP04",2008-04-05,"UMCA","L","4486","Alive",28.70000076,5,29.8
"876","FOP04",2008-04-05,"UMCA","Q","4487","Alive",25.89999962,31,26.4
"877","FOP324",2008-04-11,"UMCA","N","121","Alive",18.45999908,69,20.6
"878","FOP324",2008-04-11,"UMCA","K","132","Alive",14.64000034,27,17.8
"879","FOP324",2008-04-11,"UMCA","W","133","Alive",17.51000023,14,18.7
"880","FOP324",2008-04-11,"UMCA","L","134","X- Stem Missing",3.180000067,-9999,19.4
"881","FOP324",2008-04-11,"UMCA","P","135","Alive",21.95999908,32,27.3
"882","FOP324",2008-04-11,"UMCA","M","136","Alive",7.639999866,43,10.3
"883","FOP324",2008-04-11,"UMCA","X","137","Alive",5.090000153,33,7.2
"884","FOP324",2008-04-11,"UMCA","H","138","Alive",15,54,17.1
"885","FOP324",2008-04-11,"UMCA","T","139","Alive",42.65000153,7,11.2
"886","FOP324",2008-04-11,"UMCA","I","140","Alive",17.82999992,42,22.1
"887","FOP324",2008-04-11,"UMCA","J","141","Alive",14.01000023,44,16.1
"888","FOP324",2008-04-11,"UMCA","H","143","Alive",11.5,69,12.5
"889","FOP324",2008-04-11,"UMCA","H","144","Alive",11,56,11.6
"890","FOP324",2008-04-11,"UMCA","O","145","Alive",7.320000172,88,7.6
"891","FOP324",2008-04-11,"UMCA","Q","146","Alive",45.25,25,47
"892","FOP324",2008-04-11,"UMCA","V","147","Dead",7,-9999,NA
"893","FOP324",2008-04-11,"UMCA","Q","148","Alive",18.25,21,20.6
"894","FOP324",2008-04-11,"UMCA","R","149","Alive",15.92000008,35,21.9
"895","FOP324",2008-04-11,"UMCA","A","150","Alive",18,6,18.5
"896","FOP324",2008-04-11,"UMCA","A","151","Alive",18.5,33,19.5
"897","FOP324",2008-04-11,"UMCA","A","155","Alive",25.79999924,25,21.7
"898","FOP324",2008-04-11,"UMCA","C","156","Alive",15.5,8,15.6
"899","FOP324",2008-04-11,"UMCA","G","157","Alive",29.92000008,42,20.1
"900","FOP324",2008-04-11,"UMCA","F","158","Alive",14.75,18,17.6
"901","FOP324",2008-04-11,"UMCA","F","159","Alive",13.25,13,15.3
"902","FOP324",2008-04-11,"UMCA","C","161","Alive",15,13,16.7
"903","FOP324",2008-04-11,"UMCA","F","164","Alive",15,33,16.5
"904","FOP324",2008-04-11,"UMCA","C","166","Dead",3.25,-9999,NA
"905","FOP324",2008-04-11,"UMCA","F","167","Alive",19.39999962,31,14.9
"906","FOP324",2008-04-11,"UMCA","W","2891","Alive",9.199999809,22,10.5
"907","FOP324",2008-04-11,"UMCA","F","4021","Alive",14.39999962,11,16.3
"908","FOP324",2008-04-11,"UMCA","F","4022","Alive",7.900000095,11,8.7
"909","FOP324",2008-04-11,"UMCA","A","4023","Alive",17.39999962,18,18.5
"910","FOP324",2008-04-11,"UMCA","U","4024","Alive",2,10,2.1
"911","FOP333",2008-04-05,"UMCA","F","154","Alive",26.25,8,29.1
"912","FOP333",2008-04-05,"UMCA","D","160","Alive",25.5,4,24.8
"913","FOP333",2008-04-05,"UMCA","D","162","Alive",6.75,30,NA
"914","FOP333",2008-04-05,"UMCA","C","180","Alive",26,27,28.2
"915","FOP333",2008-04-05,"UMCA","C","185","Alive",14.25,12,16.3
"916","FOP333",2008-04-05,"UMCA","A","187","Alive",19,0,20.2
"917","FOP333",2008-04-05,"UMCA","H","201","Alive",24.75,9,24
"918","FOP333",2008-04-05,"UMCA","H","203","Alive",24.75,5,25.2
"919","FOP333",2008-04-05,"UMCA","C","204","Alive",89.5,13,95.6
"920","FOP333",2008-04-05,"UMCA","H","205","Alive",28.75,3,29.9
"921","FOP333",2008-04-05,"UMCA","H","206","Dead",14.25,-9999,NA
"922","FOP333",2008-04-05,"UMCA","A","207","Alive",12.25,15,12.7
"923","FOP333",2008-04-05,"UMCA","I","208","Alive",13,25,12.4
"924","FOP333",2008-04-05,"UMCA","","215","X- Stem Missing",8.75,-9999,NA
"925","FOP333",2008-04-05,"UMCA","K","217","Alive",5.5,20,5.9
"926","FOP333",2008-04-05,"UMCA","F","218","Alive",20.5,7,19
"927","FOP333",2008-04-05,"UMCA","F","219","Alive",18.5,25,19.2
"928","FOP333",2008-04-05,"UMCA","I","223","Dead",8,-9999,NA
"929","FOP333",2008-04-05,"UMCA","C","2428","Alive",24.70000076,4,24.1
"930","FOP333",2008-04-05,"UMCA","F","2432","Alive",22.29999924,10,24.3
"931","FOP333",2008-04-05,"UMCA","A","2434","Alive",25.89999962,7,27.5
"932","FOP333",2008-04-05,"UMCA","C","2435","Alive",25.5,7,27
"933","FOP333",2008-04-05,"UMCA","C","2437","Alive",15.80000019,3,16
"934","FOP333",2008-04-05,"UMCA","A","2439","Alive",14.60000038,6,14.4
"935","FOP333",2008-04-05,"UMCA","A","2440","Alive",24,6,24
"936","FOP333",2008-04-05,"UMCA","A","2442","Alive",18.70000076,8,18.8
"937","FOP333",2008-04-05,"UMCA","C","2445","Alive",19,3,19.3
"938","FOP333",2008-04-05,"UMCA","G","2802","Alive",24.5,6,25.1
"939","FOP333",2008-04-05,"UMCA","C","2804","Alive",14.60000038,3,16.3
"940","FOP333",2008-04-05,"UMCA","G","2806","Alive",19.5,8,20.2
"941","FOP333",2008-04-05,"UMCA","C","2807","Alive",20.79999924,3,20.3
"942","FOP333",2008-04-05,"UMCA","M","2889","Alive",17.60000038,10,18.5
"943","FOP333",2008-04-05,"UMCA","D","2890","Alive",23,8,24.3
"944","FOP333",2008-04-05,"UMCA","D","2894","Alive",14.19999981,7,14.1
"945","FOP333",2008-04-05,"UMCA","A","2897","Alive",27.60000038,9,29
"946","FOP333",2008-04-05,"UMCA","A","2898","Alive",20,2,20.7
"947","FOP340",2008-04-05,"UMCA","C","179","Alive",2.5,89,3.1
"948","FOP340",2008-04-05,"UMCA","A","210","Alive",11.75,6,13.5
"949","FOP340",2008-04-05,"UMCA","B","214","Alive",12.75,57,13.3
"950","FRIDE01",2008-05-02,"UMCA","A","1756","Alive",1,33,2.2
"951","FRIDE01",2008-05-02,"UMCA","A","4474","Alive",4.099999905,27,6.6
"952","FRIDE01",2008-05-02,"UMCA","A","4476","Alive",2.099999905,14,2.5
"953","GANAY01",2008-04-28,"UMCA","A","2324","Alive",2.099999905,30,2.5
"954","GANAY02",2008-04-28,"UMCA","A","3234","Alive",17.39999962,8,16.2
"955","GANAY02",2008-04-28,"UMCA","A","3235","Alive",16.10000038,13,17
"956","GANAY02",2008-04-28,"UMCA","A","3236","Alive",13.10000038,17,13.9
"957","GANAY02",2008-04-28,"UMCA","A","3237","Alive",12.5,10,14.1
"958","GANAY02",2008-04-28,"UMCA","B","3238","Alive",2.700000048,23,3.1
"959","GANAY02",2008-04-28,"UMCA","B","3239","Alive",12.10000038,10,13.2
"960","GANAY02",2008-04-28,"UMCA","B","3240","Alive",9.5,24,9.9
"961","GANAY02",2008-04-28,"UMCA","B","3241","Dead",3.200000048,-9999,NA
"962","GANAY02",2008-04-28,"UMCA","B","3242","Dead",2.599999905,-9999,NA
"963","GANAY02",2008-04-28,"UMCA","B","3243","Alive",11.60000038,4,12.3
"964","GARD01",2008-05-02,"UMCA","A","3775","Alive",7.599999905,52,8.3
"965","GARD01",2008-05-02,"UMCA","A","3776","Alive",2.200000048,11,2.8
"966","GARD01",2008-05-02,"UMCA","C","3777","Alive",9.899999619,2,10.5
"967","GARD01",2008-05-02,"UMCA","D","3778","Alive",11.5,22,12.8
"968","GARD01",2008-05-02,"UMCA","D","3779","Alive",0.5,21,2.8
"969","GARD01",2008-05-02,"UMCA","E","3780","Alive",9.699999809,19,10.7
"970","GARD01",2008-05-02,"UMCA","E","3781","Alive",9.199999809,2,8.8
"971","GARD01",2008-05-02,"UMCA","F","3782","Alive",1.5,12,2.2
"972","GARD01",2008-05-02,"UMCA","F","3783","Dead",2.599999905,-9999,NA
"973","GARD01",2008-05-02,"UMCA","G","3785","Alive",9.600000381,17,8.4
"974","GARD01",2008-05-02,"UMCA","G","3786","Alive",1.299999952,-9999,2
"975","GARD01",2008-05-02,"UMCA","H","3787","Alive",10.39999962,3,11.6
"976","GARD01",2008-05-02,"UMCA","H","3788","Alive",10.80000019,7,11.6
"977","GARD01",2008-05-02,"UMCA","H","3789","Dead",9.600000381,-9999,NA
"978","GARD01",2008-05-02,"UMCA","H","3790","Alive",7.099999905,5,7.2
"979","GARD01",2008-05-02,"UMCA","H","3791","Alive",10.19999981,3,11.1
"980","GARD01",2008-05-02,"UMCA","H","3792","Alive",7.800000191,9,7.7
"981","GARD01",2008-05-02,"UMCA","I","3793","Alive",7.800000191,80,8.6
"982","GARD01",2008-05-02,"UMCA","J","3794","Alive",14.60000038,20,16.3
"983","GARD01",2008-05-02,"UMCA","K","3795","Alive",7.800000191,37,10
"984","GARD01",2008-05-02,"UMCA","L","3796","Alive",16,19,17.2
"985","GARD01",2008-05-02,"UMCA","L","3797","Alive",5.699999809,58,5.8
"986","GARD01",2008-05-02,"UMCA","L","3799","Alive",2.299999952,92,2.7
"987","GARD01",2008-05-02,"UMCA","L","3800","Alive",9.800000191,24,10
"988","HALOW02",2008-05-02,"UMCA","B","1428","Alive",18.39999962,68,22
"989","HALOW02",2008-05-02,"UMCA","D","3583","Alive",22.89999962,21,23.7
"990","HALOW02",2008-05-02,"UMCA","F","3584","Alive",17.70000076,32,21.1
"991","HALOW02",2008-05-02,"UMCA","J","3585","Alive",17.29999924,42,19.3
"992","HALOW02",2008-05-02,"UMCA","K","3586","Alive",23.79999924,15,25.5
"993","HALOW02",2008-05-02,"UMCA","M","3587","Alive",23,33,23.7
"994","HALOW02",2008-05-02,"UMCA","E","4509","Alive",16,51,17.8
"995","HALOW02",2008-05-02,"UMCA","E","4510","Alive",16.79999924,31,18.4
"996","HALOW02",2008-05-02,"UMCA","H","4511","Alive",6.400000095,8,6.2
"997","HALOW02",2008-05-02,"UMCA","H","4512","Alive",4.599999905,38,4.8
"998","HALOW02",2008-05-02,"UMCA","A","6932","Alive",19.89999962,19,20.4
"999","HALOW02",2008-05-02,"UMCA","C","6933","Alive",19.39999962,21,21
"1000","HALOW02",2008-05-02,"UMCA","C","6934","Alive",26,40,30.5
"1001","HALOW02",2008-05-02,"UMCA","G","6935","Alive",39.20000076,14,42.1
"1002","HALOW02",2008-05-02,"UMCA","I","6936","Alive",11.30000019,47,13.1
"1003","HALOW02",2008-05-02,"UMCA","L","6937","Alive",28,19,30.7
"1004","HOOD01",2008-05-12,"UMCA","B","104","Alive",13.5,4,15
"1005","HOOD01",2008-05-12,"UMCA","M","112","Alive",17.25,5,18.8
"1006","HOOD01",2008-05-12,"UMCA","H","120","Alive",3.75,39,4
"1007","HOOD01",2008-05-12,"UMCA","F","3077","Alive",10.69999981,4,11
"1008","HOOD01",2008-05-12,"UMCA","EE","4170","Alive",10.80000019,40,10.8
