"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"697","BOUV03",2011-05-20,"UMCA","O","1958","Alive",1.399999976,126,2.8
"698","BOUV03",2011-05-20,"UMCA","J","502","Alive",13.5,132,11.3
"699","BOUV03",2011-05-20,"UMCA","F","510","Alive",1.5,131,3.5
"700","BOUV03",2011-05-20,"UMCA","P","538","Alive",10.5,119,12.4
"701","BOUV03",2011-05-20,"UMCA","I","555","Alive",1.25,104,2.5
"702","BOUV03",2011-05-20,"UMCA","B","558","Alive",0.25,31,2
"703","BOUV03",2011-05-20,"UMCA","H","561","Alive",2.75,147,5.6
"704","BOUV03",2011-05-20,"UMCA","M","565","Alive",3.75,92,5.7
"705","BOUV03",2011-05-20,"UMCA","N","580","Alive",2.25,114,4.5
"706","BOUV03",2011-05-20,"UMCA","L","581","Alive",3.25,122,5.1
"707","BOUV03",2011-05-20,"UMCA","E","590","Alive",0.25,46,2
"708","BOUV03",2011-05-20,"UMCA","A","592","Alive",0.25,67,2
"709","BOUV03",2011-05-20,"UMCA","O","607","Alive",0,149,3.5
"710","BOUV03",2011-05-20,"UMCA","P","645","Alive",11.5,92,11.7
"711","BOUV03",2011-05-20,"UMCA","Q","888","Alive",5,87,6.3
"712","BOUV09",2011-05-06,"UMCA","G","2382","Alive",3.299999952,42,4.2
"713","BOUV09",2011-05-06,"UMCA","A","3482","Alive",1.700000048,48,2.8
"714","BOUV09",2011-05-06,"UMCA","B","3483","Alive",6.599999905,24,8.4
"715","BOUV09",2011-05-06,"UMCA","C","3484","Alive",3.799999952,25,4.8
"716","BOUV09",2011-05-06,"UMCA","C","3485","Alive",6.300000191,23,7.1
"717","BOUV09",2011-05-06,"UMCA","D","3486","Dead",1.700000048,-9999,NA
"718","BOUV09",2011-05-06,"UMCA","D","3487","Alive",3.299999952,37,4.2
"719","BOUV09",2011-05-06,"UMCA","E","3488","Dead",2.400000095,-9999,NA
"720","BOUV09",2011-05-06,"UMCA","E","3489","Alive",3.299999952,35,3.5
"721","BOUV09",2011-05-06,"UMCA","E","3490","Alive",4.599999905,48,5.2
"722","BOUV09",2011-05-06,"UMCA","F","3491","Alive",6.800000191,30,7.3
"723","BOUV09",2011-05-06,"UMCA","H","3493","Alive",17.5,23,19.5
"724","BOUV09",2011-05-06,"UMCA","I","3494","Alive",5.599999905,14,6.1
"725","BOUV09",2011-05-06,"UMCA","I","3496","Alive",4.5,33,4.7
"726","BOUV09",2011-05-06,"UMCA","J","3497","Alive",2.700000048,22,4.1
"727","BOUV09",2011-05-06,"UMCA","K","3498","Alive",3.599999905,47,3.8
"728","BOUV09",2011-05-06,"UMCA","K","3499","Alive",2.599999905,12,4.3
"729","BOUV09",2011-05-06,"UMCA","L","3500","Alive",14.69999981,35,15.4
"730","BOUV09",2011-05-06,"UMCA","L","3501","Alive",19.10000038,36,21
"731","BOUV09",2011-05-06,"UMCA","M","3502","Alive",6.699999809,29,8.3
"732","BOUV09",2011-05-06,"UMCA","O","3505","Alive",6.199999809,44,6.1
"733","BOUV09",2011-05-06,"UMCA","O","3506","Alive",4,133,4.6
"734","BOUV09",2011-05-06,"UMCA","O","3507","Alive",2.599999905,47,2.8
"735","BOUV09",2011-05-06,"UMCA","O","3508","Alive",8,62,8.2
"736","BOUV09",2011-05-06,"UMCA","P","3510","X- Stem Missing",6.400000095,-9999,NA
"737","BOUV09",2011-05-06,"UMCA","P","3511","Alive",2,27,2.7
"738","BOUV09",2011-05-06,"UMCA","Q","3513","Alive",2.099999905,48,3.2
"739","BOUV09",2011-05-06,"UMCA","Q","3514","Dead",10.89999962,-9999,NA
"740","BOUV09",2011-05-06,"UMCA","Q","3515","Dead",0.800000012,-9999,NA
"741","BOUV09",2011-05-06,"UMCA","R","3516","X- Stem Missing",3.200000048,-9999,NA
"742","BOUV09",2011-05-06,"UMCA","S","3517","Alive",8.699999809,67,9.2
"743","BOUV09",2011-05-06,"UMCA","T","3518","Dead",7.099999905,-9999,NA
"744","BOUV09",2011-05-06,"UMCA","U","3519","Alive",17.20000076,37,18.8
"745","BOUV09",2011-05-06,"UMCA","U","3520","Alive",33.70000076,22,35.4
"746","BOUV09",2011-05-06,"UMCA","U","3521","Alive",2.5,31,3.4
"747","BOUV09",2011-05-06,"UMCA","U","3522","Dead",11.80000019,-9999,NA
"748","BOUV09",2011-05-06,"UMCA","V","3523","Alive",11.5,31,12.6
"749","BOUV09",2011-05-06,"UMCA","V","3524","Alive",12.19999981,10,12.7
"750","BOUV09",2011-05-06,"UMCA","V","3525","Alive",22.89999962,27,30
"751","BOUV09",2011-05-06,"UMCA","V","3526","Alive",6.900000095,17,7.8
"752","BOUV09",2011-05-06,"UMCA","AG","4753","Alive",27.79999924,58,29.3
"753","BOUV09",2011-05-06,"UMCA","AB","4783","Alive",0,60,6.3
"754","BOUV09",2011-05-06,"UMCA","AH","4784","Alive",0,114,11.4
"755","BOUV09",2011-05-06,"UMCA","AD","6360","Alive",12,35,14
"756","BOUV09",2011-05-06,"UMCA","AF","6366","Alive",20.39999962,44,22.3
"757","BOUV09",2011-05-06,"UMCA","AI","6719","Alive",26.5,14,28
"758","BOUV09",2011-05-06,"UMCA","S","6720","Alive",4,96,4.8
"759","BOWES01",2011-05-26,"UMCA","D","325","Alive",26.75,179,29.2
"760","BOWES01",2011-05-26,"UMCA","F","904","Alive",9,40,12.5
"761","BOWES01",2011-05-26,"UMCA","E","916","Alive",25,217,29.7
"762","BOWES01",2011-05-26,"UMCA","J","917","Alive",9,41,10.4
"763","BOWES01",2011-05-26,"UMCA","C","930","Alive",30.25,181,33.4
"764","BOWES01",2011-05-26,"UMCA","B","942","Alive",10,107,10.2
"765","BOWES01",2011-05-26,"UMCA","H","945","Alive",31.5,184,15.1
"766","BOWES01",2011-05-26,"UMCA","I","951","Alive",16.5,137,18.1
"767","BOWES01",2011-05-26,"UMCA","G","957","Alive",9,55,9.8
"768","BOWES01",2011-05-26,"UMCA","A","986","Alive",21.5,39,24.1
"769","BOWES02",2011-05-26,"UMCA","F","3588","Alive",25.5,60,28.4
"770","BOWES02",2011-05-26,"UMCA","E","3589","Alive",17.29999924,14,18.2
"771","BOWES02",2011-05-26,"UMCA","E","3590","Alive",50.29999924,24,52.2
"772","BOWES02",2011-05-26,"UMCA","F","410","Alive",14.5,15,15.8
"773","BOWES02",2011-05-26,"UMCA","C","423b","Alive",69.25,65,46
"774","BOWES02",2011-05-26,"UMCA","G","444","Alive",14.10000038,90,11.5
"775","BOWES02",2011-05-26,"UMCA","A","452b","Alive",16.5,7,19.7
"776","BOWES02",2011-05-26,"UMCA","E","466b","Alive",16.5,125,17.8
"777","BOWES02",2011-05-26,"UMCA","D","468b","Alive",20.25,63,23
"778","BOWES02",2011-05-26,"UMCA","H","469","Alive",21.75,108,23.9
"779","BOWES02",2011-05-26,"UMCA","B","486b","Alive",13.75,78,15.7
"780","BOWES02",2011-05-26,"UMCA","A","496b","Alive",30.5,10,33
"781","BOWES02",2011-05-26,"UMCA","A","498","Alive",46,9,53.8
"782","BOWES02",2011-05-26,"UMCA","G","6938","Alive",13.39999962,103,13.3
"783","BOWES03",2011-05-26,"UMCA","D","819","Alive",32.75,36,35.5
"784","BOWES03",2011-05-26,"UMCA","B","928","Alive",20.25,47,22
"785","BOWES03",2011-05-26,"UMCA","C","940","Alive",35.5,151,34.5
"786","BOWES03",2011-05-26,"UMCA","C","948","Alive",32,136,33.5
"787","BOWES03",2011-05-26,"UMCA","A","993","Dead",19.5,-9999,NA
"788","COCHR01",2011-05-20,"UMCA","A","3591","Alive",3.5,134,4.5
"789","COCHR01",2011-05-20,"UMCA","B","3592","Alive",6,48,7.8
"790","COCHR01",2011-05-20,"UMCA","B","3593","Alive",9.199999809,164,10.9
"791","COCHR01",2011-05-20,"UMCA","C","3594","Alive",5.400000095,15,6.8
"792","COCHR01",2011-05-20,"UMCA","C","3595","Alive",6.5,9,8.1
"793","COCHR01",2011-05-20,"UMCA","C","3596","Alive",7.400000095,14,9.2
"794","COCHR01",2011-05-20,"UMCA","C","3597","Alive",6.900000095,10,7.8
"795","COCHR01",2011-05-20,"UMCA","C","3598","Alive",6.099999905,12,7.4
"796","COCHR01",2011-05-20,"UMCA","C","6102","Alive",4.199999809,4,4.2
"797","COOK01",2011-05-01,"UMCA","B","1350","Alive",2.799999952,51,2.4
"798","COOK01",2011-05-01,"UMCA","B","1698","Alive",8.300000191,60,8.6
"799","COOK01",2011-05-01,"UMCA","A","1699","Alive",4.699999809,12,4.4
"800","COOK01",2011-05-01,"UMCA","B","2799","Alive",1,23,1.7
"801","COOK01",2011-05-01,"UMCA","C","6051","Alive",6.5,45,15.1
"802","COOK02",2011-05-01,"UMCA","A","2702","Alive",14.19999981,110,15.6
"803","COOK02",2011-05-01,"UMCA","C","2800","Alive",9.5,42,9
"804","COOK02",2011-05-01,"UMCA","C","4717","Alive",9.100000381,42,9.9
"805","COOK02",2011-05-01,"UMCA","A","472","Alive",16.10000038,74,43.3
"806","COOK02",2011-05-01,"UMCA","B","6070","Alive",11,98,10.6
"807","COOK02",2011-05-01,"UMCA","E","6071","Alive",4.5,36,4.5
"808","COOK02",2011-05-01,"UMCA","C","6072","Alive",13,44,13.5
"809","COOK02",2011-05-01,"UMCA","E","6073","Alive",19,12,20.1
"810","COOK02",2011-05-01,"UMCA","E","6074","Alive",10.5,93,10.2
"811","COOK02",2011-05-01,"UMCA","E","6075","Alive",11,59,12
"812","DOMAN01",2011-06-02,"UMCA","D","2771","Alive",1.299999952,104,4.3
"813","DOMAN01",2011-06-02,"UMCA","E","3649","Alive",1.299999952,69,6
"814","DOMAN01",2011-06-02,"UMCA","A","3650","Alive",1.200000048,61,4.5
"815","DOMAN01",2011-06-02,"UMCA","A","3651","Alive",2.299999952,138,7.9
"816","DOMAN01",2011-06-02,"UMCA","A","3652","Alive",2.099999905,117,8
"817","DOMAN01",2011-06-02,"UMCA","C","3654","Alive",3.400000095,147,7.9
"818","DOMAN01",2011-06-02,"UMCA","C","3655","Alive",2.5,109,7.5
"819","DOMAN01",2011-06-02,"UMCA","C","3656","Alive",1.899999976,62,3
"820","DOMAN01",2011-06-02,"UMCA","C","3657","Alive",1.399999976,85,5.2
"821","DOMAN01",2011-06-02,"UMCA","B","3658","Alive",3.299999952,140,9.7
"822","DOMAN01",2011-06-02,"UMCA","B","3659","Alive",2.900000095,162,9.1
"823","DOMAN01",2011-06-02,"UMCA","F","3660","Alive",3.299999952,113,10.1
"824","DOMAN01",2011-06-02,"UMCA","F","6346","Alive",1.100000024,102,2.8
"825","DOMAN01",2011-06-02,"UMCA","","6347","Alive",1,27,4
"826","DOMAN01",2011-06-02,"UMCA","F","6348","Alive",1.399999976,84,5.8
"827","ELIOT01",2011-05-26,"UMCA","M","2427","Alive",18.70000076,189,19.3
"828","ELIOT01",2011-05-26,"UMCA","M","2436","Alive",26.29999924,183,28.4
"829","ELIOT01",2011-05-26,"UMCA","J","2441","Alive",21.39999962,183,24.6
"830","ELIOT01",2011-05-26,"UMCA","I","2899","Alive",22.29999924,149,23.7
"831","ELIOT01",2011-05-26,"UMCA","A","328","Alive",14.10000038,193,15.8
"832","ELIOT01",2011-05-26,"UMCA","K","408c","Alive",22.79999924,105,25.6
"833","ELIOT01",2011-05-26,"UMCA","C","412d","Alive",2.299999952,151,2.4
"834","ELIOT01",2011-05-26,"UMCA","L","413b","Alive",15.19999981,139,17.2
"835","ELIOT01",2011-05-26,"UMCA","N","414b","Alive",55.5,197,46.2
"836","ELIOT01",2011-05-26,"UMCA","D","4388","Alive",37.79999924,195,39.4
"837","ELIOT01",2011-05-26,"UMCA","E","4402","Alive",45.20000076,161,46.5
"838","ELIOT01",2011-05-26,"UMCA","F","4405","Alive",25,183,26.5
"839","ELIOT01",2011-05-26,"UMCA","H","4407","Alive",19.60000038,202,19.8
"840","ELIOT01",2011-05-26,"UMCA","B","4479","Alive",11,20,11.9
"841","ELIOT01",2011-05-26,"UMCA","G","4480","Alive",26.60000038,166,28.2
"842","FERRA01",2011-05-23,"UMCA","L","2598","Alive",3.299999952,56,4.1
"843","FERRA01",2011-05-23,"UMCA","A","2773","Alive",17.29999924,3,18.5
"844","FERRA01",2011-05-23,"UMCA","A","2774","Dead",11.10000038,-9999,NA
"845","FERRA01",2011-05-23,"UMCA","B","2775","Alive",5.800000191,98,6.5
"846","FERRA01",2011-05-23,"UMCA","C","2776","Dead",56,-9999,NA
"847","FERRA01",2011-05-23,"UMCA","D","2777","Alive",2.200000048,148,2.6
"848","FERRA01",2011-05-23,"UMCA","C","2778","Alive",2.400000095,100,2.9
"849","FERRA01",2011-05-23,"UMCA","C","2779","Alive",3.799999952,61,3.4
"850","FERRA01",2011-05-23,"UMCA","C","2780","Alive",11.10000038,73,11.4
"851","FERRA01",2011-05-23,"UMCA","C","2781","Alive",9.300000191,63,10.3
"852","FERRA01",2011-05-23,"UMCA","E","2783","Alive",2.799999952,71,2.8
"853","FERRA01",2011-05-23,"UMCA","E","2784","Alive",2.200000048,58,2.8
"854","FERRA01",2011-05-23,"UMCA","F","2786","X- Stem Missing",1,-9999,NA
"855","FERRA01",2011-05-23,"UMCA","G","2788","Alive",10.89999962,61,10.3
"856","FERRA01",2011-05-23,"UMCA","H","2789","Alive",1.299999952,49,2.7
"857","FERRA01",2011-05-23,"UMCA","H","2790","Alive",2.599999905,92,2.7
"858","FERRA01",2011-05-23,"UMCA","H","2791","Dead",9.300000191,-9999,NA
"859","FERRA01",2011-05-23,"UMCA","J","2793","Alive",12.60000038,75,13.1
"860","FERRA01",2011-05-23,"UMCA","J","2794","Alive",11,98,11
"861","FERRA01",2011-05-23,"UMCA","J","2795","Alive",9,64,8.6
"862","FERRA01",2011-05-23,"UMCA","J","2796","Alive",4.199999809,100,4.1
"863","FERRA01",2011-05-23,"UMCA","K","2797","Alive",3,93,3.8
"864","FERRA01",2011-05-23,"UMCA","L","2798","Alive",9.399999619,72,10.1
"865","FERRA01",2011-05-23,"UMCA","N","3699","Alive",2.5,41,3.1
"866","FERRA01",2011-05-23,"UMCA","O","3701","Alive",7.300000191,9,8.1
"867","FERRA01",2011-05-23,"UMCA","P","3703","Alive",3.200000048,7,3.4
"868","FERRA01",2011-05-23,"UMCA","Q","3704","Alive",10.19999981,8,11.2
"869","FERRA01",2011-05-23,"UMCA","S","3706","Alive",10.69999981,30,11.1
"870","FERRA01",2011-05-23,"UMCA","U","3710","Alive",9.5,21,11
"871","FERRA01",2011-05-23,"UMCA","V","3711","Alive",14.80000019,6,16.8
"872","FERRA01",2011-05-23,"UMCA","V","3712","Alive",11.80000019,12,12.2
"873","FERRA01",2011-05-23,"UMCA","V","3713","Alive",12.10000038,3,13.1
"874","FERRA01",2011-05-23,"UMCA","V","3714","Alive",14,12,14.9
"875","FERRA01",2011-05-23,"UMCA","V","3715","Alive",12.10000038,19,15.1
"876","FERRA01",2011-05-23,"UMCA","V","3716","Alive",13.60000038,9,15
"877","FERRA01",2011-05-23,"UMCA","W","3717","Alive",2.099999905,14,2.1
"878","FERRA01",2011-05-23,"UMCA","Y","3720","Alive",1.700000048,14,1.7
"879","FERRA01",2011-05-23,"UMCA","Z","3722","Alive",1.399999976,25,2
"880","FERRA01",2011-05-23,"UMCA","Z","3724","Alive",3.900000095,41,4.5
"881","FERRA01",2011-05-23,"UMCA","Z","3725","Alive",5.5,25,6.1
"882","FERRA01",2011-05-23,"UMCA","AA","3726","Alive",5.800000191,11,6.3
"883","FERRA01",2011-05-23,"UMCA","AB","3727","Alive",10.5,17,11.7
"884","FERRA01",2011-05-23,"UMCA","AC","3728","Alive",1.799999952,85,2.7
"885","FERRA01",2011-05-23,"UMCA","AD","3729","Alive",4.199999809,19,5.5
"886","FERRA01",2011-05-23,"UMCA","AE","3730","Alive",2.900000095,38,3
"887","FERRA01",2011-05-23,"UMCA","AF","3732","Alive",3.099999905,63,3.8
"888","FERRA01",2011-05-23,"UMCA","AF","3733","Alive",7.699999809,51,8.3
"889","FERRA01",2011-05-23,"UMCA","AF","3734","Alive",6.400000095,57,6.8
"890","FERRA01",2011-05-23,"UMCA","AF","3736","Alive",5.400000095,6,6.2
"891","FERRA01",2011-05-23,"UMCA","AF","3737","Alive",2,51,2.8
"892","FERRA01",2011-05-23,"UMCA","AF","3738","Alive",6.300000191,8,7.1
"893","FERRA01",2011-05-23,"UMCA","L","3740","Alive",6.199999809,55,6.5
"894","FERRA01",2011-05-23,"UMCA","L","3741","Alive",9.899999619,30,10.2
"895","FERRA01",2011-05-23,"UMCA","L","3742","Alive",6.400000095,48,6.6
"896","FERRA01",2011-05-23,"UMCA","M","4781","Alive",2.599999905,112,2.7
"897","FERRA01",2011-05-23,"UMCA","M","4782","Alive",3.200000048,96,3
"898","FERRA01",2011-05-23,"UMCA","AG","6309","Alive",11.30000019,81,11.7
"899","FERRA01",2011-05-23,"UMCA","J","6708","Alive",2.900000095,87,2.9
"900","FOP04",2011-04-19,"UMCA","E","168","Alive",18.5,107,18.9
"901","FOP04",2011-04-19,"UMCA","F","169","Alive",26.75,92,27.3
"902","FOP04",2011-04-19,"UMCA","I","172","Alive",24.5,72,27.4
"903","FOP04",2011-04-19,"UMCA","K","173","Alive",37.5,117,40.8
"904","FOP04",2011-04-19,"UMCA","A","174","Alive",10.75,140,10.9
"905","FOP04",2011-04-19,"UMCA","J","175","Alive",21.25,238,21.5
"906","FOP04",2011-04-19,"UMCA","G","176","Alive",26,130,25.3
"907","FOP04",2011-04-19,"UMCA","H","177","Alive",18.75,98,19.7
"908","FOP04",2011-04-19,"UMCA","K","178","Alive",32,53,32.4
"909","FOP04",2011-04-19,"UMCA","N","182","Alive",15,121,17
"910","FOP04",2011-04-19,"UMCA","M","184","Alive",18,122,16.6
"911","FOP04",2011-04-19,"UMCA","M","202","Alive",22.25,118,25.5
"912","FOP04",2011-04-19,"UMCA","C","209","Alive",34.75,27,35.6
"913","FOP04",2011-04-19,"UMCA","D","211","Alive",17.25,70,17.9
"914","FOP04",2011-04-19,"UMCA","B","213","Alive",11,12,10.8
"915","FOP04",2011-04-19,"UMCA","O","4409","Alive",31.60000038,193,33.7
"916","FOP04",2011-04-19,"UMCA","P","4411","Alive",28,67,30.7
"917","FOP04",2011-04-19,"UMCA","E","4483","Alive",34.5,46,36.5
"918","FOP04",2011-04-19,"UMCA","C","4484","Alive",37.40000153,134,39.7
"919","FOP04",2011-04-19,"UMCA","K","4485","Alive",38.59999847,44,40.1
"920","FOP04",2011-04-19,"UMCA","L","4486","Alive",28.70000076,170,29.8
"921","FOP04",2011-04-19,"UMCA","Q","4487","Alive",25.89999962,72,26.4
"922","FOP04",2011-04-19,"UMCA","R","4833","Alive",2.700000048,112,3.3
"923","FOP04",2011-04-19,"UMCA","R","4834","Alive",15.10000038,141,16.4
"924","FOP324",2011-04-19,"UMCA","N","121","Alive",18.45999908,101,20.6
"925","FOP324",2011-04-19,"UMCA","K","132","Alive",14.64000034,139,17.8
"926","FOP324",2011-04-19,"UMCA","W","133","Alive",17.51000023,60,18.7
"927","FOP324",2011-04-19,"UMCA","L","134","Alive",3.180000067,59,19.4
"928","FOP324",2011-04-19,"UMCA","P","135","Alive",21.95999908,121,27.3
"929","FOP324",2011-04-19,"UMCA","M","136","Alive",7.639999866,140,10.3
"930","FOP324",2011-04-19,"UMCA","X","137","Alive",5.090000153,50,7.2
"931","FOP324",2011-04-19,"UMCA","H","138","Alive",15,63,17.1
"932","FOP324",2011-04-19,"UMCA","T","139","Alive",42.65000153,86,11.2
"933","FOP324",2011-04-19,"UMCA","I","140","Alive",17.82999992,42,22.1
"934","FOP324",2011-04-19,"UMCA","J","141","Alive",14.01000023,115,16.1
"935","FOP324",2011-04-19,"UMCA","H","143","Alive",11.5,62,12.5
"936","FOP324",2011-04-19,"UMCA","H","144","Alive",11,98,11.6
"937","FOP324",2011-04-19,"UMCA","O","145","Alive",7.320000172,176,7.6
"938","FOP324",2011-04-19,"UMCA","Q","146","Alive",45.25,42,47
"939","FOP324",2011-04-19,"UMCA","V","147","",7,NA,NA
"940","FOP324",2011-04-19,"UMCA","Q","148","Alive",18.25,113,20.6
"941","FOP324",2011-04-19,"UMCA","R","149","Alive",15.92000008,138,21.9
"942","FOP324",2011-04-19,"UMCA","A","150","Alive",18,230,18.5
"943","FOP324",2011-04-19,"UMCA","A","151","Alive",18.5,181,19.5
"944","FOP324",2011-04-19,"UMCA","A","155","Alive",25.79999924,206,21.7
"945","FOP324",2011-04-19,"UMCA","C","156","Alive",15.5,67,15.6
"946","FOP324",2011-04-19,"UMCA","G","157","Alive",29.92000008,200,20.1
"947","FOP324",2011-04-19,"UMCA","F","158","Alive",14.75,104,17.6
"948","FOP324",2011-04-19,"UMCA","F","159","Alive",13.25,83,15.3
"949","FOP324",2011-04-19,"UMCA","C","161","Alive",15,200,16.7
"950","FOP324",2011-04-19,"UMCA","F","164","Alive",15,75,16.5
"951","FOP324",2011-04-19,"UMCA","C","166","Alive",3.25,-9999,NA
"952","FOP324",2011-04-19,"UMCA","F","167","Alive",19.39999962,103,14.9
"953","FOP324",2011-04-19,"UMCA","W","2891","Alive",9.199999809,118,10.5
"954","FOP324",2011-04-19,"UMCA","F","4021","Alive",14.39999962,22,16.3
"955","FOP324",2011-04-19,"UMCA","F","4022","Alive",7.900000095,64,8.7
"956","FOP324",2011-04-19,"UMCA","A","4023","Alive",17.39999962,153,18.5
"957","FOP324",2011-04-19,"UMCA","U","4024","Alive",2,74,2.1
"958","FOP333",2011-04-18,"UMCA","F","154","Alive",26.25,77,29.1
"959","FOP333",2011-04-18,"UMCA","D","160","Alive",25.5,27,24.8
"960","FOP333",2011-04-18,"UMCA","D","162","Dead",6.75,-9999,NA
"961","FOP333",2011-04-18,"UMCA","C","180","Alive",26,99,28.2
"962","FOP333",2011-04-18,"UMCA","C","185","Alive",14.25,100,16.3
"963","FOP333",2011-04-18,"UMCA","A","187","Alive",19,96,20.2
"964","FOP333",2011-04-18,"UMCA","H","201","Alive",24.75,46,24
"965","FOP333",2011-04-18,"UMCA","H","203","Alive",24.75,66,25.2
"966","FOP333",2011-04-18,"UMCA","C","204","Alive",89.5,130,95.6
"967","FOP333",2011-04-18,"UMCA","H","205","Alive",28.75,202,29.9
"968","FOP333",2011-04-18,"UMCA","H","206","Dead",14.25,-9999,NA
"969","FOP333",2011-04-18,"UMCA","A","207","Alive",12.25,124,12.7
"970","FOP333",2011-04-18,"UMCA","I","208","Alive",13,59,12.4
"971","FOP333",2011-04-18,"UMCA","K","217","Alive",5.5,104,5.9
"972","FOP333",2011-04-18,"UMCA","F","218","Alive",20.5,54,19
"973","FOP333",2011-04-18,"UMCA","F","219","Alive",18.5,159,19.2
"974","FOP333",2011-04-18,"UMCA","I","223","Dead",8,-9999,NA
"975","FOP333",2011-04-18,"UMCA","C","2428","Alive",24.70000076,28,24.1
"976","FOP333",2011-04-18,"UMCA","F","2432","Alive",22.29999924,59,24.3
"977","FOP333",2011-04-18,"UMCA","A","2434","Alive",25.89999962,55,27.5
"978","FOP333",2011-04-18,"UMCA","C","2435","Alive",25.5,81,27
"979","FOP333",2011-04-18,"UMCA","C","2437","Alive",15.80000019,0,16
"980","FOP333",2011-04-18,"UMCA","A","2439","Alive",14.60000038,42,14.4
"981","FOP333",2011-04-18,"UMCA","A","2440","Alive",24,89,24
"982","FOP333",2011-04-18,"UMCA","A","2442","Alive",18.70000076,61,18.8
"983","FOP333",2011-04-18,"UMCA","C","2445","Alive",19,40,19.3
"984","FOP333",2011-04-18,"UMCA","G","2802","Alive",24.5,26,25.1
"985","FOP333",2011-04-18,"UMCA","C","2804","Alive",14.60000038,25,16.3
"986","FOP333",2011-04-18,"UMCA","G","2806","Alive",19.5,23,20.2
"987","FOP333",2011-04-18,"UMCA","C","2807","Alive",20.79999924,3,20.3
"988","FOP333",2011-04-18,"UMCA","M","2889","Alive",17.60000038,14,18.5
"989","FOP333",2011-04-18,"UMCA","D","2890","Alive",23,27,24.3
"990","FOP333",2011-04-18,"UMCA","D","2894","Alive",14.19999981,157,14.1
"991","FOP333",2011-04-18,"UMCA","A","2897","Alive",27.60000038,33,29
"992","FOP333",2011-04-18,"UMCA","A","2898","Alive",20,192,20.7
"993","FOP333",2011-04-18,"UMCA","A","5884","Alive",4.300000191,97,4.3
"994","FOP340",2011-04-19,"UMCA","C","179","Alive",2.5,62,3.1
"995","FOP340",2011-04-19,"UMCA","A","210","Alive",11.75,8,13.5
"996","FOP340",2011-04-19,"UMCA","B","214","Alive",12.75,24,13.3
"997","FOP340",2011-04-19,"UMCA","E","5299","Alive",25.5,63,27.5
"998","FOP340",2011-04-19,"UMCA","D","5300","Alive",11.19999981,42,11
"999","FRIDE01",2011-06-02,"UMCA","A","1756","Alive",1,148,2.2
"1000","FRIDE01",2011-06-02,"UMCA","A","4474","Alive",4.099999905,28,6.6
"1001","FRIDE01",2011-06-02,"UMCA","A","4476","Alive",2.099999905,7,2.5
"1002","GANAY01",2011-05-18,"UMCA","A","2324","Alive",2.099999905,18,2.5
"1003","GANAY02",2011-05-18,"UMCA","A","3234","Alive",17.39999962,2,16.2
"1004","GANAY02",2011-05-18,"UMCA","A","3235","Alive",16.10000038,5,17
"1005","GANAY02",2011-05-18,"UMCA","A","3236","Alive",13.10000038,71,13.9
"1006","GANAY02",2011-05-18,"UMCA","A","3237","Alive",12.5,55,14.1
"1007","GANAY02",2011-05-18,"UMCA","B","3238","Alive",2.700000048,16,3.1
"1008","GANAY02",2011-05-18,"UMCA","B","3239","Alive",12.10000038,4,13.2
"1009","GANAY02",2011-05-18,"UMCA","B","3240","Alive",9.5,10,9.9
"1010","GANAY02",2011-05-18,"UMCA","B","3241","Dead",3.200000048,-9999,NA
"1011","GANAY02",2011-05-18,"UMCA","B","3242","Dead",2.599999905,-9999,NA
"1012","GANAY02",2011-05-18,"UMCA","B","3243","Alive",11.60000038,2,12.3
"1013","GARD01",2011-05-24,"UMCA","A","3775","Alive",7.599999905,80,8.3
"1014","GARD01",2011-05-24,"UMCA","A","3776","Alive",2.200000048,12,2.8
"1015","GARD01",2011-05-24,"UMCA","C","3777","Alive",9.899999619,17,10.5
"1016","GARD01",2011-05-24,"UMCA","D","3778","Alive",11.5,43,12.8
"1017","GARD01",2011-05-24,"UMCA","D","3779","Alive",0.5,20,2.8
"1018","GARD01",2011-05-24,"UMCA","E","3780","Alive",9.699999809,35,10.7
"1019","GARD01",2011-05-24,"UMCA","E","3781","Alive",9.199999809,9,8.8
"1020","GARD01",2011-05-24,"UMCA","F","3782","Alive",1.5,9,2.2
"1021","GARD01",2011-05-24,"UMCA","F","3783","Dead",2.599999905,-9999,NA
"1022","GARD01",2011-05-24,"UMCA","G","3785","Alive",9.600000381,8,8.4
"1023","GARD01",2011-05-24,"UMCA","G","3786","Alive",1.299999952,6,2
"1024","GARD01",2011-05-24,"UMCA","H","3787","Alive",10.39999962,0,11.6
"1025","GARD01",2011-05-24,"UMCA","H","3788","Alive",10.80000019,3,11.6
"1026","GARD01",2011-05-24,"UMCA","H","3789","Dead",9.600000381,-9999,NA
"1027","GARD01",2011-05-24,"UMCA","H","3790","Alive",7.099999905,17,7.2
"1028","GARD01",2011-05-24,"UMCA","H","3791","Alive",10.19999981,0,11.1
"1029","GARD01",2011-05-24,"UMCA","H","3792","Alive",7.800000191,12,7.7
"1030","GARD01",2011-05-24,"UMCA","I","3793","Alive",7.800000191,96,8.6
"1031","GARD01",2011-05-24,"UMCA","J","3794","Alive",14.60000038,17,16.3
"1032","GARD01",2011-05-24,"UMCA","K","3795","Alive",7.800000191,35,10
"1033","GARD01",2011-05-24,"UMCA","L","3796","Alive",16,21,17.2
"1034","GARD01",2011-05-24,"UMCA","L","3797","Alive",5.699999809,33,5.8
