"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"671","BOUV02",2012-05-17,"UMCA","U","550","Alive",4.75,55,6
"672","BOUV02",2012-05-17,"UMCA","D","551","Alive",8.75,8,8.3
"673","BOUV02",2012-05-17,"UMCA","D","556","Alive",7.5,11,7.4
"674","BOUV02",2012-05-17,"UMCA","B","801","Dead",4,-9999,NA
"675","BOUV02",2012-05-17,"UMCA","C","802","Alive",10.5,3,11.5
"676","BOUV02",2012-05-17,"UMCA","K","803","Alive",2.75,69,3.3
"677","BOUV02",2012-05-17,"UMCA","Y","804","Alive",1.5,18,2
"678","BOUV02",2012-05-17,"UMCA","B","805","Alive",9.5,18,10
"679","BOUV02",2012-05-17,"UMCA","D","848","Dead",3.5,-9999,3.3
"680","BOUV02",2012-05-17,"UMCA","D","849","Alive",9,20,9.2
"681","BOUV02",2012-05-17,"UMCA","K","850","Alive",2.5,64,2.8
"682","BOUV02",2012-05-17,"UMCA","L","852","Alive",7.75,65,8
"683","BOUV02",2012-05-17,"UMCA","D","853","Alive",14.75,17,17.3
"684","BOUV02",2012-05-17,"UMCA","D","854","Alive",14.5,9,15.8
"685","BOUV02",2012-05-17,"UMCA","K","857","Alive",3,23,3.2
"686","BOUV02",2012-05-17,"UMCA","D","858","Alive",16.5,6,19
"687","BOUV02",2012-05-17,"UMCA","V","859","Alive",7.75,69,8.8
"688","BOUV02",2012-05-17,"UMCA","C","860","Alive",15.5,0,17.7
"689","BOUV02",2012-05-17,"UMCA","A","861","Alive",12.75,9,14.9
"690","BOUV02",2012-05-17,"UMCA","K","864","Alive",1.75,101,2.1
"691","BOUV02",2012-05-17,"UMCA","D","865","Alive",7.75,8,8.5
"692","BOUV02",2012-05-17,"UMCA","AA","867","Alive",2.25,8,2.8
"693","BOUV02",2012-05-17,"UMCA","Q","868","Alive",3.25,6,3.5
"694","BOUV02",2012-05-17,"UMCA","O","869","Alive",9.75,15,11.4
"695","BOUV02",2012-05-17,"UMCA","D","870","Alive",16.5,6,18
"696","BOUV02",2012-05-17,"UMCA","D","872","Alive",12.25,11,4
"697","BOUV02",2012-05-17,"UMCA","D","873","Alive",11.75,22,12.2
"698","BOUV02",2012-05-17,"UMCA","AA","878","Alive",2.5,30,2.6
"699","BOUV02",2012-05-17,"UMCA","D","881","Dead",5.75,-9999,NA
"700","BOUV02",2012-05-17,"UMCA","D","882","Alive",12.25,19,14.2
"701","BOUV02",2012-05-17,"UMCA","T","883","Alive",9.5,73,11.8
"702","BOUV02",2012-05-17,"UMCA","S","886","Alive",3,19,3.2
"703","BOUV02",2012-05-17,"UMCA","R","893","Alive",10,6,11.5
"704","BOUV02",2012-05-17,"UMCA","D","894","Alive",26.25,4,26.1
"705","BOUV02",2012-05-17,"UMCA","O","896","Alive",10,17,11.8
"706","BOUV02",2012-05-17,"UMCA","U","897","Alive",4.25,48,4.4
"707","BOUV02",2012-05-17,"UMCA","N","898","Alive",4.5,9,5
"708","BOUV03",2012-05-17,"UMCA","J","1955","Alive",14.19999981,51,15.6
"709","BOUV03",2012-05-17,"UMCA","P","1956","Alive",10.5,56,11.1
"710","BOUV03",2012-05-17,"UMCA","M","1957","Alive",2.200000048,70,2.4
"711","BOUV03",2012-05-17,"UMCA","O","1958","Alive",1.399999976,17,2.8
"712","BOUV03",2012-05-17,"UMCA","J","502","Alive",13.5,21,11.3
"713","BOUV03",2012-05-17,"UMCA","F","510","Alive",1.5,28,3.5
"714","BOUV03",2012-05-17,"UMCA","P","538","Alive",10.5,38,12.4
"715","BOUV03",2012-05-17,"UMCA","I","555","Alive",1.25,40,2.5
"716","BOUV03",2012-05-17,"UMCA","B","558","Alive",0.25,47,2
"717","BOUV03",2012-05-17,"UMCA","H","561","Alive",2.75,48,5.6
"718","BOUV03",2012-05-17,"UMCA","M","565","Alive",3.75,55,5.7
"719","BOUV03",2012-05-17,"UMCA","N","580","Alive",2.25,29,4.5
"720","BOUV03",2012-05-17,"UMCA","L","581","Alive",3.25,42,5.1
"721","BOUV03",2012-05-17,"UMCA","E","590","Alive",0.25,33,2
"722","BOUV03",2012-05-17,"UMCA","A","592","Alive",0.25,29,2
"723","BOUV03",2012-05-17,"UMCA","O","607","Alive",0,48,3.5
"724","BOUV03",2012-05-17,"UMCA","P","645","Alive",11.5,35,11.7
"725","BOUV03",2012-05-17,"UMCA","Q","888","Alive",5,16,6.3
"726","BOUV09",2012-06-11,"UMCA","G","2382","Alive",3.299999952,5,4.2
"727","BOUV09",2012-06-11,"UMCA","A","3482","Alive",1.700000048,35,2.8
"728","BOUV09",2012-06-11,"UMCA","B","3483","Alive",6.599999905,58,8.4
"729","BOUV09",2012-06-11,"UMCA","C","3484","Alive",3.799999952,10,4.8
"730","BOUV09",2012-06-11,"UMCA","C","3485","Alive",6.300000191,42,7.1
"731","BOUV09",2012-06-11,"UMCA","D","3486","Dead",1.700000048,-9999,NA
"732","BOUV09",2012-06-11,"UMCA","D","3487","Alive",3.299999952,10,4.2
"733","BOUV09",2012-06-11,"UMCA","E","3488","Dead",2.400000095,-9999,NA
"734","BOUV09",2012-06-11,"UMCA","E","3489","Alive",3.299999952,18,3.5
"735","BOUV09",2012-06-11,"UMCA","E","3490","Alive",4.599999905,53,5.2
"736","BOUV09",2012-06-11,"UMCA","F","3491","Alive",6.800000191,38,7.3
"737","BOUV09",2012-06-11,"UMCA","H","3493","Alive",17.5,37,19.5
"738","BOUV09",2012-06-11,"UMCA","I","3494","Alive",5.599999905,13,6.1
"739","BOUV09",2012-06-11,"UMCA","I","3496","Alive",4.5,22,4.7
"740","BOUV09",2012-06-11,"UMCA","J","3497","Alive",2.700000048,18,4.1
"741","BOUV09",2012-06-11,"UMCA","K","3498","Alive",3.599999905,28,3.8
"742","BOUV09",2012-06-11,"UMCA","K","3499","Alive",2.599999905,33,4.3
"743","BOUV09",2012-06-11,"UMCA","L","3500","Alive",14.69999981,61,15.4
"744","BOUV09",2012-06-11,"UMCA","L","3501","Alive",19.10000038,37,21
"745","BOUV09",2012-06-11,"UMCA","M","3502","Alive",6.699999809,38,8.3
"746","BOUV09",2012-06-11,"UMCA","O","3505","Alive",6.199999809,17,6.1
"747","BOUV09",2012-06-11,"UMCA","O","3506","Alive",4,87,4.6
"748","BOUV09",2012-06-11,"UMCA","O","3507","Alive",2.599999905,16,2.8
"749","BOUV09",2012-06-11,"UMCA","O","3508","Alive",8,50,8.2
"750","BOUV09",2012-06-11,"UMCA","P","3510","X- Stem Missing",6.400000095,-9999,NA
"751","BOUV09",2012-06-11,"UMCA","P","3511","Alive",2,37,2.7
"752","BOUV09",2012-06-11,"UMCA","Q","3513","Alive",2.099999905,7,3.2
"753","BOUV09",2012-06-11,"UMCA","Q","3514","Dead",10.89999962,-9999,NA
"754","BOUV09",2012-06-11,"UMCA","Q","3515","Dead",0.800000012,-9999,NA
"755","BOUV09",2012-06-11,"UMCA","R","3516","Dead",3.200000048,-9999,NA
"756","BOUV09",2012-06-11,"UMCA","S","3517","Alive",8.699999809,28,9.2
"757","BOUV09",2012-06-11,"UMCA","T","3518","Dead",7.099999905,-9999,NA
"758","BOUV09",2012-06-11,"UMCA","U","3519","Alive",17.20000076,96,18.8
"759","BOUV09",2012-06-11,"UMCA","U","3520","Alive",33.70000076,18,35.4
"760","BOUV09",2012-06-11,"UMCA","U","3521","Alive",2.5,70,3.4
"761","BOUV09",2012-06-11,"UMCA","U","3522","Alive",11.80000019,73,NA
"762","BOUV09",2012-06-11,"UMCA","V","3523","Alive",11.5,45,12.6
"763","BOUV09",2012-06-11,"UMCA","V","3524","Alive",12.19999981,69,12.7
"764","BOUV09",2012-06-11,"UMCA","V","3525","Alive",22.89999962,21,30
"765","BOUV09",2012-06-11,"UMCA","V","3526","Alive",6.900000095,54,7.8
"766","BOUV09",2012-06-11,"UMCA","AG","4753","Alive",27.79999924,15,29.3
"767","BOUV09",2012-06-11,"UMCA","AB","4783","Alive",0,58,6.3
"768","BOUV09",2012-06-11,"UMCA","AH","4784","Alive",0,15,11.4
"769","BOUV09",2012-06-11,"UMCA","AD","6360","Alive",12,91,14
"770","BOUV09",2012-06-11,"UMCA","AF","6366","Alive",20.39999962,50,22.3
"771","BOUV09",2012-06-11,"UMCA","AI","6719","Alive",26.5,15,28
"772","BOUV09",2012-06-11,"UMCA","S","6720","Alive",4,71,4.8
"773","BOWES01",2012-05-29,"UMCA","D","325","Alive",26.75,86,29.2
"774","BOWES01",2012-05-29,"UMCA","F","904","Alive",9,25,12.5
"775","BOWES01",2012-05-29,"UMCA","E","916","Alive",25,186,29.7
"776","BOWES01",2012-05-29,"UMCA","J","917","Alive",9,24,10.4
"777","BOWES01",2012-05-29,"UMCA","C","930","Alive",30.25,57,33.4
"778","BOWES01",2012-05-29,"UMCA","B","942","Alive",10,62,10.2
"779","BOWES01",2012-05-29,"UMCA","H","945","Alive",31.5,186,15.1
"780","BOWES01",2012-05-29,"UMCA","I","951","Alive",16.5,212,18.1
"781","BOWES01",2012-05-29,"UMCA","G","957","Alive",9,34,9.8
"782","BOWES01",2012-05-29,"UMCA","A","986","Alive",21.5,134,24.1
"783","BOWES02",2012-05-29,"UMCA","F","3588","Alive",25.5,77,28.4
"784","BOWES02",2012-05-29,"UMCA","E","3589","Alive",17.29999924,99,18.2
"785","BOWES02",2012-05-29,"UMCA","E","3590","Alive",50.29999924,25,52.2
"786","BOWES02",2012-05-29,"UMCA","F","410","Alive",14.5,4,15.8
"787","BOWES02",2012-05-29,"UMCA","C","423b","Alive",69.25,31,46
"788","BOWES02",2012-05-29,"UMCA","G","444","Alive",14.10000038,48,11.5
"789","BOWES02",2012-05-29,"UMCA","A","452b","Alive",16.5,9,19.7
"790","BOWES02",2012-05-29,"UMCA","E","466b","Alive",16.5,24,17.8
"791","BOWES02",2012-05-29,"UMCA","D","468b","Alive",20.25,13,23
"792","BOWES02",2012-05-29,"UMCA","H","469","Alive",21.75,113,23.9
"793","BOWES02",2012-05-29,"UMCA","B","486b","Alive",13.75,6,15.7
"794","BOWES02",2012-05-29,"UMCA","A","496b","Alive",30.5,11,33
"795","BOWES02",2012-05-29,"UMCA","A","498","Alive",46,18,53.8
"796","BOWES02",2012-05-29,"UMCA","G","6938","Alive",13.39999962,173,13.3
"797","BOWES03",2012-06-12,"UMCA","D","819","Alive",32.75,35,35.5
"798","BOWES03",2012-06-12,"UMCA","B","928","Alive",20.25,62,22
"799","BOWES03",2012-06-12,"UMCA","C","940","Alive",35.5,21,34.5
"800","BOWES03",2012-06-12,"UMCA","C","948","Alive",32,6,33.5
"801","BOWES03",2012-06-12,"UMCA","A","993","Dead",19.5,-9999,NA
"802","COCHR01",2012-05-29,"UMCA","A","3591","Alive",3.5,150,4.5
"803","COCHR01",2012-05-29,"UMCA","B","3592","Alive",6,19,7.8
"804","COCHR01",2012-05-29,"UMCA","B","3593","Alive",9.199999809,165,10.9
"805","COCHR01",2012-05-29,"UMCA","C","3594","Alive",5.400000095,35,6.8
"806","COCHR01",2012-05-29,"UMCA","C","3595","Alive",6.5,27,8.1
"807","COCHR01",2012-05-29,"UMCA","C","3596","Alive",7.400000095,34,9.2
"808","COCHR01",2012-05-29,"UMCA","C","3597","Alive",6.900000095,28,7.8
"809","COCHR01",2012-05-29,"UMCA","C","3598","Alive",6.099999905,7,7.4
"810","COCHR01",2012-05-29,"UMCA","C","6102","Alive",4.199999809,17,4.2
"811","COOK01",2012-05-02,"UMCA","B","1350","Alive",2.799999952,20,2.4
"812","COOK01",2012-05-02,"UMCA","B","1698","Alive",8.300000191,22,8.6
"813","COOK01",2012-05-02,"UMCA","A","1699","Alive",4.699999809,9,4.4
"814","COOK01",2012-05-02,"UMCA","B","2799","Alive",1,20,1.7
"815","COOK01",2012-05-02,"UMCA","C","6051","Alive",6.5,12,15.1
"816","COOK02",2012-05-02,"UMCA","A","2702","Alive",14.19999981,103,15.6
"817","COOK02",2012-05-02,"UMCA","C","2800","Alive",9.5,162,9
"818","COOK02",2012-05-02,"UMCA","C","4717","Alive",9.100000381,183,9.9
"819","COOK02",2012-05-02,"UMCA","A","472","Alive",16.10000038,155,43.3
"820","COOK02",2012-05-02,"UMCA","E","4840","Alive",2.900000095,40,NA
"821","COOK02",2012-05-02,"UMCA","B","6070","Alive",11,196,10.6
"822","COOK02",2012-05-02,"UMCA","E","6071","Alive",4.5,83,4.5
"823","COOK02",2012-05-02,"UMCA","C","6072","Alive",13,79,13.5
"824","COOK02",2012-05-02,"UMCA","E","6073","Alive",19,100,20.1
"825","COOK02",2012-05-02,"UMCA","E","6074","Alive",10.5,102,10.2
"826","COOK02",2012-05-02,"UMCA","E","6075","Alive",11,145,12
"827","DOMAN01",2012-06-06,"UMCA","D","2771","Alive",1.299999952,272,4.3
"828","DOMAN01",2012-06-06,"UMCA","E","3649","Alive",1.299999952,44,6
"829","DOMAN01",2012-06-06,"UMCA","A","3650","Alive",1.200000048,89,4.5
"830","DOMAN01",2012-06-06,"UMCA","A","3651","Alive",2.299999952,14,7.9
"831","DOMAN01",2012-06-06,"UMCA","A","3652","Alive",2.099999905,40,8
"832","DOMAN01",2012-06-06,"UMCA","C","3654","Alive",3.400000095,17,7.9
"833","DOMAN01",2012-06-06,"UMCA","C","3655","Alive",2.5,71,7.5
"834","DOMAN01",2012-06-06,"UMCA","C","3656","Alive",1.899999976,62,3
"835","DOMAN01",2012-06-06,"UMCA","C","3657","Alive",1.399999976,36,5.2
"836","DOMAN01",2012-06-06,"UMCA","B","3658","Alive",3.299999952,143,9.7
"837","DOMAN01",2012-06-06,"UMCA","B","3659","Alive",2.900000095,63,9.1
"838","DOMAN01",2012-06-06,"UMCA","F","3660","Alive",3.299999952,60,10.1
"839","DOMAN01",2012-06-06,"UMCA","F","6346","Alive",1.100000024,109,2.8
"840","DOMAN01",2012-06-06,"UMCA","","6347","Alive",1,40,4
"841","DOMAN01",2012-06-06,"UMCA","F","6348","Alive",1.399999976,21,5.8
"842","DOMAN01",2012-06-06,"UMCA","A","7202","Alive",2,73,NA
"843","DOMAN01",2012-06-06,"UMCA","B","7203","Alive",2.5,45,NA
"844","DOMAN01",2012-06-06,"UMCA","B","7204","Alive",2.299999952,16,NA
"845","DOMAN01",2012-06-06,"UMCA","B","7205","Alive",2.5,7,NA
"846","DOMAN01",2012-06-06,"UMCA","B","7206","Alive",2.5,8,NA
"847","DOMAN01",2012-06-06,"UMCA","A","7316","Alive",3,39,NA
"848","ELIOT01",2012-05-31,"UMCA","M","2427","Alive",18.70000076,110,19.3
"849","ELIOT01",2012-05-31,"UMCA","M","2436","Alive",26.29999924,94,28.4
"850","ELIOT01",2012-05-31,"UMCA","J","2441","Alive",21.39999962,98,24.6
"851","ELIOT01",2012-05-31,"UMCA","I","2899","Alive",22.29999924,156,23.7
"852","ELIOT01",2012-05-31,"UMCA","A","328","Alive",14.10000038,147,15.8
"853","ELIOT01",2012-05-31,"UMCA","K","408c","Alive",22.79999924,106,25.6
"854","ELIOT01",2012-05-31,"UMCA","C","412d","Alive",2.299999952,124,2.4
"855","ELIOT01",2012-05-31,"UMCA","L","413b","Alive",15.19999981,139,17.2
"856","ELIOT01",2012-05-31,"UMCA","N","414b","Alive",55.5,97,46.2
"857","ELIOT01",2012-05-31,"UMCA","D","4388","Alive",37.79999924,184,39.4
"858","ELIOT01",2012-05-31,"UMCA","E","4402","Alive",45.20000076,118,46.5
"859","ELIOT01",2012-05-31,"UMCA","F","4405","Alive",25,28,26.5
"860","ELIOT01",2012-05-31,"UMCA","H","4407","Alive",19.60000038,160,19.8
"861","ELIOT01",2012-05-31,"UMCA","B","4479","Alive",11,42,11.9
"862","ELIOT01",2012-05-31,"UMCA","G","4480","Alive",26.60000038,117,28.2
"863","FERRA01",2012-05-21,"UMCA","L","2598","Alive",3.299999952,22,4.1
"864","FERRA01",2012-05-21,"UMCA","A","2773","Alive",17.29999924,37,18.5
"865","FERRA01",2012-05-21,"UMCA","A","2774","Dead",11.10000038,-9999,NA
"866","FERRA01",2012-05-21,"UMCA","B","2775","Alive",5.800000191,105,6.5
"867","FERRA01",2012-05-21,"UMCA","C","2776","Dead",56,-9999,NA
"868","FERRA01",2012-05-21,"UMCA","D","2777","Alive",2.200000048,52,2.6
"869","FERRA01",2012-05-21,"UMCA","C","2778","Alive",2.400000095,28,2.9
"870","FERRA01",2012-05-21,"UMCA","C","2779","Alive",3.799999952,20,3.4
"871","FERRA01",2012-05-21,"UMCA","C","2780","Alive",11.10000038,31,11.4
"872","FERRA01",2012-05-21,"UMCA","C","2781","Alive",9.300000191,45,10.3
"873","FERRA01",2012-05-21,"UMCA","E","2783","Alive",2.799999952,81,2.8
"874","FERRA01",2012-05-21,"UMCA","E","2784","Alive",2.200000048,19,2.8
"875","FERRA01",2012-05-21,"UMCA","F","2786","Dead",1,-9999,NA
"876","FERRA01",2012-05-21,"UMCA","G","2788","Dead",10.89999962,-9999,10.3
"877","FERRA01",2012-05-21,"UMCA","H","2789","Alive",1.299999952,93,2.7
"878","FERRA01",2012-05-21,"UMCA","H","2790","Alive",2.599999905,100,2.7
"879","FERRA01",2012-05-21,"UMCA","H","2791","Dead",9.300000191,-9999,NA
"880","FERRA01",2012-05-21,"UMCA","J","2793","Alive",12.60000038,76,13.1
"881","FERRA01",2012-05-21,"UMCA","J","2794","Alive",11,64,11
"882","FERRA01",2012-05-21,"UMCA","J","2795","Alive",9,21,8.6
"883","FERRA01",2012-05-21,"UMCA","J","2796","Alive",4.199999809,61,4.1
"884","FERRA01",2012-05-21,"UMCA","K","2797","Alive",3,20,3.8
"885","FERRA01",2012-05-21,"UMCA","L","2798","Alive",9.399999619,6,10.1
"886","FERRA01",2012-05-21,"UMCA","N","3699","Alive",2.5,19,3.1
"887","FERRA01",2012-05-21,"UMCA","O","3701","Alive",7.300000191,25,8.1
"888","FERRA01",2012-05-21,"UMCA","P","3703","Dead",3.200000048,-9999,3.4
"889","FERRA01",2012-05-21,"UMCA","Q","3704","Alive",10.19999981,15,11.2
"890","FERRA01",2012-05-21,"UMCA","S","3706","Alive",10.69999981,112,11.1
"891","FERRA01",2012-05-21,"UMCA","U","3710","Alive",9.5,42,11
"892","FERRA01",2012-05-21,"UMCA","V","3711","Alive",14.80000019,48,16.8
"893","FERRA01",2012-05-21,"UMCA","V","3712","Alive",11.80000019,8,12.2
"894","FERRA01",2012-05-21,"UMCA","V","3713","Alive",12.10000038,10,13.1
"895","FERRA01",2012-05-21,"UMCA","V","3714","Alive",14,28,14.9
"896","FERRA01",2012-05-21,"UMCA","V","3715","Alive",12.10000038,23,15.1
"897","FERRA01",2012-05-21,"UMCA","V","3716","Alive",13.60000038,22,15
"898","FERRA01",2012-05-21,"UMCA","W","3717","Dead",2.099999905,-9999,2.1
"899","FERRA01",2012-05-21,"UMCA","Y","3720","Alive",1.700000048,27,1.7
"900","FERRA01",2012-05-21,"UMCA","Z","3722","Alive",1.399999976,30,2
"901","FERRA01",2012-05-21,"UMCA","Z","3724","Alive",3.900000095,19,4.5
"902","FERRA01",2012-05-21,"UMCA","Z","3725","Alive",5.5,29,6.1
"903","FERRA01",2012-05-21,"UMCA","AA","3726","Alive",5.800000191,29,6.3
"904","FERRA01",2012-05-21,"UMCA","AB","3727","Alive",10.5,15,11.7
"905","FERRA01",2012-05-21,"UMCA","AC","3728","Alive",1.799999952,25,2.7
"906","FERRA01",2012-05-21,"UMCA","AD","3729","Alive",4.199999809,9,5.5
"907","FERRA01",2012-05-21,"UMCA","AE","3730","Alive",2.900000095,11,3
"908","FERRA01",2012-05-21,"UMCA","AF","3732","Alive",3.099999905,15,3.8
"909","FERRA01",2012-05-21,"UMCA","AF","3733","Alive",7.699999809,16,8.3
"910","FERRA01",2012-05-21,"UMCA","AF","3734","Alive",6.400000095,29,6.8
"911","FERRA01",2012-05-21,"UMCA","AF","3736","Alive",5.400000095,13,6.2
"912","FERRA01",2012-05-21,"UMCA","AF","3737","Alive",2,14,2.8
"913","FERRA01",2012-05-21,"UMCA","AF","3738","Alive",6.300000191,24,7.1
"914","FERRA01",2012-05-21,"UMCA","L","3740","Alive",6.199999809,6,6.5
"915","FERRA01",2012-05-21,"UMCA","L","3741","Alive",9.899999619,3,10.2
"916","FERRA01",2012-05-21,"UMCA","L","3742","Alive",6.400000095,11,6.6
"917","FERRA01",2012-05-21,"UMCA","M","4781","Alive",2.599999905,10,2.7
"918","FERRA01",2012-05-21,"UMCA","M","4782","Alive",3.200000048,16,3
"919","FERRA01",2012-05-21,"UMCA","AG","6309","Alive",11.30000019,56,11.7
"920","FERRA01",2012-05-21,"UMCA","J","6708","Alive",2.900000095,68,2.9
"921","FOP04",2012-05-01,"UMCA","E","168","Alive",18.5,43,18.9
"922","FOP04",2012-05-01,"UMCA","F","169","Alive",26.75,49,27.3
"923","FOP04",2012-05-01,"UMCA","I","172","Alive",24.5,61,27.4
"924","FOP04",2012-05-01,"UMCA","K","173","Alive",37.5,65,40.8
"925","FOP04",2012-05-01,"UMCA","A","174","Alive",10.75,60,10.9
"926","FOP04",2012-05-01,"UMCA","J","175","Alive",21.25,64,21.5
"927","FOP04",2012-05-01,"UMCA","G","176","Alive",26,91,25.3
"928","FOP04",2012-05-01,"UMCA","H","177","Alive",18.75,115,19.7
"929","FOP04",2012-05-01,"UMCA","K","178","Alive",32,44,32.4
"930","FOP04",2012-05-01,"UMCA","N","182","Alive",15,52,17
"931","FOP04",2012-05-01,"UMCA","M","184","Alive",18,80,16.6
"932","FOP04",2012-05-01,"UMCA","M","202","Alive",22.25,100,25.5
"933","FOP04",2012-05-01,"UMCA","C","209","Alive",34.75,153,35.6
"934","FOP04",2012-05-01,"UMCA","D","211","Alive",17.25,21,17.9
"935","FOP04",2012-05-01,"UMCA","B","213","Alive",11,20,10.8
"936","FOP04",2012-05-01,"UMCA","O","4409","Alive",31.60000038,56,33.7
"937","FOP04",2012-05-01,"UMCA","P","4411","Alive",28,73,30.7
"938","FOP04",2012-05-01,"UMCA","E","4483","Alive",34.5,40,36.5
"939","FOP04",2012-05-01,"UMCA","C","4484","Alive",37.40000153,91,39.7
"940","FOP04",2012-05-01,"UMCA","K","4485","Alive",38.59999847,30,40.1
"941","FOP04",2012-05-01,"UMCA","L","4486","Alive",28.70000076,90,29.8
"942","FOP04",2012-05-01,"UMCA","Q","4487","Alive",25.89999962,38,26.4
"943","FOP04",2012-05-01,"UMCA","R","4833","Alive",2.700000048,76,3.3
"944","FOP04",2012-05-01,"UMCA","R","4834","Alive",15.10000038,126,16.4
"945","FOP324",2012-05-01,"UMCA","N","121","Alive",18.45999908,146,20.6
"946","FOP324",2012-05-01,"UMCA","K","132","Alive",14.64000034,86,17.8
"947","FOP324",2012-05-01,"UMCA","W","133","Alive",17.51000023,64,18.7
"948","FOP324",2012-05-01,"UMCA","L","134","Alive",3.180000067,73,19.4
"949","FOP324",2012-05-01,"UMCA","P","135","Alive",21.95999908,69,27.3
"950","FOP324",2012-05-01,"UMCA","M","136","Alive",7.639999866,108,10.3
"951","FOP324",2012-05-01,"UMCA","X","137","Alive",5.090000153,39,7.2
"952","FOP324",2012-05-01,"UMCA","H","138","Alive",15,79,17.1
"953","FOP324",2012-05-01,"UMCA","T","139","Alive",42.65000153,47,11.2
"954","FOP324",2012-05-01,"UMCA","I","140","Alive",17.82999992,79,22.1
"955","FOP324",2012-05-01,"UMCA","J","141","Alive",14.01000023,39,16.1
"956","FOP324",2012-05-01,"UMCA","H","143","Alive",11.5,146,12.5
"957","FOP324",2012-05-01,"UMCA","H","144","Alive",11,91,11.6
"958","FOP324",2012-05-01,"UMCA","O","145","Alive",7.320000172,115,7.6
"959","FOP324",2012-05-01,"UMCA","Q","146","Alive",45.25,37,47
"960","FOP324",2012-05-01,"UMCA","V","147","X- Stem Missing",7,-9999,NA
"961","FOP324",2012-05-01,"UMCA","Q","148","Alive",18.25,96,20.6
"962","FOP324",2012-05-01,"UMCA","R","149","Alive",15.92000008,197,21.9
"963","FOP324",2012-05-01,"UMCA","A","150","Alive",18,89,18.5
"964","FOP324",2012-05-01,"UMCA","A","151","Alive",18.5,19,19.5
"965","FOP324",2012-05-01,"UMCA","A","155","Alive",25.79999924,93,21.7
"966","FOP324",2012-05-01,"UMCA","C","156","Alive",15.5,113,15.6
"967","FOP324",2012-05-01,"UMCA","G","157","Alive",29.92000008,82,20.1
"968","FOP324",2012-05-01,"UMCA","F","158","Alive",14.75,155,17.6
"969","FOP324",2012-05-01,"UMCA","F","159","Alive",13.25,59,15.3
"970","FOP324",2012-05-01,"UMCA","C","161","Alive",15,67,16.7
"971","FOP324",2012-05-01,"UMCA","F","164","Alive",15,175,16.5
"972","FOP324",2012-05-01,"UMCA","C","166","Dead",3.25,-9999,NA
"973","FOP324",2012-05-01,"UMCA","F","167","Alive",19.39999962,86,14.9
"974","FOP324",2012-05-01,"UMCA","W","2891","Alive",9.199999809,62,10.5
"975","FOP324",2012-05-01,"UMCA","F","4021","Alive",14.39999962,45,16.3
"976","FOP324",2012-05-01,"UMCA","F","4022","Alive",7.900000095,40,8.7
"977","FOP324",2012-05-01,"UMCA","A","4023","Alive",17.39999962,83,18.5
"978","FOP324",2012-05-01,"UMCA","U","4024","Alive",2,41,2.1
"979","FOP333",2012-05-01,"UMCA","F","154","Alive",26.25,119,29.1
"980","FOP333",2012-05-01,"UMCA","D","160","Alive",25.5,69,24.8
"981","FOP333",2012-05-01,"UMCA","D","162","Dead",6.75,-9999,NA
"982","FOP333",2012-05-01,"UMCA","C","180","Alive",26,122,28.2
"983","FOP333",2012-05-01,"UMCA","C","185","Alive",14.25,70,16.3
"984","FOP333",2012-05-01,"UMCA","A","187","Alive",19,143,20.2
"985","FOP333",2012-05-01,"UMCA","H","201","Alive",24.75,96,24
"986","FOP333",2012-05-01,"UMCA","H","203","Alive",24.75,73,25.2
"987","FOP333",2012-05-01,"UMCA","C","204","Alive",89.5,114,95.6
"988","FOP333",2012-05-01,"UMCA","H","205","Alive",28.75,109,29.9
"989","FOP333",2012-05-01,"UMCA","H","206","Alive",14.25,1,NA
"990","FOP333",2012-05-01,"UMCA","A","207","Alive",12.25,105,12.7
"991","FOP333",2012-05-01,"UMCA","I","208","Alive",13,136,12.4
"992","FOP333",2012-05-01,"UMCA","K","217","Alive",5.5,111,5.9
"993","FOP333",2012-05-01,"UMCA","F","218","Alive",20.5,101,19
"994","FOP333",2012-05-01,"UMCA","F","219","Alive",18.5,61,19.2
"995","FOP333",2012-05-01,"UMCA","I","223","Dead",8,-9999,NA
"996","FOP333",2012-05-01,"UMCA","C","2428","Alive",24.70000076,20,24.1
"997","FOP333",2012-05-01,"UMCA","F","2432","Alive",22.29999924,65,24.3
"998","FOP333",2012-05-01,"UMCA","A","2434","Alive",25.89999962,130,27.5
"999","FOP333",2012-05-01,"UMCA","C","2435","Alive",25.5,48,27
"1000","FOP333",2012-05-01,"UMCA","C","2437","Alive",15.80000019,5,16
"1001","FOP333",2012-05-01,"UMCA","A","2439","Alive",14.60000038,136,14.4
"1002","FOP333",2012-05-01,"UMCA","A","2440","Alive",24,40,24
"1003","FOP333",2012-05-01,"UMCA","A","2442","Alive",18.70000076,82,18.8
"1004","FOP333",2012-05-01,"UMCA","C","2445","Alive",19,82,19.3
"1005","FOP333",2012-05-01,"UMCA","G","2802","Alive",24.5,103,25.1
"1006","FOP333",2012-05-01,"UMCA","C","2804","Alive",14.60000038,18,16.3
"1007","FOP333",2012-05-01,"UMCA","G","2806","Alive",19.5,143,20.2
"1008","FOP333",2012-05-01,"UMCA","C","2807","Alive",20.79999924,7,20.3
"1009","FOP333",2012-05-01,"UMCA","M","2889","Alive",17.60000038,26,18.5
"1010","FOP333",2012-05-01,"UMCA","D","2890","Alive",23,26,24.3
