"","plot","year","tag","status","LIDE","QUAG","QUAG x QUWI","QUCH","QUKE","QUKE X QUAG","QUWI","UMCA","Unknown sp."
"10914","SUGAR16",2014,"393","Dead",NA,NA,NA,NA,NA,NA,NA,6.8,NA
"10915","SUGAR16",2014,"394","Alive",NA,NA,NA,NA,NA,NA,NA,8.9,NA
"10916","SUGAR16",2014,"396","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"10917","SUGAR16",2014,"399","Alive",NA,NA,NA,NA,NA,NA,NA,13.9,NA
"10918","SUGAR16",2014,"400","Alive",NA,NA,NA,NA,NA,NA,NA,9.9,NA
"10919","SUGAR16",2014,"4054","Alive",NA,NA,NA,NA,NA,NA,NA,14.8,NA
"10920","SUGAR16",2014,"4055","Alive",NA,NA,NA,NA,NA,NA,NA,15.3,NA
"10921","SUGAR16",2014,"4597","Alive",NA,NA,NA,NA,NA,NA,NA,9.5,NA
"10922","SUGAR16",2014,"4727","Alive",NA,NA,NA,NA,NA,NA,NA,15.2,NA
"10923","SUGAR16",2014,"6106","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"10924","SUGAR16",2014,"6128","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"10925","SUGAR16",2014,"6157","Alive",NA,NA,NA,NA,NA,NA,NA,4.4,NA
"10926","SUGAR16",2014,"7535","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"10927","SUGAR17",2004,"1205","Alive",4.5,NA,NA,NA,NA,NA,NA,NA,NA
"10928","SUGAR17",2004,"1211","Alive",14.3,NA,NA,NA,NA,NA,NA,NA,NA
"10929","SUGAR17",2004,"2642","Alive",3.2,NA,NA,NA,NA,NA,NA,NA,NA
"10930","SUGAR17",2004,"2644","Alive",22.3,NA,NA,NA,NA,NA,NA,NA,NA
"10931","SUGAR17",2004,"4001","Alive",NA,NA,NA,NA,NA,NA,NA,5.9,NA
"10932","SUGAR17",2004,"4002","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"10933","SUGAR17",2004,"4003","Alive",NA,NA,NA,NA,NA,NA,NA,5,NA
"10934","SUGAR17",2004,"4004","Alive",NA,NA,NA,NA,NA,NA,NA,4.4,NA
"10935","SUGAR17",2004,"4005","Alive",NA,NA,NA,NA,NA,NA,NA,8.1,NA
"10936","SUGAR17",2004,"4006","Alive",4.4,NA,NA,NA,NA,NA,NA,NA,NA
"10937","SUGAR17",2004,"4007","Alive",15.3,NA,NA,NA,NA,NA,NA,NA,NA
"10938","SUGAR17",2004,"4008","Alive",NA,NA,NA,NA,NA,NA,NA,2.2,NA
"10939","SUGAR17",2004,"4009","Alive",NA,NA,NA,NA,NA,NA,NA,5.1,NA
"10940","SUGAR17",2004,"4010","Alive",NA,NA,NA,NA,NA,NA,NA,6.4,NA
"10941","SUGAR17",2004,"4011","Alive",NA,NA,NA,NA,NA,NA,NA,7.3,NA
"10942","SUGAR17",2004,"4012","Alive",NA,NA,NA,NA,NA,NA,NA,5.6,NA
"10943","SUGAR17",2004,"4013","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"10944","SUGAR17",2004,"4014","Alive",NA,NA,NA,NA,NA,NA,NA,3.7,NA
"10945","SUGAR17",2004,"4015","Alive",NA,NA,NA,NA,NA,NA,NA,7.7,NA
"10946","SUGAR17",2004,"4016","Alive",NA,NA,NA,NA,NA,NA,NA,8.4,NA
"10947","SUGAR17",2004,"4017","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"10948","SUGAR17",2004,"4018","Alive",NA,NA,NA,NA,NA,NA,NA,7.3,NA
"10949","SUGAR17",2004,"4019","Alive",NA,NA,NA,NA,NA,NA,NA,3.9,NA
"10950","SUGAR17",2004,"4020","Alive",NA,NA,NA,NA,NA,NA,NA,4.4,NA
"10951","SUGAR17",2005,"1206","Alive",NA,NA,NA,3.6,NA,NA,NA,NA,NA
"10952","SUGAR17",2005,"1207","Alive",NA,NA,NA,2.7,NA,NA,NA,NA,NA
"10953","SUGAR17",2005,"1208","Alive",NA,3.5,NA,NA,NA,NA,NA,NA,NA
"10954","SUGAR17",2005,"1209","Alive",NA,NA,NA,3.1,NA,NA,NA,NA,NA
"10955","SUGAR17",2005,"1210","Alive",NA,NA,NA,3.9,NA,NA,NA,NA,NA
"10956","SUGAR17",2005,"1212","Alive",NA,NA,NA,2.7,NA,NA,NA,NA,NA
"10957","SUGAR17",2005,"1213","Alive",NA,9.3,NA,NA,NA,NA,NA,NA,NA
"10958","SUGAR17",2005,"1214","Alive",NA,3.4,NA,NA,NA,NA,NA,NA,NA
"10959","SUGAR17",2005,"1215","Alive",NA,NA,NA,5,NA,NA,NA,NA,NA
"10960","SUGAR17",2005,"1216","Alive",NA,NA,NA,2.8,NA,NA,NA,NA,NA
"10961","SUGAR17",2005,"1217","Alive",NA,2.6,NA,NA,NA,NA,NA,NA,NA
"10962","SUGAR17",2005,"1218","Alive",NA,13.5,NA,NA,NA,NA,NA,NA,NA
"10963","SUGAR17",2005,"1219","Alive",NA,9.9,NA,NA,NA,NA,NA,NA,NA
"10964","SUGAR17",2005,"1936","Alive",NA,NA,NA,3,NA,NA,NA,NA,NA
"10965","SUGAR17",2006,"461b","Alive",NA,2.6,NA,NA,NA,NA,NA,NA,NA
"10966","SUGAR17",2012,"1205","Alive",7.5,NA,NA,NA,NA,NA,NA,NA,NA
"10967","SUGAR17",2012,"1206","Alive",NA,NA,NA,4,NA,NA,NA,NA,NA
"10968","SUGAR17",2012,"1207","Alive",NA,NA,NA,3.3,NA,NA,NA,NA,NA
"10969","SUGAR17",2012,"1208","Alive",NA,4.5,NA,NA,NA,NA,NA,NA,NA
"10970","SUGAR17",2012,"1209","Alive",NA,NA,NA,3.8,NA,NA,NA,NA,NA
"10971","SUGAR17",2012,"1210","Alive",NA,NA,NA,4.7,NA,NA,NA,NA,NA
"10972","SUGAR17",2012,"1211","Alive",46.8,NA,NA,NA,NA,NA,NA,NA,NA
"10973","SUGAR17",2012,"1212","Alive",NA,NA,NA,2.8,NA,NA,NA,NA,NA
"10974","SUGAR17",2012,"1213","Alive",NA,10.5,NA,NA,NA,NA,NA,NA,NA
"10975","SUGAR17",2012,"1214","Alive",NA,3.8,NA,NA,NA,NA,NA,NA,NA
"10976","SUGAR17",2012,"1215","Alive",NA,NA,NA,6.4,NA,NA,NA,NA,NA
"10977","SUGAR17",2012,"1216","Alive",NA,NA,NA,5.9,NA,NA,NA,NA,NA
"10978","SUGAR17",2012,"1217","Alive",NA,2.9,NA,NA,NA,NA,NA,NA,NA
"10979","SUGAR17",2012,"1218","Alive",NA,13.7,NA,NA,NA,NA,NA,NA,NA
"10980","SUGAR17",2012,"1219","Alive",NA,11.9,NA,NA,NA,NA,NA,NA,NA
"10981","SUGAR17",2012,"1936","Alive",NA,NA,NA,3.3,NA,NA,NA,NA,NA
"10982","SUGAR17",2012,"2642","Alive",3.2,NA,NA,NA,NA,NA,NA,NA,NA
"10983","SUGAR17",2012,"2644","Alive",21.8,NA,NA,NA,NA,NA,NA,NA,NA
"10984","SUGAR17",2012,"4001","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"10985","SUGAR17",2012,"4002","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"10986","SUGAR17",2012,"4003","Alive",NA,NA,NA,NA,NA,NA,NA,4.6,NA
"10987","SUGAR17",2012,"4004","Dead",NA,NA,NA,NA,NA,NA,NA,4.3,NA
"10988","SUGAR17",2012,"4005","Alive",NA,NA,NA,NA,NA,NA,NA,8.8,NA
"10989","SUGAR17",2012,"4006","Alive",4.4,NA,NA,NA,NA,NA,NA,NA,NA
"10990","SUGAR17",2012,"4007","Alive",15.4,NA,NA,NA,NA,NA,NA,NA,NA
"10991","SUGAR17",2012,"4009","Alive",NA,NA,NA,NA,NA,NA,NA,5.5,NA
"10992","SUGAR17",2012,"4010","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"10993","SUGAR17",2012,"4011","Alive",NA,NA,NA,NA,NA,NA,NA,8.9,NA
"10994","SUGAR17",2012,"4012","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"10995","SUGAR17",2012,"4013","Alive",NA,NA,NA,NA,NA,NA,NA,7.3,NA
"10996","SUGAR17",2012,"4014","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"10997","SUGAR17",2012,"4015","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"10998","SUGAR17",2012,"4016","Alive",NA,NA,NA,NA,NA,NA,NA,9.8,NA
"10999","SUGAR17",2012,"4017","Alive",NA,NA,NA,NA,NA,NA,NA,3,NA
"11000","SUGAR17",2012,"4018","Alive",NA,NA,NA,NA,NA,NA,NA,6.7,NA
"11001","SUGAR17",2012,"4019","Alive",NA,NA,NA,NA,NA,NA,NA,3.7,NA
"11002","SUGAR17",2012,"4020","Alive",NA,NA,NA,NA,NA,NA,NA,4.4,NA
"11003","SUGAR17",2014,"1205","Alive",8.2,NA,NA,NA,NA,NA,NA,NA,NA
"11004","SUGAR17",2014,"1206","Alive",NA,NA,NA,4,NA,NA,NA,NA,NA
"11005","SUGAR17",2014,"1207","Alive",NA,NA,NA,3.1,NA,NA,NA,NA,NA
"11006","SUGAR17",2014,"1208","Alive",NA,3.9,NA,NA,NA,NA,NA,NA,NA
"11007","SUGAR17",2014,"1209","Alive",NA,NA,NA,3.7,NA,NA,NA,NA,NA
"11008","SUGAR17",2014,"1210","Alive",NA,NA,NA,4.7,NA,NA,NA,NA,NA
"11009","SUGAR17",2014,"1211","Alive",16.4,NA,NA,NA,NA,NA,NA,NA,NA
"11010","SUGAR17",2014,"1212","Alive",NA,NA,NA,2.2,NA,NA,NA,NA,NA
"11011","SUGAR17",2014,"1213","Alive",NA,8.9,NA,NA,NA,NA,NA,NA,NA
"11012","SUGAR17",2014,"1214","Alive",NA,3.6,NA,NA,NA,NA,NA,NA,NA
"11013","SUGAR17",2014,"1215","Alive",NA,NA,NA,6.7,NA,NA,NA,NA,NA
"11014","SUGAR17",2014,"1216","Alive",NA,NA,NA,4.2,NA,NA,NA,NA,NA
"11015","SUGAR17",2014,"1217","Alive",NA,2.9,NA,NA,NA,NA,NA,NA,NA
"11016","SUGAR17",2014,"1218","Alive",NA,14.8,NA,NA,NA,NA,NA,NA,NA
"11017","SUGAR17",2014,"1219","Alive",NA,11.4,NA,NA,NA,NA,NA,NA,NA
"11018","SUGAR17",2014,"1936","Alive",NA,NA,NA,3.7,NA,NA,NA,NA,NA
"11019","SUGAR17",2014,"2642","Alive",3.4,NA,NA,NA,NA,NA,NA,NA,NA
"11020","SUGAR17",2014,"2644","Alive",22.4,NA,NA,NA,NA,NA,NA,NA,NA
"11021","SUGAR17",2014,"4001","Alive",NA,NA,NA,NA,NA,NA,NA,6.4,NA
"11022","SUGAR17",2014,"4002","Alive",NA,NA,NA,NA,NA,NA,NA,6.2,NA
"11023","SUGAR17",2014,"4003","Alive",NA,NA,NA,NA,NA,NA,NA,4.5,NA
"11024","SUGAR17",2014,"4004","Dead",NA,NA,NA,NA,NA,NA,NA,4.2,NA
"11025","SUGAR17",2014,"4005","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"11026","SUGAR17",2014,"4006","Alive",4.5,NA,NA,NA,NA,NA,NA,NA,NA
"11027","SUGAR17",2014,"4007","Alive",15.7,NA,NA,NA,NA,NA,NA,NA,NA
"11028","SUGAR17",2014,"4008","Alive",NA,NA,NA,NA,NA,NA,NA,2.8,NA
"11029","SUGAR17",2014,"4009","Alive",NA,NA,NA,NA,NA,NA,NA,5.7,NA
"11030","SUGAR17",2014,"4010","Alive",NA,NA,NA,NA,NA,NA,NA,7.8,NA
"11031","SUGAR17",2014,"4011","Alive",NA,NA,NA,NA,NA,NA,NA,9.2,NA
"11032","SUGAR17",2014,"4012","Alive",NA,NA,NA,NA,NA,NA,NA,6.4,NA
"11033","SUGAR17",2014,"4013","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"11034","SUGAR17",2014,"4014","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"11035","SUGAR17",2014,"4015","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"11036","SUGAR17",2014,"4016","Alive",NA,NA,NA,NA,NA,NA,NA,9.6,NA
"11037","SUGAR17",2014,"4017","Dead",NA,NA,NA,NA,NA,NA,NA,2.7,NA
"11038","SUGAR17",2014,"4018","Alive",NA,NA,NA,NA,NA,NA,NA,6.7,NA
"11039","SUGAR17",2014,"4019","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"11040","SUGAR17",2014,"4020","Alive",NA,NA,NA,NA,NA,NA,NA,4.2,NA
"11041","SUGAR17",2014,"461b","Alive",NA,2.4,NA,NA,NA,NA,NA,NA,NA
"11042","SUGAR18",2004,"2652","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"11043","SUGAR18",2004,"2653","Alive",NA,NA,NA,NA,NA,NA,NA,19.5,NA
"11044","SUGAR18",2004,"2654","Alive",NA,NA,NA,NA,NA,NA,NA,11.5,NA
"11045","SUGAR18",2004,"4033","Alive",NA,NA,NA,NA,NA,NA,NA,37.5,NA
"11046","SUGAR18",2004,"4034","Alive",NA,NA,NA,NA,NA,NA,NA,35.8,NA
"11047","SUGAR18",2004,"4035","Alive",NA,NA,NA,NA,NA,NA,NA,21,NA
"11048","SUGAR18",2004,"511","Alive",NA,NA,NA,NA,NA,NA,NA,4,NA
"11049","SUGAR18",2004,"515","Alive",NA,NA,NA,NA,NA,NA,NA,16.25,NA
"11050","SUGAR18",2004,"544","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"11051","SUGAR18",2004,"557","Alive",NA,NA,NA,NA,NA,NA,NA,8,NA
"11052","SUGAR18",2004,"572","Alive",NA,NA,NA,NA,NA,NA,NA,14.75,NA
"11053","SUGAR18",2004,"575","Alive",NA,NA,NA,NA,NA,NA,NA,24,NA
"11054","SUGAR18",2004,"576","Alive",NA,NA,NA,NA,NA,NA,NA,10.7,NA
"11055","SUGAR18",2004,"593","Alive",NA,NA,NA,NA,NA,NA,NA,26,NA
"11056","SUGAR18",2004,"594","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"11057","SUGAR18",2004,"596","Alive",NA,NA,NA,NA,NA,NA,NA,38.5,NA
"11058","SUGAR18",2004,"610","Alive",NA,NA,NA,NA,NA,NA,NA,12.5,NA
"11059","SUGAR18",2004,"619","Alive",NA,NA,NA,NA,NA,NA,NA,19.25,NA
"11060","SUGAR18",2004,"625","Alive",NA,NA,NA,NA,NA,NA,NA,39.75,NA
"11061","SUGAR18",2004,"629","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"11062","SUGAR18",2004,"631","Alive",NA,NA,NA,NA,NA,NA,NA,22,NA
"11063","SUGAR18",2004,"634","Alive",NA,NA,NA,NA,NA,NA,NA,28.5,NA
"11064","SUGAR18",2004,"671","Alive",NA,NA,NA,NA,NA,NA,NA,18.5,NA
"11065","SUGAR18",2004,"672","Alive",NA,NA,NA,NA,NA,NA,NA,7.25,NA
"11066","SUGAR18",2004,"673","Alive",NA,NA,NA,NA,NA,NA,NA,48.25,NA
"11067","SUGAR18",2004,"686","Alive",NA,NA,NA,NA,NA,NA,NA,19.75,NA
"11068","SUGAR18",2005,"1102","Alive",NA,28.2,NA,NA,NA,NA,NA,NA,NA
"11069","SUGAR18",2009,"4894","Alive",NA,NA,NA,NA,NA,NA,NA,6,NA
"11070","SUGAR18",2010,"576","Alive",NA,NA,NA,NA,NA,NA,NA,19.3,NA
"11071","SUGAR18",2010,"671","Alive",NA,NA,NA,NA,NA,NA,NA,33.7,NA
"11072","SUGAR18",2012,"1102","Alive",NA,28.9,NA,NA,NA,NA,NA,NA,NA
"11073","SUGAR18",2012,"2652","Alive",NA,NA,NA,NA,NA,NA,NA,21.8,NA
"11074","SUGAR18",2012,"2653","Alive",NA,NA,NA,NA,NA,NA,NA,20.7,NA
"11075","SUGAR18",2012,"2654","Alive",NA,NA,NA,NA,NA,NA,NA,12.2,NA
"11076","SUGAR18",2012,"4033","Alive",NA,NA,NA,NA,NA,NA,NA,39.1,NA
"11077","SUGAR18",2012,"4034","Alive",NA,NA,NA,NA,NA,NA,NA,37.5,NA
"11078","SUGAR18",2012,"4035","Alive",NA,NA,NA,NA,NA,NA,NA,21.1,NA
"11079","SUGAR18",2012,"4894","Alive",NA,NA,NA,NA,NA,NA,NA,9.3,NA
"11080","SUGAR18",2012,"511","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"11081","SUGAR18",2012,"515","Alive",NA,NA,NA,NA,NA,NA,NA,16.8,NA
"11082","SUGAR18",2012,"544","Alive",NA,NA,NA,NA,NA,NA,NA,8.3,NA
"11083","SUGAR18",2012,"557","Alive",NA,NA,NA,NA,NA,NA,NA,8.1,NA
"11084","SUGAR18",2012,"572","Alive",NA,NA,NA,NA,NA,NA,NA,15.3,NA
"11085","SUGAR18",2012,"575","Alive",NA,NA,NA,NA,NA,NA,NA,24.6,NA
"11086","SUGAR18",2012,"576","Alive",NA,NA,NA,NA,NA,NA,NA,19.5,NA
"11087","SUGAR18",2012,"593","Alive",NA,NA,NA,NA,NA,NA,NA,29,NA
"11088","SUGAR18",2012,"594","Alive",NA,NA,NA,NA,NA,NA,NA,7.4,NA
"11089","SUGAR18",2012,"596","Alive",NA,NA,NA,NA,NA,NA,NA,38.6,NA
"11090","SUGAR18",2012,"610","Alive",NA,NA,NA,NA,NA,NA,NA,12.3,NA
"11091","SUGAR18",2012,"619","Alive",NA,NA,NA,NA,NA,NA,NA,21.8,NA
"11092","SUGAR18",2012,"6195","Alive",NA,NA,NA,NA,NA,NA,NA,4.9,NA
"11093","SUGAR18",2012,"625","Alive",NA,NA,NA,NA,NA,NA,NA,39,NA
"11094","SUGAR18",2012,"629","Alive",NA,NA,NA,NA,NA,NA,NA,19.8,NA
"11095","SUGAR18",2012,"631","Alive",NA,NA,NA,NA,NA,NA,NA,22.8,NA
"11096","SUGAR18",2012,"634","Alive",NA,NA,NA,NA,NA,NA,NA,26,NA
"11097","SUGAR18",2012,"671","Alive",NA,NA,NA,NA,NA,NA,NA,34.5,NA
"11098","SUGAR18",2012,"672","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"11099","SUGAR18",2012,"673","Alive",NA,NA,NA,NA,NA,NA,NA,55.4,NA
"11100","SUGAR18",2012,"686","Alive",NA,NA,NA,NA,NA,NA,NA,20.6,NA
"11101","SUGAR18",2014,"1102","Alive",NA,29.1,NA,NA,NA,NA,NA,NA,NA
"11102","SUGAR18",2014,"2652","Alive",NA,NA,NA,NA,NA,NA,NA,22.5,NA
"11103","SUGAR18",2014,"2653","Alive",NA,NA,NA,NA,NA,NA,NA,21.3,NA
"11104","SUGAR18",2014,"2654","Alive",NA,NA,NA,NA,NA,NA,NA,12.2,NA
"11105","SUGAR18",2014,"4033","Alive",NA,NA,NA,NA,NA,NA,NA,49.8,NA
"11106","SUGAR18",2014,"4034","Alive",NA,NA,NA,NA,NA,NA,NA,36.8,NA
"11107","SUGAR18",2014,"4035","Alive",NA,NA,NA,NA,NA,NA,NA,21.4,NA
"11108","SUGAR18",2014,"4894","Alive",NA,NA,NA,NA,NA,NA,NA,9.4,NA
"11109","SUGAR18",2014,"511","Alive",NA,NA,NA,NA,NA,NA,NA,4.5,NA
"11110","SUGAR18",2014,"515","Alive",NA,NA,NA,NA,NA,NA,NA,17.9,NA
"11111","SUGAR18",2014,"544","Alive",NA,NA,NA,NA,NA,NA,NA,8.3,NA
"11112","SUGAR18",2014,"557","Alive",NA,NA,NA,NA,NA,NA,NA,8.1,NA
"11113","SUGAR18",2014,"572","Alive",NA,NA,NA,NA,NA,NA,NA,15.5,NA
"11114","SUGAR18",2014,"575","Alive",NA,NA,NA,NA,NA,NA,NA,25.2,NA
"11115","SUGAR18",2014,"576","Alive",NA,NA,NA,NA,NA,NA,NA,19.5,NA
"11116","SUGAR18",2014,"593","Alive",NA,NA,NA,NA,NA,NA,NA,29.8,NA
"11117","SUGAR18",2014,"594","Alive",NA,NA,NA,NA,NA,NA,NA,7.4,NA
"11118","SUGAR18",2014,"596","Alive",NA,NA,NA,NA,NA,NA,NA,38.9,NA
"11119","SUGAR18",2014,"610","Alive",NA,NA,NA,NA,NA,NA,NA,12.6,NA
"11120","SUGAR18",2014,"619","Alive",NA,NA,NA,NA,NA,NA,NA,23.1,NA
"11121","SUGAR18",2014,"6195","Alive",NA,NA,NA,NA,NA,NA,NA,6.7,NA
"11122","SUGAR18",2014,"625","Alive",NA,NA,NA,NA,NA,NA,NA,42,NA
"11123","SUGAR18",2014,"629","Alive",NA,NA,NA,NA,NA,NA,NA,20,NA
"11124","SUGAR18",2014,"631","Alive",NA,NA,NA,NA,NA,NA,NA,23.1,NA
"11125","SUGAR18",2014,"634","Alive",NA,NA,NA,NA,NA,NA,NA,29.4,NA
"11126","SUGAR18",2014,"671","Alive",NA,NA,NA,NA,NA,NA,NA,36.2,NA
"11127","SUGAR18",2014,"672","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"11128","SUGAR18",2014,"673","Alive",NA,NA,NA,NA,NA,NA,NA,54.9,NA
"11129","SUGAR18",2014,"686","Alive",NA,NA,NA,NA,NA,NA,NA,21,NA
"11130","SUGAR19",2004,"190","Alive",NA,NA,NA,NA,NA,NA,NA,25.25,NA
"11131","SUGAR19",2004,"233","Alive",NA,NA,NA,NA,NA,NA,NA,22.25,NA
"11132","SUGAR19",2004,"239","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"11133","SUGAR19",2004,"241","Alive",NA,NA,NA,NA,NA,NA,NA,4.75,NA
"11134","SUGAR19",2004,"255","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"11135","SUGAR19",2004,"256","Alive",NA,NA,NA,NA,NA,NA,NA,7.75,NA
"11136","SUGAR19",2004,"339","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"11137","SUGAR19",2004,"340","Alive",NA,NA,NA,NA,NA,NA,NA,9.25,NA
"11138","SUGAR19",2004,"343","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"11139","SUGAR19",2004,"356","Alive",NA,NA,NA,NA,NA,NA,NA,12,NA
"11140","SUGAR19",2004,"360","Alive",NA,NA,NA,NA,NA,NA,NA,18.25,NA
"11141","SUGAR19",2004,"361","Alive",NA,NA,NA,NA,NA,NA,NA,7.75,NA
"11142","SUGAR19",2004,"362","Alive",NA,NA,NA,NA,NA,NA,NA,6.25,NA
"11143","SUGAR19",2004,"369","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"11144","SUGAR19",2004,"370","Alive",NA,NA,NA,NA,NA,NA,NA,3.75,NA
"11145","SUGAR19",2004,"377","Alive",NA,NA,NA,NA,NA,NA,NA,24.25,NA
"11146","SUGAR19",2004,"397","Alive",NA,NA,NA,NA,NA,NA,NA,17,NA
"11147","SUGAR19",2004,"4052","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"11148","SUGAR19",2004,"4053","Alive",NA,NA,NA,NA,NA,NA,NA,4.9,NA
"11149","SUGAR19",2005,"1066","Alive",NA,40,NA,NA,NA,NA,NA,NA,NA
"11150","SUGAR19",2005,"1067","Alive",NA,21.5,NA,NA,NA,NA,NA,NA,NA
"11151","SUGAR19",2005,"1068","Alive",NA,36.4,NA,NA,NA,NA,NA,NA,NA
"11152","SUGAR19",2005,"1069","Alive",NA,44.4,NA,NA,NA,NA,NA,NA,NA
"11153","SUGAR19",2005,"1070","Alive",NA,40.8,NA,NA,NA,NA,NA,NA,NA
"11154","SUGAR19",2005,"1071","Alive",NA,33.8,NA,NA,NA,NA,NA,NA,NA
"11155","SUGAR19",2005,"1072","Alive",NA,46.7,NA,NA,NA,NA,NA,NA,NA
"11156","SUGAR19",2005,"1905","Alive",NA,27.9,NA,NA,NA,NA,NA,NA,NA
"11157","SUGAR19",2005,"1906","Alive",NA,18.6,NA,NA,NA,NA,NA,NA,NA
"11158","SUGAR19",2005,"1907","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"11159","SUGAR19",2010,"2592","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"11160","SUGAR19",2012,"1066","Alive",NA,42.8,NA,NA,NA,NA,NA,NA,NA
"11161","SUGAR19",2012,"1067","Alive",NA,21.6,NA,NA,NA,NA,NA,NA,NA
"11162","SUGAR19",2012,"1068","Alive",NA,36.6,NA,NA,NA,NA,NA,NA,NA
"11163","SUGAR19",2012,"1069","Dead",NA,27.9,NA,NA,NA,NA,NA,NA,NA
"11164","SUGAR19",2012,"1070","Alive",NA,42.5,NA,NA,NA,NA,NA,NA,NA
"11165","SUGAR19",2012,"1071","Alive",NA,35.2,NA,NA,NA,NA,NA,NA,NA
"11166","SUGAR19",2012,"1072","Alive",NA,48.6,NA,NA,NA,NA,NA,NA,NA
"11167","SUGAR19",2012,"190","Alive",NA,NA,NA,NA,NA,NA,NA,26.1,NA
"11168","SUGAR19",2012,"1905","Alive",NA,29.1,NA,NA,NA,NA,NA,NA,NA
"11169","SUGAR19",2012,"1907","Alive",NA,NA,NA,NA,NA,NA,NA,5,NA
"11170","SUGAR19",2012,"233","Alive",NA,NA,NA,NA,NA,NA,NA,24.9,NA
"11171","SUGAR19",2012,"239","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"11172","SUGAR19",2012,"241","Alive",NA,NA,NA,NA,NA,NA,NA,5,NA
"11173","SUGAR19",2012,"255","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"11174","SUGAR19",2012,"256","Alive",NA,NA,NA,NA,NA,NA,NA,7.9,NA
"11175","SUGAR19",2012,"2592","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"11176","SUGAR19",2012,"339","Alive",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"11177","SUGAR19",2012,"340","Alive",NA,NA,NA,NA,NA,NA,NA,9.3,NA
"11178","SUGAR19",2012,"343","Alive",NA,NA,NA,NA,NA,NA,NA,6.1,NA
"11179","SUGAR19",2012,"356","Alive",NA,NA,NA,NA,NA,NA,NA,13.6,NA
"11180","SUGAR19",2012,"360","Alive",NA,NA,NA,NA,NA,NA,NA,16.3,NA
"11181","SUGAR19",2012,"361","Alive",NA,NA,NA,NA,NA,NA,NA,8.8,NA
"11182","SUGAR19",2012,"362","Alive",NA,NA,NA,NA,NA,NA,NA,7.9,NA
"11183","SUGAR19",2012,"369","Alive",NA,NA,NA,NA,NA,NA,NA,8.4,NA
"11184","SUGAR19",2012,"370","Alive",NA,NA,NA,NA,NA,NA,NA,4.2,NA
"11185","SUGAR19",2012,"377","Alive",NA,NA,NA,NA,NA,NA,NA,28.7,NA
"11186","SUGAR19",2012,"397","Alive",NA,NA,NA,NA,NA,NA,NA,18.7,NA
"11187","SUGAR19",2012,"4052","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"11188","SUGAR19",2012,"4053","Alive",NA,NA,NA,NA,NA,NA,NA,5.1,NA
"11189","SUGAR19",2014,"1066","Alive",NA,43,NA,NA,NA,NA,NA,NA,NA
"11190","SUGAR19",2014,"1067","Alive",NA,21.2,NA,NA,NA,NA,NA,NA,NA
"11191","SUGAR19",2014,"1068","Alive",NA,36.8,NA,NA,NA,NA,NA,NA,NA
"11192","SUGAR19",2014,"1069","Dead",NA,27.4,NA,NA,NA,NA,NA,NA,NA
"11193","SUGAR19",2014,"1070","Alive",NA,41,NA,NA,NA,NA,NA,NA,NA
"11194","SUGAR19",2014,"1071","Alive",NA,35.1,NA,NA,NA,NA,NA,NA,NA
"11195","SUGAR19",2014,"1072","Alive",NA,48.8,NA,NA,NA,NA,NA,NA,NA
