"plotid","X","Y","ppt04dys_r","ppt05dys_r","ppt06dys_r","ppt07dys_r","ppt08dys_r","ppt09dys_r","ppt10dys_r","ppt11dys_r","ppt12dys_r","ppt14dys_r","dys04c2d","dys04a3d","dys05a2d","dys05a3d","dys06b2d","dys06b3d","dys07a2d","dys07c3d","dys08c2d","dys08a3d","dys09a2d","dys09b3d","dys10c2d","dys10a3d","dys11b2d","dys11a3d","dys12b2d","dys12d3d","dys14a2d","dys14b3d","ppt04dys_v","ppt05dys_v","ppt06dys_v","ppt07dys_v","ppt08dys_v","ppt09dys_v","ppt10dys_v","ppt11dys_v","ppt12dys_v","ppt14dys_v","ppt04tot_r","ppt05tot_r","ppt06tot_r","ppt07tot_r","ppt08tot_r","ppt09tot_r","ppt10tot_r","ppt11tot_r","ppt12tot_r","ppt14tot_r","ppt04b2d","ppt04a3d","ppt05a2d","ppt05c3d","ppt06a2d","ppt06b3d","ppt07c2d","ppt07a3d","ppt08c2d","ppt08e3d","ppt09b2d","ppt09a3d","ppt10b2d","ppt10a3d","ppt11b2d","ppt11b3d","ppt12c2d","ppt12b3d","ppt14b2d","ppt14b3d","ppt04tot_v","ppt05tot_v","ppt06tot_v","ppt07tot_v","ppt08tot_v","ppt09tot_v","ppt10tot_v","ppt11tot_v","ppt12tot_v","ppt14tot_v","pptsum04","pptsum05","pptsum06","pptsum07","pptsum08","pptsum09","pptsum10"
"SDC01",540525,4244490,35.2725735766399,-82.856673286162,36.654878669373,-47.5925975008227,7.33812722202216,-17.6642266518571,2.23595004760239,-36.0371347064088,-56.6350945152377,-44.4516718845914,76.72365,69.38304,70.41469,70.61149,92.18922,87.30825,53.31946,52.88187,57.89416,59.71049,63.32298,64.75308,77.24637,80.36386,69.80271,74.57072,47.31886,52.78754,43.39433,46.14682,76,63,104,53,66,66,87,52,53,63,785.822273428529,4623.18880812921,2215.5275506087,369.594587971763,498.786920153071,509.032494764276,715.489441702686,715.489441702686,643.939503076925,334.468180911159,856.6405,760.7657,899.0093,887.4664,1063.573,1095.983,588.3607,500.4835,572.1603,547.7212,671.9338,544.5905,848.5886,839.7941,667.7844,683.1309,650.4186,615.8331,437.4254,483.5016,852.424,876.3,758.952,594.106,482.346,629.92,1031.2,339.852,714.1,313.182,919.890016,1003.270012,1358.949953,579.660013,658.219995,656.339994,875.510004
"SDC02",541018,4244753,36.5252401968843,-83.7745009824615,37.0220831746093,-47.9820206851441,7.34000866232595,-18.3812428544331,1.99334943848167,-35.9948773507066,-56.9450798426052,-44.908448714623,76.22545,70.10842,68.78379,69.72807,92.00825,87.27132,53.08774,52.73042,59.16032,60.47266,63.46338,64.75138,78.29193,80.64611,67.99908,71.88759,47.68629,52.9175,44.16056,46.93199,76,63,104,53,66,72,87,52,53,63,789.526145889972,4624.8911820573,2265.52650118827,373.698972355751,500.84742566199,502.836293570138,719.981754246204,719.981754246204,645.907125263565,328.377635869821,878.1216,796.9849,884.9304,882.8293,1072.459,1110.476,587.9005,505.4123,550.7849,545.9825,661.0288,543.0024,844.9347,841.6335,580.5312,610.8135,653.7327,619.8252,398.6555,461.5447,852.424,876.3,758.952,594.106,482.346,588.772,1031.2,339.852,714.1,313.182,894.850008,984.780018,1331.220011,565.989992,646.279986,643.24999,852.689981
"SDC03",540931,4243866,34.6707655377919,-82.3177088291964,36.486341363916,-47.9630663596441,7.11161721752464,-18.1352125876339,1.76120289575987,-36.7999284501907,-57.4416660608925,-44.2781390596706,76.92788,69.96385,69.70808,70.40098,91.23221,87.13131,53.43495,52.9753,57.4948,59.81462,62.91762,64.48296,75.28608,79.73972,68.62604,74.11854,46.3876,52.66567,44.32608,46.86011,76,63,82,53,66,66,87,52,53,63,756.494898798787,4629.64775301242,2145.18618540769,368.12987670126,501.931718207344,520.213588947852,706.061829071546,706.061829071546,646.614825247432,347.485689425969,831.111,753.8514,894.5878,889.5942,1056.096,1067.252,592.4026,504.7949,564.5001,550.194,665.5783,544.4454,819.0218,811.3678,578.9354,627.5958,629.9088,606.9899,412.3929,496.6115,852.424,876.3,978.8,594.106,482.346,629.92,1031.2,339.852,714.1,313.182,920.389997,1008.729992,1364.600029,580.940005,662.850023,656.130009,875.179995
"SDC04",541407,4244187,36.7492339272345,-83.4076129762422,36.8776217221485,-48.1190731600949,7.13219805791626,-19.0670203560439,1.48646855668965,-36.1715953601177,-57.2376473338958,-44.7618913855608,76.45197,70.53992,68.11635,69.51147,91.08543,87.05795,53.18332,52.81619,58.92944,60.57311,62.94098,64.44674,76.51602,80.05553,66.59862,70.42203,46.68244,52.79659,44.88068,47.63857,76,63,82,53,66,66,87,52,53,63,766.474481911032,4628.20488720018,2237.36088228734,372.68839015763,500.33187735452,501.537726779326,711.179710572206,711.179710572206,643.82745810716,329.793100482568,842.8901,790.586,881.5962,883.6801,1064.114,1093.16,590.8585,504.219,542.5059,541.7329,654.4256,541.56,810.7846,808.4419,483.256,546.8498,632.5548,606.6958,371.2484,454.6992,852.424,876.3,978.8,594.106,482.346,629.92,1031.2,339.852,714.1,313.182,887.420006,983.10001,1324.299997,561.899998,645.320005,641.260008,838.590002
"SDC05",542163,4244119,39.4800377511512,-84.3478282165228,37.1854753553414,-48.2505030524739,7.01316813989511,-20.6298953831115,0.8224201462052,-35.339985120359,-56.9617821718326,-45.1641436592643,76.05087,71.10527,67.10142,68.95109,90.37566,86.88134,52.89749,52.70546,60.17458,61.06672,62.55235,64.20374,76.58147,80.00317,63.95995,66.15041,46.36948,52.83667,45.6949,48.22342,76,63,82,53,66,66,87,52,53,63,763.404783547291,4627.40666824,2333.94741508493,376.855224058078,496.339175760136,474.768554978952,710.379524001737,710.379524001737,636.898374861886,306.465091792165,820.6453,810.0955,877.5209,882.2669,1065.754,1091.252,587.7572,529.1112,523.2113,531.3018,636.8436,537.5861,778.7015,784.0701,383.4947,476.2761,619.3246,597.1013,334.426,421.5046,852.424,876.3,978.8,594.106,482.346,629.92,1031.2,339.852,714.1,313.182,814.859998,933.739998,1247.410002,522.489991,610.310006,606.210012,782.500008
"SDC06",542270,4244915,40.7718697256419,-85.6477378835163,37.6871917368697,-48.4109147356344,7.22104378660519,-20.7416533103482,1.06283423245592,-34.918616413285,-56.795290534253,-45.7553838027673,75.81483,71.32194,66.90401,68.38502,90.96671,86.99869,52.60067,52.51226,61.71673,61.73264,63.1005,64.47882,78.76366,80.65776,63.14604,63.33564,47.45474,53.09221,45.9417,48.3528,76,63,82,53,66,72,87,52,53,63,791.350888057556,4624.82678772958,2424.41916760251,381.95028492888,497.504530453634,465.538044134564,723.384121654148,723.384121654148,639.080081230946,295.049441413691,868.0086,849.3943,878.0986,881.8333,1080.297,1107.156,583.8217,561.0588,513.816,527.6448,630.4402,536.8611,794.4659,804.3908,380.8714,455.1943,638.9789,604.7745,327.0503,397.486,852.424,876.3,978.8,594.106,482.346,588.772,1031.2,339.852,714.1,313.182,801.460007,917.449982,1228.050011,514.359994,601.530004,598.470009,776.23
"SECRET01",545280,4247157,27.4591828896055,-89.7078315191664,40.5120560851826,-57.24861676226,7.55789385304085,-17.8707328971568,2.03287797936831,-49.7184851212462,-71.9685930311794,-49.2177203651106,76.83929,72.26882,76.65775,73.08814,90.21919,87.46192,49.76408,51.71728,69.01056,65.26523,63.20324,64.61296,83.27438,81.19176,53.15231,72.32375,48.89314,54.24239,50.48396,44.76114,78,81,82,53,78,72,85,46,53,63,742.789674990284,4711.82108181989,1791.77286955733,406.120091983633,614.74294471946,758.997037437985,777.002968344588,777.002968344588,791.391433710099,554.823146025264,910.7881,863.2969,1109.646,1069.283,1129.633,1138.131,536.42,552.7064,501.3201,553.2997,514.0034,521.1504,625.7705,605.1705,507.422,543.0823,631.5835,647.2689,415.7856,628.3226,862.584,1127.76,978.8,594.106,469.392,588.772,547.37,509.27,714.1,313.182,1193.160005,1224.030022,1671.32999,721.560009,791.740021,800.320004,1068.509987
"SECRET02",545090,4246919,29.1977241323944,-89.4242694862297,40.2674280484384,-56.3747814737066,7.50358294749094,-18.3939923403275,1.83238302705013,-48.1051437843123,-70.398116268567,-48.9219122441341,76.70112,72.34837,76.05949,72.81601,90.14954,87.44372,49.97617,51.76981,68.81577,64.96791,62.99449,64.52166,82.99193,81.24603,53.4052,71.38209,48.69466,54.1106,50.08799,45.07747,78,81,82,53,78,72,85,46,53,63,746.900931394305,4702.96506057909,1869.06360936043,404.248016626332,602.300027497951,725.472171377741,771.320410865802,771.320410865802,774.95648105396,525.239852505211,892.7679,852.1119,1094.881,1057.274,1123.99,1119.437,540.7415,565.787,495.9866,579.8145,522.6347,521.5971,631.8491,617.1069,484.3979,533.4481,629.5601,652.8531,402.4297,629.4296,862.584,1127.76,978.8,594.106,469.392,588.772,547.37,509.27,714.1,313.182,1149.019997,1185.050014,1620.350004,697.82001,770.88,775.73999,1038.570004
"SECRET03",544869,4247146,30.4654691653605,-89.6930351251532,40.2925345971378,-55.8561264966198,7.58894418102026,-18.5101060041536,1.93526685101203,-46.9962130117566,-69.3398117377781,-48.9395011394785,76.60561,72.43086,75.71503,72.52219,90.53419,87.49177,49.94055,51.70699,68.3174,64.62527,63.74107,64.77676,83.14912,81.44254,54.49166,70.87449,49.12666,54.18508,50.2143,45.04457,78,81,82,53,78,72,85,46,53,63,763.530413021841,4695.96897925268,1945.69841069737,404.717321086455,595.428996498237,703.900965628595,773.974586936315,773.974586936315,766.485333208757,504.585369120401,942.5091,852.9308,1082.345,1043.972,1129.297,1113.35,541.5543,567.3015,505.4922,605.6679,528.4648,524.7764,652.6209,638.9845,510.1109,550.4444,639.9976,664.7623,409.308,629.4152,862.584,1127.76,978.8,594.106,469.392,588.772,547.37,509.27,714.1,313.182,1127.909999,1170.660004,1597.32,686.639997,760.36,765.300011,1022.110008
"SKILE01",536904,4245680,19.565392177538,-79.4698083839174,35.8324213250462,-48.3148622478762,8.21929681640238,-8.82026730722086,6.210094973223,-42.3738062961405,-60.2208264188394,-43.2868821605438,56.66384,61.15368,78.85307,73.42725,96.35691,87.52735,53.39202,53.01005,62.60196,59.02454,63.23265,65.3596,83.45094,81.7839,72.26453,80.8414,49.43498,53.77994,33.71577,40.30598,78,82,104,53,46,66,85,86,52,33,819.997398617765,4637.74521566913,1675.58994669074,354.906256621026,538.795188848312,689.952779020438,739.159369770314,739.159369770314,706.000497713445,489.759884464049,617.6916,591.8763,920.2192,911.4909,1040.465,946.7375,536.1174,559.4163,601.65,588.9893,676.5668,547.9544,875.0704,855.4204,1070.179,1003.079,649.3483,628.0157,625.8793,642.7582,704.596,991.362,758.952,594.106,697.738,580.136,894.3,1178.4,698.6,642.6,1299.559991,1258.37001,1788.070007,854.230023,865.920002,825.03001,1357.18
"SPAUL01",538611,4259065,32.1922282131877,-103.130923696588,45.7937635986639,-56.9297881531362,11.6480023056771,-9.43889448634673,10.2940885676038,-45.4201029259579,-67.8138198478763,-55.1374857485943,64.83904,65.01013,39.19368,51.46358,96.30007,89.7317,43.0148,47.35616,55.36717,57.98104,67.42403,66.33318,79.57827,80.95356,73.92989,85.57555,48.49763,54.29735,42.10206,42.10738,76,27,98,48,49,68,77,88,48,47,1223.7371816676,4635.55079829165,2714.45028193771,453.532947483563,634.951823988827,731.204044716929,979.361142811061,979.361142811061,840.482209853466,475.559982601969,854.9572,970.8295,446.3106,543.4656,1457.13,1436.775,589.7825,568.5117,716.0579,681.92,731.122,764.6278,985.1838,943.3365,1063.55,1041.498,712.7638,694.1449,688.429,665.365,991.362,395.986,1427.48,678.688,762,778.764,1081.024,1145.794,727.456,684.276,1201.699979,1167.700005,1647.11998,767.92998,795.379985,785.569998,1044.639999
"SPAUL02",538096,4259079,34.0452396213652,-103.030202213599,45.6031927038902,-55.8609801524921,11.7075133284378,-9.6388111198907,10.3600590295057,-43.4852311252805,-65.8628695849712,-54.8907475098746,68.6983,65.79157,38.80515,51.59565,96.3477,90.30923,44.16641,47.91324,55.93369,58.29324,67.96094,66.85551,79.83489,80.98059,76.18766,86.93897,48.86941,54.75887,42.06028,42.12382,76,27,98,48,49,68,77,88,48,47,1241.87270820004,4622.9278862903,2819.01056426841,452.029492307498,621.14320342417,693.853463666002,978.077341237183,978.077341237183,823.052842842514,441.102575844725,908.6451,985.4862,402.5835,517.8774,1434.47,1374.845,599.8293,556.8398,702.9788,651.3278,709.5467,736.1951,973.977,921.6305,1123.761,1072.807,706.7534,681.8979,676.4335,644.761,991.362,395.986,1427.48,678.688,762,778.764,1081.024,1145.794,727.456,684.276,1165.630003,1139.510002,1601.670006,746.890007,775.620005,765.970015,1028.159981
"SPIVY01",538580,4249648,34.9236701550832,-88.3284480531798,38.9616638402804,-48.4239076580798,9.0102567632821,-13.6295769164033,5.75626216723073,-36.227851274736,-56.7790368349665,-47.0554110208037,69.31024,67.81222,73.09328,70.25422,96.59761,88.84391,52.23447,52.33176,66.97664,61.04471,69.58621,67.74669,87.20469,83.5821,70.73624,76.58787,57.54627,55.88811,39.14635,40.836,74,72,91,49,54,72,89,80,53,38,969.712588177642,4607.75478414734,2481.12254438159,389.802995429753,520.890619825995,538.010422277652,801.032892809199,801.032892809199,682.061843803806,338.596699971394,763.1339,745.747,788.0712,785.2246,1181.222,1214.938,524.8896,532.7213,573.4966,590.0487,601.608,570.6691,903.4075,891.1235,987.4382,925.0911,706.5143,670.448,582.9874,506.0409,727.71,742.696,1304.544,518.668,651.256,588.772,829.31,892.048,714.1,538.3,973.59,1010.110001,1390.850008,625.560006,693.199995,671.740002,913.849983
"STATE123",537143,4255244,35.5961207703818,-96.0579712996422,42.2984258894111,-50.9382986199318,10.7408605292382,-10.6301249606627,8.95155198445577,-37.8841970102342,-59.1061442145144,-50.9318552221615,68.64786,67.76614,60.2751,65.96975,96.71284,90.36138,48.54938,50.53802,67.27663,60.80171,74.92625,70.77135,83.31338,82.00967,68.12069,78.20827,55.53206,58.45927,40.6327,42.12878,83,78,98,55,90,81,89,89,61,47,1157.83970994595,4598.25305662659,2780.20232010518,420.685276067852,559.464784332586,586.015646177857,901.841271610914,901.841271610914,740.325174610185,358.147500447256,606.6873,816.5859,727.6664,763.0004,1295.807,1248.375,524.588,582.067,609.7081,596.5081,498.5036,460.8578,877.1836,825.5781,841.9449,886.6171,665.7486,650.1866,580.4611,548.7717,902.462,1016.762,1427.48,617.982,360.68,296.418,829.31,1145.286,610.87,684.276,1039.480002,1051.510006,1467.399969,671.700013,725.000016,705.899993,952.279991
"SUGAR01",543158,4256456,23.0145386002742,-101.230098886925,45.7739930095718,-62.3637072503617,10.4690660903538,-10.7535447235836,8.02526115081322,-55.6223224881374,-78.2732746241029,-55.3015709296554,65.52921,66.69198,50.9261,61.88061,94.40003,87.98988,41.10736,47.96973,55.73707,58.73411,71.09907,69.4511,81.47975,81.24652,56.00609,76.89848,49.48037,55.17161,46.43244,43.05413,83,51,95,31,57,79,77,37,48,47,1033.73654777293,4716.57328656935,2040.79624880008,452.845683374644,698.052808577749,912.849633056665,943.969708760915,943.969708760915,914.591739746604,654.63662886175,842.5146,705.4305,810.474,760.8616,1349.691,1317.772,446.8585,476.3537,825.4116,631.1975,646.7453,589.7559,886.2082,834.0188,592.5171,713.3968,713.5653,682.0966,632.7569,658.0889,1033.272,864.108,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1267.839988,1245.330002,1768.339977,791.430003,839.200009,833.830006,1107.869987
"SUGAR04",544446,4256407,27.1086619501264,-102.923492897272,46.357838412243,-62.6415791508565,10.3617252086549,-12.9514331704673,7.16898741889231,-54.4289383299424,-77.9284025958675,-56.0454931870583,71.73658,68.16439,55.26427,64.07202,93.64348,88.07061,43.39817,49.20571,55.86426,58.89206,70.47802,68.78139,81.37855,81.19702,56.28397,75.78452,49.76632,55.38132,47.24615,42.99081,83,51,95,31,57,79,77,37,48,47,1036.84069663922,4716.82255431397,2196.97148938954,460.202823341822,693.460593569325,874.584487576931,946.72516970109,946.72516970109,906.375259956491,620.38814312658,1038.926,771.4281,888.635,842.5934,1326.571,1361.223,457.7764,485.0676,809.0154,645.2676,633.4735,563.8825,864.1762,815.785,665.6443,753.5564,703.3127,687.1039,612.4595,663.4063,1033.272,864.108,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1178.16001,1199.360001,1675.990036,719.059997,788.949987,794.450016,1054.22998
"SUGAR05",542774,4254843,32.3363103268334,-99.5321676131695,44.4128387905019,-57.9432372631056,10.0250549243181,-14.0623596047288,6.57044197053362,-47.3484394922977,-70.3372580792401,-53.6783398420241,73.69828,68.50164,52.16645,60.40212,94.46406,88.64171,42.36353,48.55253,57.61721,58.68908,73.41396,71.56416,82.74556,81.59373,57.24692,75.9949,50.44376,55.61045,47.85305,43.03947,83,51,98,31,57,79,89,37,48,47,1037.5512879459,4675.40839768662,2425.263073377,442.593361403143,632.951223949895,736.694324238517,907.846035132747,907.846035132747,827.466616466927,501.134217442017,903.2029,996.7614,840.2081,810.2969,1305.604,1355.708,425.5529,579.6854,843.3561,751.1448,572.4991,541.8458,856.527,815.8062,608.5242,729.2971,711.8574,721.0764,608.7595,672.1493,1033.272,864.108,1427.48,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1137.229993,1152.129997,1603.220011,703.47001,762.319997,766.569984,1014.39999
"SUGAR07",543651,4255715,30.6248630080475,-101.520717740101,45.463752882083,-60.148031311225,10.2123462034051,-13.7935863469726,6.81108531643074,-50.3730371832554,-73.7317267323225,-54.9564886993781,72.94649,68.28765,52.91856,61.97395,94.0364,88.37742,42.6004,48.75519,56.4987,58.73672,72.01731,70.37154,81.90829,81.34728,56.13287,75.76067,49.94916,55.43809,47.74465,43.04028,83,51,95,31,57,79,89,37,48,47,1043.46568187702,4693.48880003633,2355.55248091596,452.427413178745,660.358342282985,793.91440195943,928.615630306414,928.615630306414,863.130838056244,549.779090085882,983.0615,871.3529,867.843,830.092,1319.501,1399.736,438.401,607.4841,836.6644,706.7557,603.4722,551.5203,861.9767,816.9976,625.6069,736.4269,707.9927,708.9254,612.6853,675.5452,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1139.149986,1168.350006,1625.980017,693.099996,767.080008,775.53001,1023.490013
"SUGAR08",542176,4254983,32.2492561050143,-99.2082616389558,44.2357778621866,-57.3813340447238,10.1179579029314,-13.5433843684874,6.88709959736714,-46.7035944494477,-69.4821012698212,-53.4430735904628,70.08179,67.6693,50.96987,60.31786,94.77588,88.82224,41.60159,48.14454,57.90348,58.77999,73.58868,71.44829,82.90108,81.65749,57.41005,76.30286,50.44544,55.6354,47.26172,43.06332,83,51,98,31,57,79,89,37,48,47,1049.81502415679,4668.91687921885,2444.73039960349,440.589801872014,627.897695531018,728.448127435929,908.554310821172,908.554310821172,821.899450019788,492.753247830934,803.6385,977.0374,790.0491,772.2141,1311.89,1345.92,423.6288,570.2879,834.879,754.2719,576.1226,550.8071,863.5701,821.3472,581.5583,715.252,714.4571,723.5433,615.3971,669.2552,1033.272,864.108,1427.48,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1135.030001,1142.410019,1593.499994,708.990019,763.119989,761.730005,1009.779999
"SUGAR09",544075,4255305,33.4458771485875,-101.644734446715,45.3711338913572,-59.5108118351955,10.0596447028004,-15.1467099075373,6.20251514946641,-48.6635180388277,-72.3523418575609,-54.8656418092501,76.00233,69.22697,54.59693,62.58868,93.7571,88.59388,43.48693,49.23451,56.901,58.80881,72.13712,70.37109,82.02009,81.38875,56.43022,73.56541,50.16108,55.53202,48.49037,43.03042,83,51,95,31,57,79,89,37,48,47,1039.88659017845,4687.55988672252,2459.8855518034,452.609044348128,647.880552983688,752.646908050373,921.34174466821,921.34174466821,845.519529386054,514.121860063432,1076.275,950.0174,895.1347,864.8818,1304.295,1355.005,439.5953,572.212,831.9002,762.8054,582.977,536.6887,848.7021,807.8332,648.8997,748.0714,703.7374,713.5753,601.5319,662.1964,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1099.950015,1147.270008,1583.200012,661.129993,744.829991,758.720003,994.789978
"SUGAR11",544501,4254868,32.4834870393368,-101.217879643309,45.2658472698226,-59.9555619352886,9.89969461891821,-15.3222447920266,5.90882658844045,-49.6122153109391,-73.2932649518265,-54.7601870522507,77.80137,69.97375,56.64426,63.83926,93.41853,88.36021,44.34892,49.71442,57.39878,58.98067,71.96293,69.87571,82.05566,81.36619,56.75877,73.81689,50.33248,55.60316,49.27726,43.03406,83,51,95,31,57,79,89,37,48,47,1016.34537062061,4695.32936506203,2384.49275408763,451.5553127003,652.904862284453,769.285964236342,915.067022266876,915.067022266876,851.099641450443,531.25389968762,1169.741,904.4612,913.7758,881.6148,1289.161,1354.606,444.3887,587.182,816.3594,731.986,562.8168,526.0582,834.5001,798.1264,669.7853,754.4686,698.2474,707.2456,590.0327,663.5346,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1103.199991,1152.269997,1589.229971,663.519993,747.199982,761.159998,998.479996
"SUGAR12",543686,4255213,31.2734221081651,-100.827702947989,45.1153912596287,-59.607679763665,10.061112617521,-14.2277240660786,6.49177114093676,-49.5994545393111,-72.9248697778092,-54.5470711126351,75.87903,69.10503,53.87933,61.88555,93.91676,88.49314,43.20694,49.06971,56.99745,58.74521,72.47665,70.76624,82.16483,81.41911,56.52602,74.82465,50.20428,55.53739,48.40056,43.03384,83,51,95,31,57,79,89,37,48,47,1031.05561355175,4690.66989333461,2364.27162852323,449.360352095034,652.460929424165,776.830052180644,918.786624539042,918.786624539042,852.153920503685,536.409074014718,1042.055,949.8416,887.5284,853.6235,1304.946,1370.843,435.4702,588.1983,838.7485,743.3676,580.6405,537.0616,850.6863,809.714,638.9883,743.3315,705.876,713.7599,603.3389,669.863,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1135.909994,1165.459991,1618.130014,691.559996,762.21,772.669991,1018.959976
"SUGAR13",541187,4254925,38.2856443428386,-99.0840466098681,43.7450913722904,-54.4511991990474,10.1934361887691,-14.7354265286987,6.74418112764563,-41.0803670945605,-64.0015230667382,-52.8202106969543,63.25449,66.24625,49.96342,60.9479,95.35535,89.70111,40.74331,47.65899,59.1841,59.14923,73.97156,70.82088,83.35043,81.89628,58.39719,71.87547,50.70375,55.82077,46.12732,43.07573,83,51,98,31,57,79,89,37,48,47,1093.45142154108,4635.31126662313,2757.77760356453,437.24041379923,587.807382139863,615.576927571398,902.237408185405,902.237408185405,770.366351666852,389.744273555118,633.8909,869.3561,683.1364,719.1219,1315.962,1270.331,425.4347,553.4434,797.8104,662.3787,571.507,562.1509,871.5032,827.1457,547.5079,701.4832,716.3871,713.1399,622.1124,616.6196,1033.272,864.108,1427.48,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1075.820011,1083.12999,1508.380024,683.849985,735.809987,721.939997,965.729996
"SUGAR15",543580,4254194,31.6352127380789,-99.1417793432185,44.3319303268071,-58.5953231349996,9.76820023308741,-14.6893070360456,5.99212815382869,-48.4804307907875,-71.5900603417623,-53.6187398738163,79.26293,70.30471,56.11818,62.44891,93.81717,88.37889,44.21008,49.52655,57.99926,58.87978,73.11444,71.04456,82.69849,81.55623,57.9067,75.06554,50.7262,55.64933,49.32795,43.00692,83,51,95,31,57,79,89,80,53,47,1003.33750401748,4686.35963397336,2341.76305696866,442.048486906252,638.986459982108,753.593996676724,898.631784443941,898.631784443941,833.542016577968,519.606850690112,1114.155,967.2294,903.3802,871.618,1280.184,1335.825,434.5488,586.5005,829.3939,728.5737,545.8992,522.2672,833.2033,799.6229,666.3073,753.3348,704.0195,714.6315,587.777,668.4713,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,892.048,714.1,684.276,1108.240013,1144.609982,1578.800018,676.749992,746.700001,757.440008,998.779995
"SUGAR16",543852,4254795,33.8823498684815,-100.670232574905,44.8942011194053,-58.7277214680947,9.92487673380011,-15.3398133909014,5.99310235784545,-47.690246522769,-71.2268202856998,-54.2935498252982,77.75617,69.74471,54.93765,62.13567,93.80083,88.6175,43.72811,49.32981,57.39618,58.79377,72.69493,70.87306,82.33578,81.48315,56.95583,73.40615,50.4002,55.59288,48.91258,43.02689,83,51,95,31,57,79,89,37,48,47,1029.41419891315,4682.46435981666,2465.29005309028,448.139550950803,637.904131383415,733.651913145587,910.415451099065,910.415451099065,832.192664996848,498.971739281016,1091.705,993.6334,900.6187,870.5284,1293.634,1330.239,435.4063,566.168,835.4003,763.6431,564.3369,528.3069,841.7339,804.2437,652.1973,749.2389,703.9935,716.4984,595.7246,658.9021,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1102.989997,1144.679985,1578.50001,669.59999,745.080013,756.180006,997.389996
"SUGAR17",542408,4254156,31.3278787258108,-97.9594807002212,43.7476530608269,-57.2726140386306,9.8556837986034,-13.7554633039136,6.46748383551208,-47.0700685541491,-69.6857051562538,-52.8774583170215,75.68594,69.29742,54.44294,61.51293,94.53085,88.64755,43.32027,48.94666,58.51372,58.88226,73.94304,71.64373,83.39664,81.79091,58.81977,76.29575,51.0159,55.74709,48.06668,42.959,83,51,98,31,57,79,89,80,53,47,1017.01281387932,4673.54261364114,2360.27191562765,435.845697006474,626.253968707181,734.384945751037,893.815231317332,893.815231317332,818.608197910529,501.791481816192,916.3022,996.5902,838.5473,816.7231,1287.782,1318.946,425.8739,571.6351,828.0868,746.1242,551.0966,534.8786,846.1594,810.5037,642.9387,746.6528,711.9047,724.1229,598.2473,668.5439,1033.272,864.108,1427.48,433.578,902.97,507.746,829.31,892.048,714.1,684.276,1117.21,1132.349998,1576.030008,695.029983,753.639992,752.559986,999.850018
"SUGAR18",541889,4254689,35.2907352378696,-98.8987309851493,43.8910559657313,-55.9390167058603,10.0582627254791,-14.4068275607345,6.59703408512427,-43.9594951597037,-66.8354677222784,-53.0235353746855,70.2067,67.80934,51.83782,60.87844,94.90856,89.15691,41.95481,48.26224,58.53934,58.91667,73.94978,71.4749,83.30706,81.83363,58.19651,74.52909,50.7618,55.74618,47.14491,43.02047,83,51,98,31,57,79,89,37,48,47,1060.6586515149,4654.00053481437,2585.00993940598,438.095018632484,607.308082565023,671.529308091114,900.877331336221,900.877331336221,794.823507341193,442.063835569958,777.4747,958.1973,775.7266,772.7559,1304.444,1292.97,422.9781,553.6603,823.6187,718.5649,565.2883,548.1324,859.963,819.5404,592.4836,724.275,714.8036,723.2748,611.6519,646.6364,1033.272,864.108,1427.48,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1108.470004,1112.199982,1550.490042,698.130003,749.99001,742.009998,986.980022
"SUGAR19",543086,4254704,33.0687522605581,-99.6952174199062,44.4601299066594,-57.9896804214262,9.95823455553357,-14.5749705479265,6.31465116929345,-47.1561580377965,-70.3028624475493,-53.7479004127616,76.46938,69.27491,53.56376,60.847,94.19579,88.72485,43.11067,48.94636,57.61719,58.69316,73.30041,71.52373,82.68744,81.59889,57.36243,74.37975,50.52179,55.61904,48.41599,43.02086,83,51,95,31,57,79,89,37,48,47,1032.75284544465,4676.19918979943,2444.94975261628,443.417963516666,631.730962373726,729.480562900087,906.020411482023,906.020411482023,825.199076198608,495.295489214529,991.6924,1033.058,873.9122,844.5448,1297.005,1325.603,428.3543,564.6182,843.2527,761.0627,564.3604,533.2058,848.2414,809.8741,633.2081,741.9431,708.934,721.196,601.1601,661.2416,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,515.112,727.456,684.276,1126.319999,1148.959984,1593.059963,693.290003,756.590005,762.519997,1009.610012
