"plotid","sample_year","hrs_14_20","hrs_abv25","hrs_blw10","avg_tmax","avg_tmin"
"SDC01",2007,785,58,2570,15.6352284541987,6.62463534097266
"SDC01",2008,666,28,2862,14.5887827754866,6.36655314651229
"SDC01",2009,785,76,2549,15.6293891509434,6.84422169811321
"SDC01",2010,565,10,3001,14.1003325471698,6.3638608490566
"SDC01",2011,699,23,2810,14.2742570754717,6.48748349056604
"SDC01",2012,710,78,2706,15.731,6.41179812206573
"SDC01",2014,735,19,1861,16.4912020020263,7.10977803075932
"SDC02",2004,701,58,2527,15.2211267605634,7.28610328638498
"SDC02",2005,714,17,2516,14.3055190045677,7.12721575625691
"SDC02",2006,641,39,2549,14.4915330188679,6.92245283018868
"SDC02",2007,806,53,2508,15.4914150943396,6.62933962264151
"SDC02",2008,673,22,2807,14.2770851094066,6.43228239177805
"SDC02",2009,748,69,2528,15.2306391509434,6.76803301886792
"SDC02",2010,597,3,3013,13.7063378336131,6.42732220573194
"SDC02",2011,689,13,2723,14.178807457093,6.75688856268676
"SDC02",2012,741,73,2633,15.4174483568075,6.38959389671361
"SDC02",2014,807,16,1793,16.0750707714004,7.11497644199255
"SDC03",2004,752,97,2505,15.7487558685446,7.31701877934272
"SDC03",2005,786,28,2427,14.7457501998636,7.2128315656461
"SDC03",2006,726,53,2445,15.0672169811321,7.05683962264151
"SDC03",2007,863,57,2420,16.0331210691824,6.82264150943396
"SDC03",2008,762,31,2703,14.7594002030324,6.65362638390665
"SDC03",2009,843,87,2385,16.0573518515287,7.07287954149537
"SDC03",2010,631,15,2885,14.4054999918604,6.56596282792762
"SDC03",2011,764,29,2713,14.8739150943396,6.60299764150943
"SDC03",2012,815,87,2539,16.2583286384977,6.65283802816901
"SDC03",2014,906,26,1621,17.067765067291,7.56279177503095
"SDC04",2004,762,143,2310,16.8481690140845,7.19847417840376
"SDC04",2005,878,45,2304,15.6580491960113,7.10268282051777
"SDC04",2006,765,67,2277,15.9147405660377,6.85870283018868
"SDC04",2007,914,91,2296,17.0519575471698,6.49981132075472
"SDC04",2008,761,46,2630,15.6846410993256,6.27255998765963
"SDC04",2009,895,182,2286,18.0848098049072,6.79677830188679
"SDC04",2010,676,35,2752,15.7016721698113,6.30389858490566
"SDC04",2011,787,59,2564,15.9310241432115,6.39314390500183
"SDC04",2012,953,104,2362,17.0151208665359,6.63892321527119
"SDC04",2014,937,58,1689,18.3865504813847,7.1212833264411
"SDC05",2004,719,177,2289,17.3782629107981,6.31542253521127
"SDC05",2005,917,56,2332,16.10875,6.33433962264151
"SDC05",2006,798,93,2380,16.4997405660377,5.93214622641509
"SDC05",2007,853,133,2353,17.5328818588116,5.4514858490566
"SDC05",2008,706,47,2757,16.1028365129299,5.22326113716458
"SDC05",2009,829,162,2512,17.4429363207547,5.63677446642701
"SDC05",2010,678,37,2784,15.8259127358491,5.38976877187213
"SDC05",2011,770,63,2595,16.0158160377358,5.52517924528302
"SDC05",2012,918,137,2491,17.5972488262911,4.92042488262911
"SDC05",2014,905,54,1967,18.3261440911206,5.2077686583962
"SDC06",2004,749,242,2391,19.4365727699531,5.38011737089202
"SDC06",2005,861,86,2396,17.8954716981132,5.60936320754717
"SDC06",2006,844,123,2366,18.3345990566038,5.34443396226415
"SDC06",2007,848,175,2374,19.5033289072281,4.60044811320755
"SDC06",2008,713,73,2733,17.6238070174715,4.40746716650499
"SDC06",2009,849,187,2469,19.1461344339623,5.02375
"SDC06",2010,721,61,2739,16.9317134909599,5.08612306221272
"SDC06",2011,902,72,2504,17.1592023184583,5.41830394078286
"SDC06",2012,943,138,2528,18.5817394366197,4.00855399061033
"SDC06",2014,842,92,2081,19.3034594443743,3.99909697652931
"SECRET01",2004,679,59,3129,14.2224882629108,6.71899061032864
"SECRET01",2005,642,19,2938,13.6968867924528,6.84332547169811
"SECRET01",2006,743,39,2971,13.3721933962264,6.5147641509434
"SECRET01",2007,821,40,2697,14.6594103773585,6.525
"SECRET01",2008,613,66,2923,13.8388998652089,6.28585858604993
"SECRET01",2009,887,80,2674,14.9235400943396,6.84902221521863
"SECRET01",2010,512,4,3407,12.9883867924528,5.94329716981132
"SECRET01",2011,686,14,3222,13.0265306603774,5.90870518867924
"SECRET01",2012,709,60,2919,14.5027769953052,6.46513145539906
"SECRET01",2014,998,12,1609,16.0482243554194,8.20344833943243
"SECRET02",2004,766,72,2844,14.7270187793427,7.74805164319249
"SECRET02",2005,750,15,2503,14.0978301886792,7.69952830188679
"SECRET02",2006,866,37,2715,13.9107075471698,7.43740566037736
"SECRET02",2007,975,37,2331,15.0452594339623,7.52125
"SECRET02",2008,750,61,2578,14.1447326498147,7.24880818365385
"SECRET02",2009,951,87,2450,15.1417971698113,7.57204481132075
"SECRET02",2010,614,0,3096,13.3367641509434,6.66784905660377
"SECRET02",2011,819,15,3024,13.3727523584906,6.62682783018868
"SECRET02",2012,785,60,2563,14.8711807511737,7.26898122065728
"SECRET02",2014,1250,9,1353,16.5023091812936,8.96085899145011
"SECRET03",2004,685,75,3017,14.5173943661972,6.93633802816901
"SECRET03",2005,584,22,2898,13.8322169811321,6.80709905660377
"SECRET03",2006,636,34,3086,13.0567924528302,6.08599056603774
"SECRET03",2007,713,35,2878,14.367429245283,6.13044811320755
"SECRET03",2008,559,61,3010,13.5655322281147,6.01183718546295
"SECRET03",2009,823,83,2669,15.1045070754717,6.7399858490566
"SECRET03",2010,529,5,3333,13.144820754717,6.06505660377359
"SECRET03",2011,705,15,3133,13.3138514150943,6.06566981132076
"SECRET03",2012,701,73,2857,14.7907676056338,6.47243661971831
"SECRET03",2014,1009,14,1591,16.1842064816782,7.99653849774826
"SKILE01",2004,772,40,3002,13.4280985915493,7.63204225352113
"SKILE01",2005,691,4,2649,13.1670518867925,7.57202830188679
"SKILE01",2006,798,26,2835,12.9719575471698,7.27650943396226
"SKILE01",2007,990,10,2460,13.9206132075472,7.44212264150943
"SKILE01",2008,657,33,2696,12.8484473820299,7.0960733684546
"SKILE01",2009,965,72,2453,14.3170990566038,7.72245900925122
"SKILE01",2010,581,0,3112,12.5165754716981,6.70366981132076
"SKILE01",2011,778,11,3066,12.4787476415094,6.76875471698113
"SKILE01",2012,739,36,2575,13.8331971830986,7.33480046948357
"SKILE01",2014,1267,0,1410,15.1767476956237,8.98469383230711
"SPAUL01",2004,710,88,2837,14.9961034977229,6.7849765258216
"SPAUL01",2005,710,23,2670,14.5535613207547,6.77248711815846
"SPAUL01",2006,643,50,2846,14.1277122641509,6.67627358490566
"SPAUL01",2007,833,45,2514,15.504858490566,6.34799528301887
"SPAUL01",2008,635,64,2872,14.4132361909649,6.07335759449669
"SPAUL01",2009,886,88,2554,15.724554245283,6.74171793364652
"SPAUL01",2010,528,20,3165,13.9407641509434,5.86366981132075
"SPAUL01",2011,705,25,3029,14.1131886792453,5.98265094339623
"SPAUL01",2012,803,91,2777,15.5083474178404,6.29303755868545
"SPAUL01",2014,951,29,1549,17.1504917127072,7.96758287292818
"SPAUL02",2004,596,97,2884,15.3123474178404,5.85730046948357
"SPAUL02",2005,665,28,2819,14.7891745283019,5.79832547169811
"SPAUL02",2006,593,52,2947,14.5231603773585,5.56301886792453
"SPAUL02",2007,724,53,2750,15.6489858490566,5.10345474501111
"SPAUL02",2008,580,51,3049,14.5105420087683,4.8668232391054
"SPAUL02",2009,737,77,2913,15.3875549315599,5.75177574665965
"SPAUL02",2010,473,12,3397,13.9091839622642,4.69410849056604
"SPAUL02",2011,621,27,3206,14.0934787735849,4.85883978404686
"SPAUL02",2012,686,66,2962,15.9189319248826,4.80902582159624
"SPAUL02",2014,810,27,2082,16.9968950276243,6.17202209944751
"SPIVY01",2004,775,126,2487,16.8389176671393,6.84339657364706
"SPIVY01",2005,818,27,2482,15.5578813422343,6.76014050816732
"SPIVY01",2006,732,50,2495,15.9595047169811,6.30924528301887
"SPIVY01",2007,857,74,2477,16.7661540927645,6.19306533660475
"SPIVY01",2008,699,39,2737,15.4642729037923,5.93290605150849
"SPIVY01",2009,849,99,2499,16.8673962264151,6.26583962264151
"SPIVY01",2010,649,21,2917,15.1321155660377,5.8260070754717
"SPIVY01",2011,755,47,2728,15.5671556603774,5.91142452830189
"SPIVY01",2012,919,85,2500,17.0558450704225,5.88918075117371
"SPIVY01",2014,920,40,1828,18.0888756906077,6.65468072463682
"STATE123",2004,610,100,2725,15.9714084507042,6.56176056338028
"STATE123",2005,645,23,2799,14.9977830188679,6.20141509433962
"STATE123",2006,509,44,3049,14.6315094339623,5.87535377358491
"STATE123",2007,628,50,3070,15.4595998588777,5.07150868952435
"STATE123",2008,447,45,3315,14.0565623385995,4.99250225214281
"STATE123",2009,723,88,2736,16.4252216981132,6.13206132075472
"STATE123",2010,477,18,3246,14.4818349056604,5.64082547169811
"STATE123",2011,567,31,3054,14.7823349056604,5.83400471698113
"STATE123",2012,655,99,2864,16.4430962441315,5.77309389671361
"STATE123",2014,752,28,2053,17.6711215469613,6.7415773480663
"SUGAR01",2004,817,27,3290,12.6551515204306,7.2838805200122
"SUGAR01",2005,641,4,2936,12.3217337405034,7.18200757169487
"SUGAR01",2006,767,42,3088,12.0382107912531,7.01714410961777
"SUGAR01",2007,999,6,2654,13.1074541649492,7.5263463922312
"SUGAR01",2008,780,45,2717,12.5788926112167,7.03207776742462
"SUGAR01",2009,1014,65,2524,13.5498113207547,7.70936946761359
"SUGAR01",2010,627,0,3348,11.4412617924528,6.21913443396226
"SUGAR01",2011,800,7,3290,11.5152759433962,6.05842688679245
"SUGAR01",2012,601,34,2873,12.8942370892019,6.92907746478873
"SUGAR01",2014,1226,10,1673,14.3287555594332,8.80992878771233
"SUGAR04",2004,805,34,3200,13.3794634485581,7.34072955838646
"SUGAR04",2005,669,13,2755,12.9862225440805,7.35888129782712
"SUGAR04",2006,803,49,2978,12.5377013008901,7.13648314880659
"SUGAR04",2007,1013,22,2532,13.6599920489954,7.63438699457239
"SUGAR04",2008,773,29,2690,12.9127421564514,6.98394722490258
"SUGAR04",2009,974,95,2487,14.163320754717,7.71016509433962
"SUGAR04",2010,646,0,3202,12.1928396226415,6.53357547169811
"SUGAR04",2011,837,11,3167,12.343983490566,6.26115566037736
"SUGAR04",2012,620,60,2705,13.6728356807512,7.22292723004695
"SUGAR04",2014,1287,15,1538,14.8212518454642,9.02541165334449
"SUGAR05",2004,763,110,2707,15.6975821596244,6.93394366197183
"SUGAR05",2005,843,27,2496,15.2672407378669,7.02241484873511
"SUGAR05",2006,759,69,2679,15.0953066037736,6.75870283018868
"SUGAR05",2007,913,81,2457,16.2636607422337,6.53758493876822
"SUGAR05",2008,745,69,2665,15.3797617809904,6.24051071204559
"SUGAR05",2009,983,106,2394,16.621018081761,6.82800453060996
"SUGAR05",2010,642,13,3062,14.5657476415094,5.87166981132075
"SUGAR05",2011,808,27,2973,14.7337038712566,5.85911320754717
"SUGAR05",2012,935,92,2640,16.516323943662,6.34932863849765
"SUGAR05",2014,1027,45,1434,18.166629381532,8.11245980509326
"SUGAR07",2004,719,57,3021,14.0833819022439,6.74263493447996
"SUGAR07",2005,754,18,2693,13.8530188679245,7.01544811320755
"SUGAR07",2006,767,64,2897,13.4718632075472,6.56516509433962
"SUGAR07",2007,875,32,2570,14.5719418238994,6.5698820754717
"SUGAR07",2008,693,22,2772,13.640463948001,6.31194991485942
"SUGAR07",2009,923,87,2547,14.8287146226415,6.885
"SUGAR07",2010,567,0,3261,12.8949245283019,5.94077022185545
"SUGAR07",2011,731,14,3146,12.8806915147088,5.86456603773585
"SUGAR07",2012,742,73,2837,14.2109366197183,6.44323708920188
"SUGAR07",2014,1074,16,1556,15.7199542665811,8.16204829747259
"SUGAR08",2004,715,117,2865,15.5116590070016,7.01809561675849
"SUGAR08",2005,691,31,2739,14.6560554700782,7.07604779361101
"SUGAR08",2006,627,77,2804,14.764840623675,6.71439054571607
"SUGAR08",2007,833,76,2533,16.4912735849057,6.41004716981132
"SUGAR08",2008,682,94,2859,15.3258490888096,6.17779986251526
"SUGAR08",2009,845,112,2635,16.3339386792453,6.65100943396226
"SUGAR08",2010,548,21,3300,14.2307530324402,5.77969103773585
"SUGAR08",2011,731,32,3080,14.2404363207547,6.09386320754717
"SUGAR08",2012,832,85,2844,15.9711995305164,6.32092723004695
"SUGAR08",2014,932,29,1563,17.5408631295913,7.98058368138998
"SUGAR09",2004,550,92,3189,15.1399061032864,5.47051643192488
"SUGAR09",2005,633,29,3090,14.6691745283019,5.79658018867925
"SUGAR09",2006,533,59,3172,14.2765801886792,5.45285377358491
"SUGAR09",2007,669,52,2928,15.6440801886792,5.07752358490566
"SUGAR09",2008,531,78,3142,14.839759323461,4.89863913622403
"SUGAR09",2009,714,84,2952,15.8765990566038,5.49360377358491
"SUGAR09",2010,442,8,3523,13.8546226415094,4.81785377358491
"SUGAR09",2011,576,21,3385,14.0683160377358,4.88691745283019
"SUGAR09",2012,607,84,3172,15.5618497652582,4.88997417840376
"SUGAR09",2014,700,26,2224,16.9547694603111,6.31224375700964
"SUGAR11",2004,739,61,3186,13.8182863849765,6.88406103286385
"SUGAR11",2005,597,10,2910,13.40377636423,7.05731086607108
"SUGAR11",2006,754,41,2880,13.4926595315757,7.07957699946036
"SUGAR11",2007,883,32,2550,14.7189907403439,7.10411537678966
"SUGAR11",2008,675,58,2789,14.0291089243565,6.83929982383257
"SUGAR11",2009,909,79,2530,14.9805094339623,7.45459198113208
"SUGAR11",2010,564,0,3218,12.9039646226415,6.51186320754717
"SUGAR11",2011,743,13,3115,12.9742735849057,6.48009905660377
"SUGAR11",2012,730,58,2727,14.6132049284301,7.01724391119014
"SUGAR11",2014,1093,12,1461,15.9732402023796,8.82552426350288
"SUGAR12",2004,758,100,2841,14.9056807511737,7.63723004694836
"SUGAR12",2005,861,20,2452,14.2160121868617,7.79396561120715
"SUGAR12",2006,842,89,2758,14.0501886792453,7.30995283018868
"SUGAR12",2007,1035,69,2355,15.4019339622642,7.45646226415094
"SUGAR12",2008,804,35,2556,14.5055622030718,7.16806535396907
"SUGAR12",2009,1013,119,2309,15.7792099056604,7.82410377358491
"SUGAR12",2010,700,8,2909,13.675695754717,6.84577830188679
"SUGAR12",2011,868,20,2883,13.7609080188679,6.74211320754717
"SUGAR12",2012,825,98,2401,15.2292253521127,7.46017063665529
"SUGAR12",2014,1397,24,1279,16.7062569876725,9.30848160869891
"SUGAR13",2004,623,21,3058,13.6653051643192,6.29678403755869
"SUGAR13",2005,462,9,3020,12.921391509434,6.31082547169811
"SUGAR13",2006,388,25,3124,12.9197405660377,6.16639150943396
"SUGAR13",2007,591,28,3066,13.628820754717,5.55627358490566
"SUGAR13",2008,348,30,3344,12.7326106223872,5.36980410072687
"SUGAR13",2009,538,42,3061,13.6679551886792,5.87550471698113
"SUGAR13",2010,341,0,3599,12.185483490566,5.4129858490566
"SUGAR13",2011,451,6,3299,12.3084929245283,5.51456132075472
"SUGAR13",2012,420,43,3263,13.3387840375587,5.37130985915493
"SUGAR13",2014,425,13,2399,13.4497012927749,6.28743157704315
"SUGAR15",2004,724,60,2796,14.1711971830986,8.03495305164319
"SUGAR15",2005,784,17,2398,13.8069189788646,8.12691947285514
"SUGAR15",2006,870,45,2710,13.5117216981132,7.73252358490566
"SUGAR15",2007,1023,29,2296,14.7096698113208,7.85959905660377
"SUGAR15",2008,685,65,2567,13.7245879460663,7.45467803269753
"SUGAR15",2009,948,83,2411,14.7823537735849,7.96176650943396
"SUGAR15",2010,633,0,3009,12.9505778301887,7.02280660377359
"SUGAR15",2011,815,16,2964,12.952820754717,7.00202594339623
"SUGAR15",2012,728,68,2506,14.4554107981221,7.58471126760563
"SUGAR15",2014,1379,14,1308,15.6606384637762,9.46358760096922
"SUGAR16",2004,573,94,3093,15.2141383488188,5.067974457337
"SUGAR16",2005,661,27,2958,14.7482831182348,5.59991676820386
"SUGAR16",2006,544,59,3141,14.6252607013959,4.98826524996686
"SUGAR16",2007,705,55,2961,15.7816182979832,4.4841731718814
"SUGAR16",2008,569,52,3151,14.8906387551296,4.42181597713731
"SUGAR16",2009,716,89,2930,16.1647311320755,4.88409198113208
"SUGAR16",2010,532,7,3404,14.2543443396226,4.31590094339623
"SUGAR16",2011,630,19,3275,14.3735990566038,4.42392452830189
"SUGAR16",2012,729,87,3035,15.927544600939,4.0722676056338
"SUGAR16",2014,788,26,2228,17.4629066954775,5.3998318539883
"SUGAR17",2004,720,56,2906,13.8872507703738,7.92295995375637
"SUGAR17",2005,693,10,2465,13.4882075471698,7.71450471698113
"SUGAR17",2006,838,40,2787,13.2058490566038,7.40389150943396
"SUGAR17",2007,964,29,2357,14.3427830188679,7.49926886792453
"SUGAR17",2008,656,46,2651,13.3006205365163,7.14183988439808
"SUGAR17",2009,917,86,2448,14.5019858490566,7.77102830188679
"SUGAR17",2010,634,0,3066,12.6707547169811,6.81969994565831
"SUGAR17",2011,783,14,3017,12.7132028301887,6.82422877358491
"SUGAR17",2012,738,61,2515,14.1293309859155,7.41810328638498
"SUGAR17",2014,1385,13,1321,15.4276545510528,9.33849943233921
"SUGAR18",2004,574,99,2987,15.0229812206573,6.00647887323944
"SUGAR18",2005,597,28,2927,14.1590311915069,6.05811579179085
"SUGAR18",2006,550,70,2994,14.2266273584906,5.86655660377359
"SUGAR18",2007,656,63,2783,15.4741037735849,5.38066037735849
"SUGAR18",2008,527,61,3111,14.2907891540006,5.09151529565574
"SUGAR18",2009,665,77,2923,15.0808466981132,5.48505188679245
"SUGAR18",2010,448,6,3510,13.3101367924528,4.90440566037736
"SUGAR18",2011,575,18,3249,13.4569127358491,4.98109669811321
"SUGAR18",2012,594,84,3063,14.9963169014085,4.83724882629108
"SUGAR18",2014,703,18,2179,16.1374114124385,5.9813910185651
"SUGAR19",2004,734,97,2715,15.1379398292822,6.76579812206573
"SUGAR19",2005,849,25,2492,14.6963177787345,6.99376032944429
"SUGAR19",2006,755,57,2721,14.3375471698113,6.64073113207547
"SUGAR19",2007,942,51,2395,15.6979716981132,6.3673820754717
"SUGAR19",2008,709,65,2727,14.6882598017853,6.14096177421362
"SUGAR19",2009,902,96,2559,15.5752004716981,6.57330246965271
"SUGAR19",2010,623,0,3183,13.6414539665407,5.62586679695565
"SUGAR19",2011,755,21,3080,13.7372594339623,5.69105896226415
"SUGAR19",2012,853,75,2710,15.3194201877934,6.05368309859155
"SUGAR19",2014,1077,20,1570,16.9993836740605,7.77764222542146
"SUGAR21",2004,620,30,3431,13.0608215962441,5.861220657277
"SUGAR21",2005,480,7,3407,12.666000185633,5.93476163839273
"SUGAR21",2006,521,37,3325,12.3256839622642,5.6622641509434
"SUGAR21",2007,700,15,3012,13.6753240822594,5.82686753427642
"SUGAR21",2008,475,24,3196,12.684459737062,5.3757120010393
"SUGAR21",2009,769,63,3054,13.8032240566038,5.90573643712844
"SUGAR21",2010,364,0,3814,11.7556037735849,4.94582783018868
"SUGAR21",2011,501,8,3592,11.7457099056604,4.87099056603774
"SUGAR21",2012,501,45,3433,13.1269483568075,5.34298591549296
"SUGAR21",2014,677,12,2254,14.6359812623187,6.72886401870026
"SUGAR23",2004,832,51,3286,13.3638663758225,7.26965534224682
"SUGAR23",2005,687,16,2929,13.0022561330649,7.13827670146541
"SUGAR23",2006,779,50,3080,12.6119575471698,6.9938679245283
"SUGAR23",2007,1009,24,2590,14.0370283018868,7.53844463946461
"SUGAR23",2008,713,69,2705,13.3118108562695,7.06982268795975
"SUGAR23",2009,983,80,2543,14.3494551886792,7.71936556603774
"SUGAR23",2010,590,0,3313,12.1232216981132,6.31648113207547
"SUGAR23",2011,809,12,3293,12.2495023584906,6.06904481132075
"SUGAR23",2012,638,59,2850,13.6850845070423,7.07498591549296
"SUGAR23",2014,1216,12,1664,15.3153451726814,8.94614687212655
"SUGAR24",2004,826,36,3288,12.870985915493,7.26507042253521
"SUGAR24",2005,696,12,2893,12.6081132075472,7.20433962264151
"SUGAR24",2006,777,40,3086,12.2140801886792,6.92037735849057
"SUGAR24",2007,1057,12,2602,13.5220518867925,7.50947129031704
"SUGAR24",2008,674,49,2807,12.3606434143481,6.92499044975683
"SUGAR24",2009,968,65,2582,13.5544905660377,7.66310856278171
"SUGAR24",2010,592,0,3405,11.4827476415094,6.11747877358491
"SUGAR24",2011,793,8,3340,11.5362712264151,5.9121179245283
"SUGAR24",2012,593,40,2904,12.9586572769953,6.88192018779343
"SUGAR24",2014,1194,11,1717,14.3109792674068,8.77679383278623
"SUGAR30",2004,823,19,3188,12.6525821596244,7.34316901408451
"SUGAR30",2005,696,1,2732,12.4565303384692,7.39231914198555
"SUGAR30",2006,837,45,3036,12.2296698113208,7.02525943396226
"SUGAR30",2007,1095,3,2514,13.3975235849057,7.54201135834197
"SUGAR30",2008,806,15,2677,12.4357688026539,7.17112163708361
"SUGAR30",2009,850,315,2399,15.9065849056604,8.58295518867924
"SUGAR30",2010,884,33,3010,13.6401436335836,6.17656381740306
"SUGAR30",2011,827,11,3216,11.8808443396226,6.04921462264151
"SUGAR30",2012,628,45,2793,13.1622676056338,7.03838262910798
"SUGAR30",2014,1264,17,1610,14.5413772294111,8.93739869244126
"SUGAR31",2004,748,44,3058,13.6250469483568,7.7193896713615
"SUGAR31",2005,661,13,2617,13.3167452830189,7.70372641509434
"SUGAR31",2006,794,39,2880,12.9418160377358,7.3027358490566
"SUGAR31",2007,940,23,2497,14.1692924528302,7.52891509433962
"SUGAR31",2008,677,61,2677,13.1209519720302,7.31102213494399
"SUGAR31",2009,907,76,2413,14.4071860133011,7.96397152774356
"SUGAR31",2010,611,0,3223,12.3677749137488,6.8540865206029
"SUGAR31",2011,838,15,3062,12.6932995283019,6.79308726415094
"SUGAR31",2012,656,58,2646,13.9836666666667,7.39859154929577
"SUGAR31",2014,1289,12,1409,15.1322359789462,9.33359277975937
"SUGAR32",2004,690,104,3151,14.6794448226236,6.35358807703893
"SUGAR32",2005,722,29,2973,14.3120349509429,6.48520103449761
"SUGAR32",2006,611,70,2994,14.3835849056604,5.95542022717538
"SUGAR32",2007,857,61,2683,15.7693682989398,6.11748286207137
"SUGAR32",2008,602,81,2976,14.4453627750647,5.73978079548753
"SUGAR32",2009,853,101,2734,15.9427872979243,6.21863135713818
"SUGAR32",2010,550,19,3462,13.9532240566038,5.07579245283019
"SUGAR32",2011,712,27,3280,14.0663066037736,5.12849056603774
"SUGAR32",2012,771,82,3001,15.5863544600939,5.63515023474178
"SUGAR32",2014,867,29,1853,17.1397096240556,7.30238907184289
"SUMTV01",2004,742,63,2552,15.605,6.69027017682164
"SUMTV01",2005,721,7,2632,14.7551499288574,6.3782783213865
"SUMTV01",2006,680,12,2613,14.832358490566,6.4202358490566
"SUMTV01",2007,789,31,2650,15.5334433962264,5.7114858490566
"SUMTV01",2008,605,15,2924,14.4104606343221,5.72387548049478
"SUMTV01",2009,797,65,2656,15.765820754717,6.271858408156
"SUMTV01",2010,580,6,2946,14.361125,5.99767924528302
"SUMTV01",2011,690,26,2779,14.4799976415094,6.09321462264151
"SUMTV01",2012,801,36,2648,15.7940234741784,5.9079882629108
"SUMTV01",2014,846,22,1968,17.0684668508287,6.35676519337017
"SUMTV02",2004,796,50,2439,14.5213849765258,8.34725352112676
"SUMTV02",2005,695,1,2348,13.808497532949,7.8881698565811
"SUMTV02",2006,839,15,2467,13.8308490566038,7.97081766327164
"SUMTV02",2007,885,39,2278,15.121391509434,7.47589622641509
"SUMTV02",2008,731,21,2603,13.6959545574931,7.21944469508135
"SUMTV02",2009,900,65,2299,14.8481574616362,8.15499713770556
"SUMTV02",2010,598,0,2936,13.2939108394215,7.37162268990282
"SUMTV02",2011,774,18,2765,13.5974505748878,7.30549632632972
"SUMTV02",2012,790,33,2307,14.8458892257095,7.95373060224319
"SUMTV02",2014,1209,15,1218,15.9731780304869,9.27104562947427
"SVRP01",2004,796,157,2235,16.8966924539695,7.06925341219879
"SVRP01",2005,905,41,2275,15.9982388088922,7.03956504303965
"SVRP01",2006,825,84,2243,16.33375,6.59610849056604
"SVRP01",2007,967,97,2225,17.2647641509434,6.2726179245283
"SVRP01",2008,804,51,2534,15.9198791598764,6.04101822454938
"SVRP01",2009,957,144,2301,17.2704103773585,6.54733651809984
"SVRP01",2010,772,27,2657,15.8598514150943,6.06076886792453
"SVRP01",2011,828,66,2461,16.0381462264151,6.24019339622641
"SVRP01",2012,1032,123,2250,17.4735563380282,6.02963849765258
"SVRP01",2014,1038,40,1683,18.1875174294831,6.71006118152051
"SVRP02",2004,731,177,2289,17.4809723913995,6.83018543073544
"SVRP02",2005,908,54,2303,16.3582075471698,6.63225047007833
"SVRP02",2006,741,100,2390,16.7719811320755,6.29709905660377
"SVRP02",2007,869,128,2339,17.8464622641509,5.93200471698113
"SVRP02",2008,737,65,2653,16.5276664317327,5.79710217489302
"SVRP02",2009,860,161,2383,17.8335801886792,6.35147851775651
"SVRP02",2010,704,48,2703,16.0675683962264,5.91659433962264
"SVRP02",2011,759,81,2521,16.3459080188679,6.15650943396226
"SVRP02",2012,977,137,2357,18.2685985915493,5.8628767126992
"SVRP02",2014,894,74,1730,19.5169386873315,6.49447671911864
"TELL02",2004,701,150,2476,16.9220657276995,7.27511737089202
"TELL02",2005,761,47,2465,15.7397877358491,7.01540094339623
"TELL02",2006,651,83,2498,15.8687735849057,6.85179245283019
"TELL02",2007,840,107,2420,17.2322405660377,6.59525943396226
"TELL02",2008,712,61,2674,15.9993035021217,6.43072981740529
"TELL02",2009,793,147,2538,16.9857004716981,6.68612028301887
"TELL02",2010,607,29,2904,15.2905306603774,6.29865566037736
"TELL02",2011,713,51,2751,15.431233490566,6.39080188679245
"TELL02",2012,812,117,2592,17.080265258216,6.3716455399061
"TELL02",2014,835,47,1783,18.1214668508287,7.28169060773481
"TELL03",2004,749,163,2452,17.3995305164319,7.54765258215962
"TELL03",2005,793,41,2372,15.4689386792453,7.30443396226415
"TELL03",2006,698,92,2425,15.7281603773585,7.15096698113208
"TELL03",2007,895,105,2252,16.9791981132075,7.09233490566038
"TELL03",2008,847,47,2482,15.7088984685505,6.92671857977757
"TELL03",2009,895,153,2311,16.9156793263073,7.28275435885981
"TELL03",2010,651,24,2674,15.0543764161271,7.41058462689973
"TELL03",2011,808,55,2676,15.3813867924528,6.67957311320755
"TELL03",2012,913,132,2357,17.1020469483568,7.01421830985915
"TELL03",2014,1029,49,1362,18.2131961325967,8.22755248618784
"TELL04",2004,726,180,2323,17.4398591549296,6.47354460093897
"TELL04",2005,908,58,2328,16.3466509433962,6.38591981132075
"TELL04",2006,780,102,2335,16.796320754717,6.07952830188679
"TELL04",2007,871,137,2334,17.674163526242,5.57759433962264
"TELL04",2008,758,55,2693,16.2773033352921,5.4547209551426
"TELL04",2009,838,163,2475,17.4827735849057,5.88184905660377
"TELL04",2010,705,41,2737,15.8973372641509,5.58884433962264
"TELL04",2011,772,64,2563,16.1711933962264,5.69139150943396
"TELL04",2012,906,141,2442,17.6657887323944,5.1742676056338
"TELL04",2014,967,56,1875,18.3982071823204,5.61161602209945
"TERRI02",2004,538,57,2973,15.027323943662,6.09276995305164
"TERRI02",2005,547,12,2999,14.168679245283,6.02882075471698
"TERRI02",2006,511,26,3043,14.0061556603774,5.92094339622642
"TERRI02",2007,642,42,2964,15.0901886792453,5.37068396226415
"TERRI02",2008,520,34,3225,14.0055238305951,5.20211341195747
"TERRI02",2009,636,54,2979,14.9860141509434,5.70077594339623
"TERRI02",2010,388,2,3487,13.4010896226415,5.27890566037736
"TERRI02",2011,473,13,3251,13.4260801886792,5.39466509433962
"TERRI02",2012,474,56,3141,14.7367840375587,5.31931220657277
"TERRI02",2014,573,15,2288,15.8796740331492,6.25600828729282
"TERRI03",2004,714,118,2513,16.5314536311696,6.95899946399055
"TERRI03",2005,727,32,2600,15.7307547169811,6.65540094339623
