"","PlotID","year","UnderstorySp","ptct","totpts","pcov"
"536","hood07",2011,"quag",11,60,0.183333333333333
"537","hood07",2011,"quch",9,60,0.15
"538","hood07",2011,"todi",14,60,0.233333333333333
"539","hood07",2011,"umca",25,60,0.416666666666667
"540","jlsp01",2011,"hear",3,60,0.05
"541","jlsp01",2011,"lohi",11,60,0.183333333333333
"542","jlsp01",2011,"quag",9,60,0.15
"543","jlsp01",2011,"todi",4,60,0.0666666666666667
"544","jlsp01",2011,"umca",5,60,0.0833333333333333
"545","jlsp02",2011,"arme",1,60,0.0166666666666667
"546","jlsp02",2011,"hear",10,60,0.166666666666667
"547","jlsp02",2011,"lohi",39,60,0.65
"548","jlsp02",2011,"psme",1,60,0.0166666666666667
"549","jlsp02",2011,"quag",4,60,0.0666666666666667
"550","jlsp02",2011,"quga",1,60,0.0166666666666667
"551","jlsp02",2011,"quke",1,60,0.0166666666666667
"552","jlsp02",2011,"todi",28,60,0.466666666666667
"553","jlsp02",2011,"umca",4,60,0.0666666666666667
"554","jlsp03",2011,"arme",2,60,0.0333333333333333
"555","jlsp03",2011,"caoc",8,60,0.133333333333333
"556","jlsp03",2011,"hodi",1,60,0.0166666666666667
"557","jlsp03",2011,"lide",7,60,0.116666666666667
"558","jlsp03",2011,"lohi",23,60,0.383333333333333
"559","jlsp03",2011,"quke",1,60,0.0166666666666667
"560","jlsp03",2011,"roca",6,60,0.1
"561","jlsp03",2011,"ruur",18,60,0.3
"562","jlsp03",2011,"todi",21,60,0.35
"563","jlsp03",2011,"umca",7,60,0.116666666666667
"564","jlsp04",2011,"acma",1,60,0.0166666666666667
"565","jlsp04",2011,"hodi",12,60,0.2
"566","jlsp04",2011,"lide",20,60,0.333333333333333
"567","jlsp04",2011,"lohi",1,60,0.0166666666666667
"568","jlsp04",2011,"rhca",1,60,0.0166666666666667
"569","jlsp04",2011,"roca",4,60,0.0666666666666667
"570","jlsp04",2011,"sese",7,60,0.116666666666667
"571","jlsp04",2011,"todi",18,60,0.3
"572","jlsp04",2011,"umca",2,60,0.0333333333333333
"573","jlsp05",2011,"todi",1,55,0.0181818181818182
"574","jlsp05",2011,"umca",1,55,0.0181818181818182
"575","jlsp06",2011,"aeca",1,60,0.0166666666666667
"576","jlsp06",2011,"coco",6,60,0.1
"577","jlsp06",2011,"lohi",1,60,0.0166666666666667
"578","jlsp06",2011,"psme",1,60,0.0166666666666667
"579","jlsp06",2011,"quag",2,60,0.0333333333333333
"580","jlsp06",2011,"roca",15,60,0.25
"581","jlsp06",2011,"syal",12,60,0.2
"582","jlsp06",2011,"todi",15,60,0.25
"583","jlsp06",2011,"umca",3,60,0.05
"584","jlsp07",2011,"lide",13,55,0.236363636363636
"585","jlsp07",2011,"umca",8,55,0.145454545454545
"586","jlsp08",2011,"acma",1,60,0.0166666666666667
"587","jlsp08",2011,"umca",16,60,0.266666666666667
"588","jlsp10",2011,"coco",1,55,0.0181818181818182
"589","jlsp10",2011,"lohi",1,55,0.0181818181818182
"590","jlsp10",2011,"quga",1,55,0.0181818181818182
"591","jlsp10",2011,"roca",2,55,0.0363636363636364
"592","jlsp10",2011,"todi",1,55,0.0181818181818182
"593","jlsp10",2011,"umca",10,55,0.181818181818182
"594","jlsp13",2011,"aeca",2,60,0.0333333333333333
"595","jlsp13",2011,"coco",11,60,0.183333333333333
"596","jlsp13",2011,"lohi",1,60,0.0166666666666667
"597","jlsp13",2011,"quag",1,60,0.0166666666666667
"598","jlsp13",2011,"roca",11,60,0.183333333333333
"599","jlsp13",2011,"todi",7,60,0.116666666666667
"600","jlsp13",2011,"umca",2,60,0.0333333333333333
"601","jlsp14",2011,"hodi",43,55,0.781818181818182
"602","jlsp14",2011,"lohi",25,55,0.454545454545455
"603","jlsp14",2011,"quga",1,55,0.0181818181818182
"604","jlsp14",2011,"roca",8,55,0.145454545454545
"605","jlsp14",2011,"todi",12,55,0.218181818181818
"606","jlsp14",2011,"umca",23,55,0.418181818181818
"607","jlsp15",2011,"quga",1,60,0.0166666666666667
"608","jlsp15",2011,"roca",2,60,0.0333333333333333
"609","jlsp15",2011,"todi",16,60,0.266666666666667
"610","jlsp15",2011,"umca",32,60,0.533333333333333
"611","jlsp16",2011,"acma",1,60,0.0166666666666667
"612","jlsp16",2011,"arme",11,60,0.183333333333333
"613","jlsp16",2011,"coco",5,60,0.0833333333333333
"614","jlsp16",2011,"lohi",34,60,0.566666666666667
"615","jlsp16",2011,"quag",1,60,0.0166666666666667
"616","jlsp16",2011,"quke",2,60,0.0333333333333333
"617","jlsp16",2011,"roca",26,60,0.433333333333333
"618","jlsp16",2011,"symo",4,60,0.0666666666666667
"619","jlsp16",2011,"todi",54,60,0.9
"620","jlsp16",2011,"umca",16,60,0.266666666666667
"621","jlsp17",2011,"quga",2,60,0.0333333333333333
"622","jlsp17",2011,"todi",3,60,0.05
"623","jlsp17",2011,"umca",38,60,0.633333333333333
"624","johns01",2011,"acma",3,60,0.05
"625","johns01",2011,"lide",7,60,0.116666666666667
"626","johns01",2011,"prunus sp.",1,60,0.0166666666666667
"627","johns01",2011,"umca",10,60,0.166666666666667
"628","johns02",2011,"acma",3,60,0.05
"629","johns02",2011,"lide",51,60,0.85
"630","johns02",2011,"quch",2,60,0.0333333333333333
"631","johns02",2011,"umca",2,60,0.0333333333333333
"632","jroth01",2011,"quke",4,50,0.08
"633","jroth01",2011,"todi",2,50,0.04
"634","jroth01",2011,"umca",17,50,0.34
"635","jroth02",2011,"todi",4,60,0.0666666666666667
"636","jroth02",2011,"umca",48,60,0.8
"637","jroth03",2011,"quag",4,60,0.0666666666666667
"638","jroth03",2011,"ribes sp.",1,60,0.0166666666666667
"639","jroth03",2011,"todi",4,60,0.0666666666666667
"640","jroth03",2011,"umca",21,60,0.35
"641","jroth04",2011,"lohi",6,60,0.1
"642","jroth04",2011,"quga",9,60,0.15
"643","jroth04",2011,"ribes sp.",1,60,0.0166666666666667
"644","jroth04",2011,"todi",7,60,0.116666666666667
"645","jroth04",2011,"umca",3,60,0.05
"646","jroth05",2011,"todi",19,60,0.316666666666667
"647","jroth05",2011,"umca",32,60,0.533333333333333
"648","klass01",2011,"lohi",12,60,0.2
"649","klass01",2011,"quag",2,60,0.0333333333333333
"650","klass01",2011,"todi",27,60,0.45
"651","klass01",2011,"umca",8,60,0.133333333333333
"652","klass02",2011,"lohi",15,60,0.25
"653","klass02",2011,"quag",5,60,0.0833333333333333
"654","klass02",2011,"salix sp.",1,60,0.0166666666666667
"655","klass02",2011,"todi",28,60,0.466666666666667
"656","klass02",2011,"umca",4,60,0.0666666666666667
"657","kunde01",2011,"quag",3,55,0.0545454545454545
"658","kunde01",2011,"todi",34,55,0.618181818181818
"659","kunde02",2011,"lohi",2,60,0.0333333333333333
"660","kunde02",2011,"mafu",1,60,0.0166666666666667
"661","kunde02",2011,"quag",2,60,0.0333333333333333
"662","kunde02",2011,"todi",54,60,0.9
"663","kunde02",2011,"umca",14,60,0.233333333333333
"664","kunde03",2011,"adfa",11,60,0.183333333333333
"665","kunde03",2011,"arcto",1,60,0.0166666666666667
"666","kunde03",2011,"lohi",2,60,0.0333333333333333
"667","kunde03",2011,"psme",4,60,0.0666666666666667
"668","kunde03",2011,"quag",17,60,0.283333333333333
"669","kunde03",2011,"quke",4,60,0.0666666666666667
"670","kunde03",2011,"qulo",1,60,0.0166666666666667
"671","kunde03",2011,"todi",30,60,0.5
"672","kunde04",2011,"cebe",3,60,0.05
"673","kunde04",2011,"hear",6,60,0.1
"674","kunde04",2011,"hodi",19,60,0.316666666666667
"675","kunde04",2011,"lohi",20,60,0.333333333333333
"676","kunde04",2011,"quke",1,60,0.0166666666666667
"677","kunde04",2011,"qulo",2,60,0.0333333333333333
"678","kunde04",2011,"rhcr",14,60,0.233333333333333
"679","kunde04",2011,"todi",25,60,0.416666666666667
"680","lars01",2011,"arme",1,60,0.0166666666666667
"681","lars01",2011,"hear",10,60,0.166666666666667
"682","lars01",2011,"lohi",58,60,0.966666666666667
"683","lars01",2011,"psme",23,60,0.383333333333333
"684","lars01",2011,"quag",6,60,0.1
"685","lars01",2011,"quch",10,60,0.166666666666667
"686","lars01",2011,"quke",2,60,0.0333333333333333
"687","lars01",2011,"todi",37,60,0.616666666666667
"688","lars01",2011,"umca",11,60,0.183333333333333
"689","lars01",2011,"unknown sp. 1",1,60,0.0166666666666667
"690","lazy04",2011,"quag",1,60,0.0166666666666667
"691","lazy04",2011,"quke",1,60,0.0166666666666667
"692","lazy04",2011,"todi",23,60,0.383333333333333
"693","lazy04",2011,"umca",28,60,0.466666666666667
"694","lazy05",2011,"arme",3,60,0.05
"695","lazy05",2011,"bapi",2,60,0.0333333333333333
"696","lazy05",2011,"coco",2,60,0.0333333333333333
"697","lazy05",2011,"hear",2,60,0.0333333333333333
"698","lazy05",2011,"lohi",45,60,0.75
"699","lazy05",2011,"miau",1,60,0.0166666666666667
"700","lazy05",2011,"quag",1,60,0.0166666666666667
"701","lazy05",2011,"quga",6,60,0.1
"702","lazy05",2011,"quke",8,60,0.133333333333333
"703","lazy05",2011,"rhca",7,60,0.116666666666667
"704","lazy05",2011,"todi",54,60,0.9
"705","lazy05",2011,"umca",7,60,0.116666666666667
"706","lins01",2011,"hear",4,60,0.0666666666666667
"707","lins01",2011,"lohi",2,60,0.0333333333333333
"708","lins01",2011,"quag",1,60,0.0166666666666667
"709","lins01",2011,"todi",2,60,0.0333333333333333
"710","lupin01",2011,"todi",1,60,0.0166666666666667
"711","lupin01",2011,"umca",7,60,0.116666666666667
"712","macki01",2011,"quag",5,60,0.0833333333333333
"713","macki01",2011,"qudo",2,60,0.0333333333333333
"714","macki01",2011,"todi",37,60,0.616666666666667
"715","macki01",2011,"umca",2,60,0.0333333333333333
"716","mccor01",2011,"arme",4,60,0.0666666666666667
"717","mccor01",2011,"hear",3,60,0.05
"718","mccor01",2011,"lohi",1,60,0.0166666666666667
"719","mccor01",2011,"quch",1,60,0.0166666666666667
"720","mccor01",2011,"quke",4,60,0.0666666666666667
"721","mccor01",2011,"todi",52,60,0.866666666666667
"722","mccor01",2011,"umca",24,60,0.4
"723","mccor02",2011,"acma",4,60,0.0666666666666667
"724","mccor02",2011,"psme",2,60,0.0333333333333333
"725","mccor02",2011,"quag",1,60,0.0166666666666667
"726","mccor02",2011,"quch",2,60,0.0333333333333333
"727","mccor02",2011,"quke",2,60,0.0333333333333333
"728","mccor02",2011,"qulo",8,60,0.133333333333333
"729","mccor02",2011,"todi",3,60,0.05
"730","mccor05",2011,"acma",1,60,0.0166666666666667
"731","mccor05",2011,"psme",7,60,0.116666666666667
"732","mccor05",2011,"quch",17,60,0.283333333333333
"733","mccor05",2011,"quga",1,60,0.0166666666666667
"734","mccor05",2011,"umca",37,60,0.616666666666667
"735","mcneil03",2011,"arcto",2,60,0.0333333333333333
"736","mcneil03",2011,"garrya sp.",1,60,0.0166666666666667
"737","mcneil03",2011,"hear",25,60,0.416666666666667
"738","mcneil03",2011,"lohi",19,60,0.316666666666667
"739","mcneil03",2011,"losc",3,60,0.05
"740","mcneil03",2011,"lupine sp.",1,60,0.0166666666666667
"741","mcneil03",2011,"miau",18,60,0.3
"742","mcneil03",2011,"quag",9,60,0.15
"743","mcneil03",2011,"todi",46,60,0.766666666666667
"744","mcneil03",2011,"umca",10,60,0.166666666666667
"745","mcneil03",2011,"unknown sp. 1",3,60,0.05
"746","mesch01",2011,"lohi",6,60,0.1
"747","mesch01",2011,"quga",2,60,0.0333333333333333
"748","mesch01",2011,"quke",2,60,0.0333333333333333
"749","mesch01",2011,"todi",38,60,0.633333333333333
"750","mesch01",2011,"umca",4,60,0.0666666666666667
"751","mitsu01",2011,"umca",2,60,0.0333333333333333
"752","mitsu02",2011,"quga",3,60,0.05
"753","mitsu02",2011,"umca",1,60,0.0166666666666667
"754","mitsu03",2011,"quag",3,55,0.0545454545454545
"755","mitsu03",2011,"umca",2,55,0.0363636363636364
"756","mitsu04",2011,"acma",4,60,0.0666666666666667
"757","mitsu04",2011,"aeca",1,60,0.0166666666666667
"758","mitsu04",2011,"hear",1,60,0.0166666666666667
"759","mitsu04",2011,"quga",1,60,0.0166666666666667
"760","mitsu04",2011,"quke",5,60,0.0833333333333333
"761","mitsu04",2011,"todi",1,60,0.0166666666666667
"762","mitsu04",2011,"umca",21,60,0.35
"763","morel01",2011,"acma",4,60,0.0666666666666667
"764","morel01",2011,"aeca",2,60,0.0333333333333333
"765","morel01",2011,"symo",5,60,0.0833333333333333
"766","morel01",2011,"todi",3,60,0.05
"767","morel02",2011,"todi",1,60,0.0166666666666667
"768","morel02",2011,"umca",7,60,0.116666666666667
"769","mroth01",2011,"acma",30,60,0.5
"770","mroth01",2011,"quch",2,60,0.0333333333333333
"771","mroth01",2011,"quga",1,60,0.0166666666666667
"772","mroth01",2011,"quke",1,60,0.0166666666666667
"773","mroth01",2011,"umca",2,60,0.0333333333333333
"774","mroth02",2011,"acma",5,60,0.0833333333333333
"775","mroth02",2011,"quke",1,60,0.0166666666666667
"776","mroth02",2011,"umca",1,60,0.0166666666666667
"777","mutte01",2011,"arcto",1,60,0.0166666666666667
"778","mutte01",2011,"hear",31,60,0.516666666666667
"779","mutte01",2011,"lohi",2,60,0.0333333333333333
"780","mutte01",2011,"pisa",1,60,0.0166666666666667
"781","mutte01",2011,"quag",1,60,0.0166666666666667
"782","mutte01",2011,"qube",2,60,0.0333333333333333
"783","mutte01",2011,"quch",34,60,0.566666666666667
"784","mutte01",2011,"todi",6,60,0.1
"785","mutte01",2011,"umca",15,60,0.25
"786","mutte02",2011,"acma",15,50,0.3
"787","mutte02",2011,"hear",1,50,0.02
"788","mutte02",2011,"lohi",7,50,0.14
"789","mutte02",2011,"quch",2,50,0.04
"790","mutte02",2011,"roca",5,50,0.1
"791","mutte02",2011,"ruur",3,50,0.06
"792","mutte02",2011,"todi",1,50,0.02
"793","mutte02",2011,"umca",34,50,0.68
"794","nelso01",2011,"arme",2,60,0.0333333333333333
"795","nelso01",2011,"hear",14,60,0.233333333333333
"796","nelso01",2011,"lohi",15,60,0.25
"797","nelso01",2011,"miau",20,60,0.333333333333333
"798","nelso01",2011,"quag",11,60,0.183333333333333
"799","nelso01",2011,"qube",3,60,0.05
"800","nelso01",2011,"todi",37,60,0.616666666666667
"801","nelso01",2011,"umca",11,60,0.183333333333333
"802","nelso02",2011,"bapi",6,55,0.109090909090909
"803","nelso02",2011,"hear",33,55,0.6
"804","nelso02",2011,"hodi",3,55,0.0545454545454545
"805","nelso02",2011,"lohi",2,55,0.0363636363636364
"806","nelso02",2011,"miau",3,55,0.0545454545454545
"807","nelso02",2011,"quag",11,55,0.2
"808","nelso02",2011,"syal",17,55,0.309090909090909
"809","nelso02",2011,"todi",48,55,0.872727272727273
"810","nelso02",2011,"umca",4,55,0.0727272727272727
"811","otell01",2011,"arcto",1,60,0.0166666666666667
"812","otell01",2011,"arme",2,60,0.0333333333333333
"813","otell01",2011,"cotoneaster sp",1,60,0.0166666666666667
"814","otell01",2011,"hear",12,60,0.2
"815","otell01",2011,"lohi",43,60,0.716666666666667
"816","otell01",2011,"quag",6,60,0.1
"817","otell01",2011,"qudo",2,60,0.0333333333333333
"818","otell01",2011,"quga",8,60,0.133333333333333
"819","otell01",2011,"quke",4,60,0.0666666666666667
"820","otell01",2011,"todi",44,60,0.733333333333333
"821","otell01",2011,"umca",12,60,0.2
"822","pardi01",2011,"acma",7,60,0.116666666666667
"823","pardi01",2011,"coco",1,60,0.0166666666666667
"824","pardi01",2011,"hear",2,60,0.0333333333333333
"825","pardi01",2011,"lohi",4,60,0.0666666666666667
"826","pardi01",2011,"quke",2,60,0.0333333333333333
"827","pardi01",2011,"rogy",5,60,0.0833333333333333
"828","pardi01",2011,"symo",13,60,0.216666666666667
"829","pardi01",2011,"todi",23,60,0.383333333333333
"830","pardi01",2011,"umca",1,60,0.0166666666666667
"831","parso01",2011,"arcto",4,60,0.0666666666666667
"832","parso01",2011,"hear",2,60,0.0333333333333333
"833","parso01",2011,"lohi",12,60,0.2
"834","parso01",2011,"miau",12,60,0.2
"835","parso01",2011,"quag",3,60,0.05
"836","parso01",2011,"todi",4,60,0.0666666666666667
"837","parso01",2011,"umca",2,60,0.0333333333333333
"838","peter01",2011,"quag",9,60,0.15
"839","peter01",2011,"qudo",1,60,0.0166666666666667
"840","peter01",2011,"quga",35,60,0.583333333333333
"841","peter01",2011,"quke",2,60,0.0333333333333333
"842","peter01",2011,"todi",3,60,0.05
"843","petsn01",2011,"coco",1,60,0.0166666666666667
"844","petsn01",2011,"hear",16,60,0.266666666666667
"845","petsn01",2011,"lohi",15,60,0.25
"846","petsn01",2011,"psme",6,60,0.1
"847","petsn01",2011,"quag",3,60,0.05
"848","petsn01",2011,"roca",6,60,0.1
"849","petsn01",2011,"todi",27,60,0.45
"850","petsn01",2011,"umca",12,60,0.2
"851","petsn02",2011,"acma",1,60,0.0166666666666667
"852","petsn02",2011,"hear",7,60,0.116666666666667
"853","petsn02",2011,"lohi",44,60,0.733333333333333
"854","petsn02",2011,"quag",37,60,0.616666666666667
"855","petsn02",2011,"todi",23,60,0.383333333333333
"856","petsn02",2011,"umca",11,60,0.183333333333333
"857","pfend01",2011,"acma",1,60,0.0166666666666667
"858","pfend01",2011,"lohi",4,60,0.0666666666666667
"859","pfend01",2011,"quag",1,60,0.0166666666666667
"860","pfend01",2011,"todi",2,60,0.0333333333333333
"861","pfend01",2011,"umca",29,60,0.483333333333333
"862","pfend02",2011,"lohi",1,60,0.0166666666666667
"863","pfend02",2011,"quag",1,60,0.0166666666666667
"864","pfend02",2011,"umca",30,60,0.5
"865","phill01",2011,"arme",1,60,0.0166666666666667
"866","phill01",2011,"frla",2,60,0.0333333333333333
"867","phill01",2011,"hear",4,60,0.0666666666666667
"868","phill01",2011,"lohi",35,60,0.583333333333333
"869","phill01",2011,"quag",1,60,0.0166666666666667
"870","phill01",2011,"todi",56,60,0.933333333333333
"871","phill02",2011,"arcto",6,60,0.1
"872","phill02",2011,"cebe",7,60,0.116666666666667
"873","phill02",2011,"hear",4,60,0.0666666666666667
"874","phill02",2011,"lohi",37,60,0.616666666666667
"875","phill02",2011,"quag",2,60,0.0333333333333333
"876","phill02",2011,"rhcr",1,60,0.0166666666666667
"877","phill02",2011,"todi",46,60,0.766666666666667
"878","ponti02",2011,"acma",7,60,0.116666666666667
"879","ponti02",2011,"coco",1,60,0.0166666666666667
"880","ponti02",2011,"hear",3,60,0.05
"881","ponti02",2011,"quag",3,60,0.05
"882","ponti02",2011,"rogy",2,60,0.0333333333333333
"883","ponti02",2011,"ruur",27,60,0.45
"884","ponti02",2011,"todi",12,60,0.2
"885","ponti02",2011,"umca",14,60,0.233333333333333
"886","redde01",2011,"umca",1,60,0.0166666666666667
"887","redde02",2011,"cebe",5,60,0.0833333333333333
"888","redde02",2011,"hear",16,60,0.266666666666667
"889","redde02",2011,"lohi",25,60,0.416666666666667
"890","redde02",2011,"quag",3,60,0.05
"891","redde02",2011,"quga",2,60,0.0333333333333333
"892","redde02",2011,"todi",27,60,0.45
"893","redde02",2011,"umca",4,60,0.0666666666666667
"894","sawi01",2011,"quga",1,50,0.02
"895","sawi01",2011,"quke",4,50,0.08
"896","sawi01",2011,"rogy",1,50,0.02
"897","sawi01",2011,"symo",11,50,0.22
"898","sawi01",2011,"todi",12,50,0.24
"899","sawi01",2011,"umca",12,50,0.24
"900","schiek01",2011,"quag",1,60,0.0166666666666667
"901","schiek01",2011,"todi",19,60,0.316666666666667
"902","schiek01",2011,"umca",4,60,0.0666666666666667
"903","schiek02",2011,"quag",1,55,0.0181818181818182
"904","schiek02",2011,"quga",1,55,0.0181818181818182
"905","schiek02",2011,"rogy",2,55,0.0363636363636364
"906","schiek02",2011,"todi",13,55,0.236363636363636
"907","schiek02",2011,"umca",1,55,0.0181818181818182
"908","sdc01",2011,"lohi",4,60,0.0666666666666667
"909","sdc01",2011,"rhca",5,60,0.0833333333333333
"910","sdc01",2011,"ruur",2,60,0.0333333333333333
"911","sdc01",2011,"sese",2,60,0.0333333333333333
"912","sdc01",2011,"todi",26,60,0.433333333333333
"913","sdc01",2011,"umca",3,60,0.05
"914","sdc02",2011,"acma",3,60,0.05
"915","sdc02",2011,"coco",25,60,0.416666666666667
"916","sdc02",2011,"hear",1,60,0.0166666666666667
"917","sdc02",2011,"lohi",28,60,0.466666666666667
"918","sdc02",2011,"psme",3,60,0.05
"919","sdc02",2011,"quag",3,60,0.05
"920","sdc02",2011,"rhca",14,60,0.233333333333333
"921","sdc02",2011,"syal",1,60,0.0166666666666667
"922","sdc02",2011,"todi",45,60,0.75
"923","sdc02",2011,"umca",11,60,0.183333333333333
"924","sdc03",2011,"cysc",10,60,0.166666666666667
"925","sdc03",2011,"lohi",57,60,0.95
"926","sdc03",2011,"psme",1,60,0.0166666666666667
"927","sdc03",2011,"quag",4,60,0.0666666666666667
"928","sdc03",2011,"todi",16,60,0.266666666666667
"929","sdc03",2011,"umca",19,60,0.316666666666667
"930","sdc04",2011,"arme",3,60,0.05
"931","sdc04",2011,"cysc",37,60,0.616666666666667
"932","sdc04",2011,"hear",4,60,0.0666666666666667
"933","sdc04",2011,"lohi",48,60,0.8
"934","sdc04",2011,"mafu",1,60,0.0166666666666667
"935","sdc04",2011,"quag",13,60,0.216666666666667
"936","sdc04",2011,"quga",5,60,0.0833333333333333
"937","sdc04",2011,"todi",57,60,0.95
"938","sdc05",2011,"cysc",7,60,0.116666666666667
"939","sdc05",2011,"lohi",25,60,0.416666666666667
"940","sdc05",2011,"quga",15,60,0.25
"941","sdc05",2011,"quke",6,60,0.1
"942","sdc05",2011,"todi",34,60,0.566666666666667
"943","sdc06",2011,"bapi",36,60,0.6
"944","sdc06",2011,"juca",1,60,0.0166666666666667
"945","sdc06",2011,"mafu",22,60,0.366666666666667
"946","sdc06",2011,"quag",4,60,0.0666666666666667
"947","sdc06",2011,"qulo",3,60,0.05
"948","sdc06",2011,"rogy",2,60,0.0333333333333333
"949","sdc06",2011,"rudi",8,60,0.133333333333333
"950","sdc06",2011,"ruur",3,60,0.05
"951","sdc06",2011,"syal",14,60,0.233333333333333
"952","sdc06",2011,"todi",2,60,0.0333333333333333
"953","sdc06",2011,"umca",11,60,0.183333333333333
"954","sdc06",2011,"vinca sp.",20,60,0.333333333333333
"955","secret01",2011,"arme",2,60,0.0333333333333333
"956","secret01",2011,"hear",38,60,0.633333333333333
"957","secret01",2011,"lohi",21,60,0.35
"958","secret01",2011,"psme",6,60,0.1
"959","secret01",2011,"quag",8,60,0.133333333333333
"960","secret01",2011,"todi",46,60,0.766666666666667
"961","secret01",2011,"umca",7,60,0.116666666666667
"962","secret02",2011,"hear",25,60,0.416666666666667
"963","secret02",2011,"lohi",1,60,0.0166666666666667
"964","secret02",2011,"psme",2,60,0.0333333333333333
"965","secret02",2011,"quag",22,60,0.366666666666667
"966","secret02",2011,"todi",48,60,0.8
"967","secret02",2011,"umca",9,60,0.15
"968","secret03",2011,"hear",40,60,0.666666666666667
"969","secret03",2011,"lohi",2,60,0.0333333333333333
"970","secret03",2011,"miau",1,60,0.0166666666666667
"971","secret03",2011,"psme",3,60,0.05
"972","secret03",2011,"quag",20,60,0.333333333333333
"973","secret03",2011,"rogy",15,60,0.25
"974","secret03",2011,"todi",35,60,0.583333333333333
"975","secret03",2011,"umca",24,60,0.4
"976","skile01",2011,"acma",1,60,0.0166666666666667
"977","skile01",2011,"arcto",1,60,0.0166666666666667
"978","skile01",2011,"bapi",1,60,0.0166666666666667
"979","skile01",2011,"quke",7,60,0.116666666666667
"980","skile01",2011,"roca",6,60,0.1
"981","skile01",2011,"symo",3,60,0.05
"982","skile01",2011,"todi",14,60,0.233333333333333
"983","skile01",2011,"umca",10,60,0.166666666666667
"984","spaul01",2011,"hear",1,60,0.0166666666666667
"985","spaul01",2011,"lohi",9,60,0.15
"986","spaul01",2011,"psme",4,60,0.0666666666666667
"987","spaul01",2011,"quag",12,60,0.2
"988","spaul01",2011,"todi",28,60,0.466666666666667
"989","spaul01",2011,"umca",6,60,0.1
"990","spaul02",2011,"acma",6,60,0.1
"991","spaul02",2011,"bapi",1,60,0.0166666666666667
"992","spaul02",2011,"lohi",12,60,0.2
"993","spaul02",2011,"psme",6,60,0.1
"994","spaul02",2011,"quag",8,60,0.133333333333333
"995","spaul02",2011,"quag x quke",7,60,0.116666666666667
"996","spaul02",2011,"quch",3,60,0.05
"997","spaul02",2011,"todi",7,60,0.116666666666667
"998","spaul02",2011,"umca",2,60,0.0333333333333333
"999","spivy01",2011,"arme",8,55,0.145454545454545
"1000","spivy01",2011,"cysc",1,55,0.0181818181818182
"1001","spivy01",2011,"hear",28,55,0.509090909090909
"1002","spivy01",2011,"lohi",52,55,0.945454545454545
"1003","spivy01",2011,"prunus sp.",1,55,0.0181818181818182
"1004","spivy01",2011,"quag",3,55,0.0545454545454545
"1005","spivy01",2011,"qudo",1,55,0.0181818181818182
"1006","spivy01",2011,"quke",1,55,0.0181818181818182
"1007","spivy01",2011,"todi",47,55,0.854545454545454
"1008","state123",2011,"cysc",38,60,0.633333333333333
"1009","state123",2011,"lohi",52,60,0.866666666666667
"1010","state123",2011,"miau",15,60,0.25
"1011","state123",2011,"psme",2,60,0.0333333333333333
"1012","state123",2011,"quag",15,60,0.25
"1013","state123",2011,"rudi",17,60,0.283333333333333
"1014","state123",2011,"todi",45,60,0.75
"1015","state123",2011,"umca",14,60,0.233333333333333
"1016","state123",2011,"unknown sp. 1",1,60,0.0166666666666667
"1017","sugar01",2011,"hear",4,50,0.08
"1018","sugar01",2011,"quch",23,50,0.46
"1019","sugar01",2011,"quke",5,50,0.1
"1020","sugar01",2011,"todi",1,50,0.02
"1021","sugar01",2011,"umca",24,50,0.48
"1022","sugar04",2011,"hear",10,60,0.166666666666667
"1023","sugar04",2011,"hodi",25,60,0.416666666666667
"1024","sugar04",2011,"lohi",8,60,0.133333333333333
"1025","sugar04",2011,"pisa",7,60,0.116666666666667
"1026","sugar04",2011,"prunus sp.",1,60,0.0166666666666667
"1027","sugar04",2011,"quag",7,60,0.116666666666667
"1028","sugar04",2011,"quch",4,60,0.0666666666666667
"1029","sugar04",2011,"quke",1,60,0.0166666666666667
"1030","sugar04",2011,"quke x quwi",2,60,0.0333333333333333
"1031","sugar04",2011,"ribes sp.",1,60,0.0166666666666667
"1032","sugar04",2011,"rogy",20,60,0.333333333333333
"1033","sugar04",2011,"todi",29,60,0.483333333333333
"1034","sugar04",2011,"umca",52,60,0.866666666666667
"1035","sugar05",2011,"arcto",1,60,0.0166666666666667
"1036","sugar05",2011,"hehe",2,60,0.0333333333333333
"1037","sugar05",2011,"lohi",33,60,0.55
"1038","sugar05",2011,"quag",8,60,0.133333333333333
"1039","sugar05",2011,"qulo",1,60,0.0166666666666667
"1040","sugar05",2011,"todi",4,60,0.0666666666666667
"1041","sugar05",2011,"umca",5,60,0.0833333333333333
"1042","sugar05",2011,"unknown sp. 1",4,60,0.0666666666666667
"1043","sugar07",2011,"acma",3,55,0.0545454545454545
"1044","sugar07",2011,"arcto",1,55,0.0181818181818182
"1045","sugar07",2011,"hear",12,55,0.218181818181818
"1046","sugar07",2011,"lohi",3,55,0.0545454545454545
"1047","sugar07",2011,"psme",1,55,0.0181818181818182
"1048","sugar07",2011,"quag",6,55,0.109090909090909
"1049","sugar07",2011,"quch",1,55,0.0181818181818182
"1050","sugar07",2011,"quke",1,55,0.0181818181818182
"1051","sugar07",2011,"todi",2,55,0.0363636363636364
"1052","sugar07",2011,"umca",31,55,0.563636363636364
"1053","sugar08",2011,"adfa",1,60,0.0166666666666667
"1054","sugar08",2011,"arme",1,60,0.0166666666666667
"1055","sugar08",2011,"hear",8,60,0.133333333333333
