"plotid","H.2005","D.2005","inv.D.2005","J.2005","H.2014","D.2014","inv.D.2014","J.2014","os_rich05","os_rich14","us_rich05","us_rich11","us.H.2005","us.D.2005","us.inv.D.2005","us.J.2005","us.E.2005","us.E.inv.2005","us.H.2011","us.D.2011","us.inv.D.2011","us.J.2011","us.E.2011","us.E.inv.2011"
"sugar01",1.25735762234916,0.666666666666667,3,0.701744650408278,1.2143130643167,0.646502835538752,2.82887700534759,0.677721025155159,5,5,5,5,1.19729701543428,0.638888888888889,2.76923076923077,0.668224187451965,0.127777777777778,0.553846153846154,1.20126133974032,0.646968297937827,2.83260680034874,0.67043671897426,0.129393659587565,0.566521360069747
"sugar04",1.36903917770477,0.658163265306122,2.92537313432836,0.658368677485791,1.27727733424932,0.635204081632653,2.74125874125874,0.656390704817181,7,6,11,12,1.96080686832596,0.8254,5.72737686139748,0.789086732289621,0.0750363636363636,0.520670623763407,1.97896307194143,0.821818181818182,5.61224489795918,0.771540797164104,0.0684848484848485,0.467687074829932
"sugar05",0.693147180559945,0.5,2,0.630929753571457,0.636514168294813,0.444444444444444,1.8,0.579380164285695,2,2,3,6,1.07899220787758,0.653061224489796,2.88235294117647,0.778328353731412,0.217687074829932,0.96078431372549,1.15100047111061,0.557692307692308,2.26086956521739,0.591497234170544,0.092948717948718,0.376811594202899
"sugar07",1.68591239286079,0.793650793650794,4.84615384615385,0.866387584071782,1.78204715590517,0.81,5.26315789473684,0.85698353148489,6,7,8,10,1.53386247642012,0.713786616500941,3.49389671361502,0.69809089714429,0.0892233270626176,0.436737089201878,1.56987373228819,0.686374630475679,3.1885175664096,0.654688196810251,0.0686374630475679,0.31885175664096
"sugar08",1.1868317141294,0.638905413444378,2.76935749588138,0.662383391583653,1.08086099424617,0.589507842076798,2.43610013175231,0.671576695127978,5,4,6,10,1.30572786764136,0.672023374726077,3.04899777282851,0.671011386766883,0.11200389578768,0.508166295471418,1.83959909482356,0.808700592484376,5.2274077216801,0.76717240977615,0.0808700592484376,0.52274077216801
"sugar09",1.31143133747324,0.674556213017751,3.07272727272727,0.731923765436129,1.38536037778756,0.698961937716263,3.32183908045977,0.773184348446285,5,5,10,12,1.79912487587865,0.77750088999644,4.4944,0.750293349458522,0.077750088999644,0.44944,1.88140787192999,0.793444328824142,4.84130982367758,0.733506829854907,0.0661203607353451,0.403442485306465
"sugar11",1.57409733684897,0.785714285714286,4.66666666666667,0.87852045092143,1.45948187386908,0.737777777777778,3.8135593220339,0.814552343065263,5,5,5,7,1.48060425067695,0.753864447086801,4.06280193236715,0.826340966019755,0.15077288941736,0.81256038647343,1.73762496034865,0.806238185255199,5.1609756097561,0.835620971073292,0.115176883607885,0.737282229965157
"sugar12",0.89037846997622,0.477317554240631,1.91320754716981,0.553223248375962,0.921662341963753,0.540540540540541,2.17647058823529,0.664838845062607,4,3,6,7,1.59904580496502,0.77734375,4.49122807017544,0.821746988544826,0.129557291666667,0.748538011695906,1.81755221895031,0.82375,5.67375886524823,0.874057857612116,0.117678571428571,0.810536980749747
"sugar13",1.08598392367304,0.617283950617284,2.61290322580645,0.67475975014818,0.859967281035505,0.512396694214876,2.05084745762712,0.620335265838344,4,3,5,8,1.40232791135658,0.71875,3.55555555555556,0.782654109237525,0.14375,0.711111111111111,1.76776179428604,0.807183364839319,5.18627450980392,0.804543064245696,0.100897920604915,0.64828431372549
"sugar15",0.796311640173813,0.448979591836735,1.81481481481481,0.574417427140458,0.730588061371122,0.405,1.68067226890756,0.5270078865364,3,3,1,6,0,0,1,0,0,1,0.977554219587549,0.488125,1.95360195360195,0.502363493022597,0.0813541666666667,0.325600325600326
"sugar16",0.674521210592376,0.323731138545953,1.47870182555781,0.419103592242484,0.522171840500247,0.263374485596708,1.35754189944134,0.376667362390784,4,3,9,10,1.64374703078841,0.763456790123457,4.22755741127349,0.713870265116263,0.0848285322359396,0.46972860125261,1.82717832494179,0.801018003581864,5.02558029369967,0.761992546409021,0.0801018003581865,0.502558029369967
"sugar17",1.58387947204498,0.765532544378698,4.26498422712934,0.813953035197391,1.6316089794447,0.773548635140331,4.41595925297114,0.784638061104922,6,7,9,15,1.89288471772737,0.817174515235457,5.46969696969697,0.822069387787991,0.0907971683594952,0.607744107744108,2.38981305026659,0.893125867484842,9.3568010936432,0.861942859067833,0.0595417244989895,0.623786739576213
"sugar18",0.509137344082687,0.255102040816327,1.34246575342466,0.367264960719735,0.485094091302212,0.24,1.31578947368421,0.349921419943119,3,3,3,6,0.594024165582471,0.321995464852608,1.47491638795987,0.428497858927017,0.107331821617536,0.491638795986622,1.39226159693093,0.667296786389414,3.00568181818182,0.715480926807865,0.111216131064902,0.50094696969697
"sugar19",1.2169076935628,0.661157024793388,2.95121951219512,0.756107262144928,1.18834987838404,0.638671875,2.76756756756757,0.73836329391967,4,4,2,6,0.689009238476659,0.495867768595041,1.98360655737705,0.62716323636974,0.247933884297521,0.991803278688525,1.33560313364247,0.630385487528345,2.70552147239264,0.686364236442707,0.105064247921391,0.450920245398773
"sugar21",0.344598248102823,0.15625,1.18518518518519,0.248575091818484,0.167944147734173,0.0768,1.08318890814558,0.152869351150057,3,2,6,6,1.57531551489984,0.771468144044321,4.37575757575758,0.809552031816376,0.128578024007387,0.729292929292929,1.41886455764407,0.730439831615619,3.70974690360797,0.729152144220475,0.121739971935937,0.618291150601328
"sugar23",0.206192050633232,0.0997229916897509,1.11076923076923,0.187684092704995,0.198515243345873,0.0950000000000001,1.10497237569061,0.180696361576786,2,2,5,4,0.938421057825077,0.55175490779298,2.23092236230922,0.523742764551638,0.110350981558596,0.446184472461845,1.02412949405467,0.597365702479339,2.48364336112893,0.636327432169025,0.149341425619835,0.620910840282232
"sugar24",0.859967281035505,0.512396694214876,2.05084745762712,0.620335265838344,0.89794572485678,0.54,2.17391304347826,0.647730922119161,3,3,7,7,1.60229816522703,0.75390625,4.06349206349206,0.770542538999507,0.107700892857143,0.580498866213152,1.6338860391267,0.771111111111111,4.36893203883495,0.785733095341936,0.11015873015873,0.624133148404993
"sugar30",1.03765179979827,0.62396694214876,2.65934065934066,0.748507552869239,0.977320208956467,0.580498866213152,2.38378378378378,0.70498750941103,3,3,7,8,1.7183922115203,0.79296875,4.83018867924528,0.826371973954183,0.11328125,0.690026954177898,1.84935386295001,0.81875,5.51724137931035,0.841677214985488,0.10234375,0.689655172413793
"sugar31",0.977550142765939,0.515704894083272,2.06485671191554,0.545581122664359,0.75628335411791,0.473246135552913,1.89841986455982,0.545543122246391,5,3,4,6,1.03568671948463,0.598079561042524,2.48805460750853,0.643508340075241,0.149519890260631,0.622013651877133,1.1382026545843,0.61159169550173,2.57461024498886,0.584920457471722,0.101931949250288,0.429101707498144
"sugar32",0.689009238476659,0.495867768595041,1.98360655737705,0.62716323636974,0.911017539712563,0.568047337278107,2.31506849315068,0.657160243353089,2,3,4,5,1.24501688925244,0.6796875,3.1219512195122,0.773572487409276,0.169921875,0.780487804878049,1.27900751927456,0.670360110803324,3.03361344537815,0.71382768794608,0.134072022160665,0.60672268907563
"sumtv01",0.636514168294813,0.444444444444444,1.8,0.579380164285695,0.636514168294813,0.444444444444444,1.8,0.579380164285695,2,2,6,6,1.61379423915285,0.78,4.54545454545455,0.829326184426505,0.13,0.757575757575758,1.52295506753132,0.728395061728395,3.68181818181818,0.782644084707956,0.121399176954733,0.613636363636364
"sumtv02",0.582584245216013,0.302457466918715,1.43360433604336,0.420245700736591,NA,NA,NA,NA,3,NA,9,NA,1.79049115175074,0.788890973916307,4.73688888888889,0.777600427101942,0.0876545526573674,0.526320987654321,NA,NA,NA,NA,NA,NA
"svrp01",1.47913280742964,0.745562130177515,3.93023255813953,0.825519737907064,1.34019840657147,0.664819944598338,2.98347107438017,0.747978972394586,5,5,6,5,1.23692981511413,0.643413925221297,2.80437198962579,0.635656181614872,0.10723565420355,0.467395331604298,1.07010935096713,0.613755890991053,2.58903625110522,0.597239400346612,0.122751178198211,0.517807250221043
"svrp02",1.21538810108361,0.612244897959184,2.57894736842105,0.678321014598707,1.26362567212373,0.63905325443787,2.77049180327869,0.705242915595214,5,5,6,8,1.0590298262245,0.551797792808829,2.23113582208102,0.544233672216893,0.0919662988014715,0.371855970346836,1.01401341760368,0.546077504725898,2.20301926080167,0.461497394514403,0.0682596880907372,0.275377407600208
"tell02",1.09011544156712,0.661117717003567,2.95087719298246,0.786352070772685,1.18182272572304,0.672216441207076,3.05079365079365,0.734307745948188,3,4,16,15,2.32693493450668,0.887614515169542,8.89794622062249,0.821305934968979,0.0554759071980964,0.556121638788905,2.176888488878,0.86650819845872,7.49109674492458,0.785146556868141,0.0577672132305813,0.499406449661638
"tell03",0.995026990179521,0.592592592592593,2.45454545454545,0.717760252141333,0.686961576597323,0.493827160493827,1.97560975609756,0.6252993742043,3,2,8,8,1.70609395315265,0.787368421052632,4.7029702970297,0.776476820235194,0.098421052631579,0.587871287128713,1.66208695543997,0.7798,4.54132606721163,0.756448372453118,0.097475,0.567665758401453
"tell04",0.673011667009257,0.48,1.92307692307692,0.612601619289344,0.679193265991526,0.486111111111111,1.94594594594595,0.618228353166282,2,2,4,4,0.929577688715925,0.491735537190083,1.96747967479675,0.577579092386384,0.122933884297521,0.491869918699187,1.21984972406487,0.65469387755102,2.89598108747045,0.757935248474404,0.163673469387755,0.723995271867612
"terri02",0.787399157435943,0.408203125,1.68976897689769,0.489238603957755,0.65322546107685,0.349583828775268,1.53747714808044,0.471202566638989,4,3,9,9,2.07500679704317,0.863283036122542,7.31438127090301,0.90116400186759,0.0959203373469491,0.812709030100335,1.75225175309948,0.761856,4.1991400161247,0.760993267276405,0.0846506666666667,0.466571112902744
"terri03",0.934769897858279,0.578512396694215,2.37254901960784,0.674293948006211,1.09130300064685,0.612244897959184,2.57894736842105,0.67806467849162,3,4,8,10,1.63352635517747,0.732766602137867,3.74204724409449,0.743449883105646,0.0915958252672334,0.467755905511811,1.64286649535731,0.760370712355939,4.17311260168403,0.685128543349629,0.0760370712355939,0.417311260168403
"votru01",0.800945107153851,0.443288241415192,1.79626168224299,0.49765517573928,NA,NA,NA,NA,4,NA,6,6,1.41903773222781,0.703800154320988,3.37609899055682,0.729241138352001,0.117300025720165,0.562683165092804,1.24892678942399,0.644786616228888,2.81520923953802,0.641821406826165,0.107464436038148,0.469201539923004
"watki01",1.22886586499224,0.6496,2.85388127853881,0.685843097858259,1.08784739101048,0.6112,2.57201646090535,0.675917587504342,5,4,7,5,0.763446840265135,0.35707200952192,1.55538414069732,0.36714032347762,0.05101028707456,0.222197734385331,0.487239920740991,0.200710059171598,1.25111045306485,0.271933777445535,0.0401420118343195,0.25022209061297
"yahng01",0.689009238476659,0.495867768595041,1.98360655737705,0.62716323636974,0.686961576597323,0.493827160493827,1.97560975609756,0.6252993742043,2,2,7,9,1.59046360772126,0.7520184544406,4.03255813953488,0.764851319857943,0.107431207777229,0.576079734219269,1.81645445874367,0.80865,5.22602560752548,0.788876148060934,0.08985,0.580669511947275
"yahng02",0.683738905848754,0.37037037037037,1.58823529411765,0.493213364365421,1.27703425946614,0.693877551020408,3.26666666666667,0.793465998035776,3,4,10,13,1.76641034107715,0.801355280327831,5.03411317275556,0.736650328775924,0.0801355280327831,0.503411317275556,1.97208920411766,0.839142900256526,6.21669793621013,0.747270315800666,0.0645494538658866,0.478207533554626
"yahng03",1.2130075659799,0.65625,2.90909090909091,0.753683976628438,1.2130075659799,0.65625,2.90909090909091,0.753683976628438,4,4,4,5,1.19734013399678,0.663265306122449,2.96969696969697,0.743949253802485,0.165816326530612,0.742424242424242,1.16232783855742,0.623811679492983,2.65824308062575,0.648707518235236,0.124762335898597,0.53164861612515
"zen01",1.19427268434832,0.642659279778393,2.7984496124031,0.742043340175897,0.955699891112534,0.571428571428571,2.33333333333333,0.689391746743088,4,3,8,6,1.47018834359891,0.718568145141572,3.55325803649001,0.66911155043663,0.0898210181426965,0.444157254561251,1.51885195435577,0.752380120534545,4.03844797178131,0.780535501648488,0.125396686755757,0.673074661963551
"zen02",1.07394668930443,0.651162790697674,2.86666666666667,0.774688781419312,1.0417002424009,0.628099173553719,2.68888888888889,0.751427886902305,3,3,8,8,1.75776684847778,0.7978,4.94559841740851,0.799994168374354,0.099725,0.618199802176063,1.69008827369497,0.770450328891887,4.35635562086701,0.769192321589598,0.0963062911114859,0.544544452608376
