plot.id,tag,spp,dbh,year,stem.status,slc,log10_slc
HALOW02,4511,UMCA,6,2009,alive,0,0
HALOW02,4511,UMCA,6,2010,alive,86,1.939519253
HALOW02,4511,UMCA,6,2011,alive,40,1.612783857
HALOW02,4512,UMCA,5,2004,alive,17,1.255272505
HALOW02,4512,UMCA,5,2005,alive,21,1.342422681
HALOW02,4512,UMCA,5,2006,alive,117,2.071882007
HALOW02,4512,UMCA,5,2007,alive,20,1.322219295
HALOW02,4512,UMCA,5,2008,alive,38,1.591064607
HALOW02,4512,UMCA,5,2009,alive,24,1.397940009
HALOW02,4512,UMCA,5,2010,alive,8,0.954242509
HALOW02,4512,UMCA,5,2011,alive,107,2.033423755
HALOW02,6932,UMCA,20,2004,alive,11,1.079181246
HALOW02,6932,UMCA,20,2005,alive,15,1.204119983
HALOW02,6932,UMCA,20,2006,alive,22,1.361727836
HALOW02,6932,UMCA,20,2007,alive,21,1.342422681
HALOW02,6932,UMCA,20,2008,alive,19,1.301029996
HALOW02,6932,UMCA,20,2009,alive,12,1.113943352
HALOW02,6932,UMCA,20,2010,alive,8,0.954242509
HALOW02,6932,UMCA,20,2011,alive,118,2.075546961
HALOW02,6933,UMCA,19,2004,alive,6,0.84509804
HALOW02,6933,UMCA,19,2005,alive,14,1.176091259
HALOW02,6933,UMCA,19,2006,alive,70,1.851258349
HALOW02,6933,UMCA,19,2007,alive,31,1.505149978
HALOW02,6933,UMCA,19,2008,alive,21,1.342422681
HALOW02,6933,UMCA,19,2009,alive,16,1.230448921
HALOW02,6933,UMCA,19,2010,alive,14,1.176091259
HALOW02,6933,UMCA,19,2011,alive,134,2.130333768
HALOW02,6934,UMCA,26,2004,alive,8,0.954242509
HALOW02,6934,UMCA,26,2005,alive,6,0.84509804
HALOW02,6934,UMCA,26,2006,alive,82,1.919078092
HALOW02,6934,UMCA,26,2007,alive,29,1.477121255
HALOW02,6934,UMCA,26,2008,alive,40,1.612783857
HALOW02,6934,UMCA,26,2009,alive,22,1.361727836
HALOW02,6934,UMCA,26,2010,alive,17,1.255272505
HALOW02,6934,UMCA,26,2011,alive,90,1.959041392
HALOW02,6935,UMCA,39,2004,alive,39,1.602059991
HALOW02,6935,UMCA,39,2005,alive,0,0
HALOW02,6935,UMCA,39,2006,alive,94,1.977723605
HALOW02,6935,UMCA,39,2007,alive,38,1.591064607
HALOW02,6935,UMCA,39,2008,alive,14,1.176091259
HALOW02,6935,UMCA,39,2009,alive,26,1.431363764
HALOW02,6935,UMCA,39,2010,alive,24,1.397940009
HALOW02,6935,UMCA,39,2011,alive,106,2.029383778
HALOW02,6936,UMCA,11,2004,alive,87,1.944482672
HALOW02,6936,UMCA,11,2005,alive,64,1.812913357
HALOW02,6936,UMCA,11,2006,alive,118,2.075546961
HALOW02,6936,UMCA,11,2007,alive,79,1.903089987
HALOW02,6936,UMCA,11,2008,alive,47,1.681241237
HALOW02,6936,UMCA,11,2009,alive,77,1.892094603
HALOW02,6936,UMCA,11,2010,alive,78,1.897627091
HALOW02,6936,UMCA,11,2011,alive,99,2
HALOW02,6937,UMCA,28,2004,alive,8,0.954242509
HALOW02,6937,UMCA,28,2005,alive,8,0.954242509
HALOW02,6937,UMCA,28,2006,alive,67,1.832508913
HALOW02,6937,UMCA,28,2007,alive,37,1.579783597
HALOW02,6937,UMCA,28,2008,alive,19,1.301029996
HALOW02,6937,UMCA,28,2009,alive,8,0.954242509
HALOW02,6937,UMCA,28,2010,alive,15,1.204119983
HALOW02,6937,UMCA,28,2011,alive,142,2.155336037
HOOD01,104,UMCA,14,2004,alive,3,0.602059991
HOOD01,104,UMCA,14,2005,alive,3,0.602059991
HOOD01,104,UMCA,14,2006,alive,80,1.908485019
HOOD01,104,UMCA,14,2007,alive,22,1.361727836
HOOD01,104,UMCA,14,2008,alive,4,0.698970004
HOOD01,104,UMCA,14,2009,alive,3,0.602059991
HOOD01,104,UMCA,14,2010,alive,26,1.431363764
HOOD01,104,UMCA,14,2011,alive,115,2.064457989
HOOD01,112,UMCA,17,2004,alive,0,0
HOOD01,112,UMCA,17,2005,alive,0,0
HOOD01,112,UMCA,17,2006,alive,37,1.579783597
HOOD01,112,UMCA,17,2007,alive,15,1.204119983
HOOD01,112,UMCA,17,2008,alive,5,0.77815125
HOOD01,112,UMCA,17,2009,alive,8,0.954242509
HOOD01,112,UMCA,17,2010,alive,17,1.255272505
HOOD01,112,UMCA,17,2011,alive,42,1.633468456
HOOD01,120,UMCA,4,2004,alive,6,0.84509804
HOOD01,120,UMCA,4,2005,alive,0,0
HOOD01,120,UMCA,4,2006,alive,133,2.127104798
HOOD01,120,UMCA,4,2007,alive,19,1.301029996
HOOD01,120,UMCA,4,2008,alive,39,1.602059991
HOOD01,120,UMCA,4,2009,alive,67,1.832508913
HOOD01,120,UMCA,4,2010,alive,69,1.84509804
HOOD01,120,UMCA,4,2011,alive,167,2.225309282
HOOD01,422,UMCA,10,2004,alive,13,1.146128036
HOOD01,422,UMCA,10,2005,alive,13,1.146128036
HOOD01,422,UMCA,10,2006,alive,64,1.812913357
HOOD01,422,UMCA,10,2007,alive,32,1.51851394
HOOD01,422,UMCA,10,2008,alive,28,1.462397998
HOOD01,422,UMCA,10,2009,alive,11,1.079181246
HOOD01,422,UMCA,10,2010,alive,14,1.176091259
HOOD01,422,UMCA,10,2011,alive,60,1.785329835
HOOD01,423,UMCA,8,2004,alive,33,1.531478917
HOOD01,423,UMCA,8,2005,alive,7,0.903089987
HOOD01,423,UMCA,8,2006,alive,115,2.064457989
HOOD01,423,UMCA,8,2007,alive,19,1.301029996
HOOD01,423,UMCA,8,2008,alive,10,1.041392685
HOOD01,423,UMCA,8,2009,alive,25,1.414973348
HOOD01,423,UMCA,8,2010,alive,17,1.255272505
HOOD01,423,UMCA,8,2011,alive,72,1.86332286
HOOD01,426,UMCA,9,2004,alive,4,0.698970004
HOOD01,426,UMCA,9,2005,alive,6,0.84509804
HOOD01,426,UMCA,9,2006,alive,101,2.008600172
HOOD01,426,UMCA,9,2007,alive,22,1.361727836
HOOD01,426,UMCA,9,2008,alive,17,1.255272505
HOOD01,426,UMCA,9,2009,alive,45,1.662757832
HOOD01,426,UMCA,9,2010,alive,30,1.491361694
HOOD01,426,UMCA,9,2011,alive,107,2.033423755
HOOD01,428,UMCA,12,2004,alive,0,0
HOOD01,428,UMCA,12,2005,alive,0,0
HOOD01,428,UMCA,12,2006,alive,43,1.643452676
HOOD01,428,UMCA,12,2007,alive,8,0.954242509
HOOD01,428,UMCA,12,2008,alive,5,0.77815125
HOOD01,428,UMCA,12,2009,alive,0,0
HOOD01,428,UMCA,12,2010,alive,20,1.322219295
HOOD01,428,UMCA,12,2011,alive,21,1.342422681
HOOD01,438,UMCA,2,2004,alive,46,1.672097858
HOOD01,438,UMCA,2,2005,alive,9,1
HOOD01,438,UMCA,2,2006,alive,41,1.62324929
HOOD01,438,UMCA,2,2007,alive,57,1.763427994
HOOD01,438,UMCA,2,2008,alive,59,1.77815125
HOOD01,438,UMCA,2,2009,alive,57,1.763427994
HOOD01,438,UMCA,2,2010,alive,37,1.579783597
HOOD01,438,UMCA,2,2011,alive,205,2.31386722
HOOD01,439,UMCA,9,2004,alive,13,1.146128036
HOOD01,439,UMCA,9,2005,alive,6,0.84509804
HOOD01,439,UMCA,9,2006,alive,102,2.012837225
HOOD01,439,UMCA,9,2007,alive,41,1.62324929
HOOD01,439,UMCA,9,2008,alive,51,1.716003344
HOOD01,439,UMCA,9,2009,alive,48,1.69019608
HOOD01,439,UMCA,9,2010,alive,32,1.51851394
HOOD01,439,UMCA,9,2011,alive,146,2.167317335
HOOD01,446,UMCA,8,2004,alive,8,0.954242509
HOOD01,446,UMCA,8,2005,alive,4,0.698970004
HOOD01,446,UMCA,8,2006,alive,86,1.939519253
HOOD01,446,UMCA,8,2007,alive,42,1.633468456
HOOD01,446,UMCA,8,2008,alive,33,1.531478917
HOOD01,446,UMCA,8,2009,alive,36,1.568201724
HOOD01,446,UMCA,8,2010,alive,14,1.176091259
HOOD01,446,UMCA,8,2011,alive,188,2.276461804
HOOD01,447,UMCA,8,2004,alive,9,1
HOOD01,447,UMCA,8,2005,alive,0,0
HOOD01,447,UMCA,8,2006,alive,68,1.838849091
HOOD01,447,UMCA,8,2007,alive,9,1
HOOD01,447,UMCA,8,2008,alive,18,1.278753601
HOOD01,447,UMCA,8,2009,alive,29,1.477121255
HOOD01,447,UMCA,8,2010,alive,22,1.361727836
HOOD01,447,UMCA,8,2011,alive,35,1.556302501
HOOD01,450,UMCA,13,2004,alive,1,0.301029996
HOOD01,450,UMCA,13,2005,alive,0,0
HOOD01,450,UMCA,13,2006,alive,107,2.033423755
HOOD01,450,UMCA,13,2007,alive,5,0.77815125
HOOD01,450,UMCA,13,2008,alive,16,1.230448921
HOOD01,450,UMCA,13,2009,alive,6,0.84509804
HOOD01,450,UMCA,13,2010,alive,16,1.230448921
HOOD01,450,UMCA,13,2011,alive,39,1.602059991
HOOD01,452,UMCA,9,2004,alive,0,0
HOOD01,452,UMCA,9,2006,alive,79,1.903089987
HOOD01,452,UMCA,9,2007,alive,27,1.447158031
HOOD01,452,UMCA,9,2008,alive,12,1.113943352
HOOD01,452,UMCA,9,2009,alive,31,1.505149978
HOOD01,452,UMCA,9,2010,alive,9,1
HOOD01,452,UMCA,9,2011,alive,135,2.133538908
HOOD01,453,UMCA,13,2004,alive,74,1.875061263
HOOD01,453,UMCA,13,2005,alive,5,0.77815125
HOOD01,453,UMCA,13,2006,alive,90,1.959041392
HOOD01,453,UMCA,13,2007,alive,17,1.255272505
HOOD01,453,UMCA,13,2008,alive,11,1.079181246
HOOD01,453,UMCA,13,2009,alive,8,0.954242509
HOOD01,453,UMCA,13,2010,alive,11,1.079181246
HOOD01,453,UMCA,13,2011,alive,213,2.330413773
HOOD01,455,UMCA,2,2004,alive,20,1.322219295
HOOD01,455,UMCA,2,2005,alive,20,1.322219295
HOOD01,455,UMCA,2,2006,alive,69,1.84509804
HOOD01,455,UMCA,2,2007,alive,42,1.633468456
HOOD01,455,UMCA,2,2008,alive,42,1.633468456
HOOD01,455,UMCA,2,2009,alive,59,1.77815125
HOOD01,455,UMCA,2,2010,alive,27,1.447158031
HOOD01,455,UMCA,2,2011,alive,125,2.100370545
HOOD01,456,UMCA,7,2004,alive,0,0
HOOD01,456,UMCA,7,2006,alive,39,1.602059991
HOOD01,456,UMCA,7,2007,alive,10,1.041392685
HOOD01,456,UMCA,7,2008,alive,6,0.84509804
HOOD01,456,UMCA,7,2009,alive,31,1.505149978
HOOD01,456,UMCA,7,2010,alive,11,1.079181246
HOOD01,456,UMCA,7,2011,alive,72,1.86332286
HOOD01,458,UMCA,9,2004,alive,1,0.301029996
HOOD01,458,UMCA,9,2005,alive,1,0.301029996
HOOD01,458,UMCA,9,2006,alive,125,2.100370545
HOOD01,458,UMCA,9,2007,alive,4,0.698970004
HOOD01,458,UMCA,9,2008,alive,16,1.230448921
HOOD01,458,UMCA,9,2009,alive,36,1.568201724
HOOD01,458,UMCA,9,2010,alive,12,1.113943352
HOOD01,458,UMCA,9,2011,alive,26,1.431363764
HOOD01,461,UMCA,17,2004,alive,0,0
HOOD01,461,UMCA,17,2005,alive,0,0
HOOD01,461,UMCA,17,2006,alive,57,1.763427994
HOOD01,461,UMCA,17,2007,alive,2,0.477121255
HOOD01,461,UMCA,17,2008,alive,4,0.698970004
HOOD01,461,UMCA,17,2009,alive,16,1.230448921
HOOD01,461,UMCA,17,2010,alive,4,0.698970004
HOOD01,461,UMCA,17,2011,alive,15,1.204119983
HOOD01,462,UMCA,10,2004,alive,3,0.602059991
HOOD01,462,UMCA,10,2005,alive,6,0.84509804
HOOD01,462,UMCA,10,2006,alive,102,2.012837225
HOOD01,462,UMCA,10,2007,alive,27,1.447158031
HOOD01,462,UMCA,10,2008,alive,19,1.301029996
HOOD01,462,UMCA,10,2009,alive,47,1.681241237
HOOD01,462,UMCA,10,2010,alive,53,1.73239376
HOOD01,462,UMCA,10,2011,alive,201,2.305351369
HOOD01,464,UMCA,2,2004,alive,0,0
HOOD01,464,UMCA,2,2005,alive,0,0
HOOD01,464,UMCA,2,2006,alive,80,1.908485019
HOOD01,464,UMCA,2,2007,alive,22,1.361727836
HOOD01,464,UMCA,2,2008,alive,40,1.612783857
HOOD01,464,UMCA,2,2009,alive,56,1.755874856
HOOD01,464,UMCA,2,2010,alive,52,1.72427587
HOOD01,464,UMCA,2,2011,alive,137,2.139879086
HOOD01,470,UMCA,3,2004,alive,0,0
HOOD01,470,UMCA,3,2005,alive,0,0
HOOD01,470,UMCA,3,2006,alive,80,1.908485019
HOOD01,470,UMCA,3,2007,alive,12,1.113943352
HOOD01,470,UMCA,3,2008,alive,6,0.84509804
HOOD01,470,UMCA,3,2009,alive,34,1.544068044
HOOD01,470,UMCA,3,2010,alive,8,0.954242509
HOOD01,470,UMCA,3,2011,alive,49,1.698970004
HOOD01,471,UMCA,4,2004,alive,0,0
HOOD01,471,UMCA,4,2005,alive,0,0
HOOD01,471,UMCA,4,2006,alive,114,2.06069784
HOOD01,471,UMCA,4,2007,alive,13,1.146128036
HOOD01,471,UMCA,4,2008,alive,22,1.361727836
HOOD01,471,UMCA,4,2009,alive,41,1.62324929
HOOD01,471,UMCA,4,2010,alive,11,1.079181246
HOOD01,471,UMCA,4,2011,alive,130,2.117271296
HOOD01,475,UMCA,13,2004,alive,0,0
HOOD01,475,UMCA,13,2005,alive,0,0
HOOD01,475,UMCA,13,2006,alive,94,1.977723605
HOOD01,475,UMCA,13,2007,alive,49,1.698970004
HOOD01,475,UMCA,13,2008,alive,35,1.556302501
HOOD01,475,UMCA,13,2009,alive,25,1.414973348
HOOD01,475,UMCA,13,2010,alive,12,1.113943352
HOOD01,475,UMCA,13,2011,alive,77,1.892094603
HOOD01,477,UMCA,8,2004,alive,4,0.698970004
HOOD01,477,UMCA,8,2006,alive,112,2.053078443
HOOD01,477,UMCA,8,2007,alive,36,1.568201724
HOOD01,477,UMCA,8,2008,alive,22,1.361727836
HOOD01,477,UMCA,8,2009,alive,52,1.72427587
HOOD01,477,UMCA,8,2010,alive,39,1.602059991
HOOD01,477,UMCA,8,2011,alive,209,2.322219295
HOOD01,478,UMCA,7,2004,alive,0,0
HOOD01,478,UMCA,7,2005,alive,0,0
HOOD01,478,UMCA,7,2006,alive,94,1.977723605
HOOD01,478,UMCA,7,2007,alive,8,0.954242509
HOOD01,478,UMCA,7,2008,alive,2,0.477121255
HOOD01,478,UMCA,7,2009,alive,33,1.531478917
HOOD01,478,UMCA,7,2010,alive,6,0.84509804
HOOD01,478,UMCA,7,2011,alive,35,1.556302501
HOOD01,479,UMCA,3,2004,alive,0,0
HOOD01,479,UMCA,3,2005,alive,0,0
HOOD01,479,UMCA,3,2006,alive,72,1.86332286
HOOD01,479,UMCA,3,2007,alive,5,0.77815125
HOOD01,479,UMCA,3,2008,alive,10,1.041392685
HOOD01,479,UMCA,3,2009,alive,4,0.698970004
HOOD01,479,UMCA,3,2010,alive,7,0.903089987
HOOD01,479,UMCA,3,2011,alive,51,1.716003344
HOOD01,480,UMCA,6,2004,alive,0,0
HOOD01,480,UMCA,6,2005,alive,0,0
HOOD01,480,UMCA,6,2006,alive,96,1.986771734
HOOD01,480,UMCA,6,2007,alive,13,1.146128036
HOOD01,480,UMCA,6,2008,alive,7,0.903089987
HOOD01,480,UMCA,6,2009,alive,16,1.230448921
HOOD01,480,UMCA,6,2010,alive,12,1.113943352
HOOD01,480,UMCA,6,2011,alive,28,1.462397998
HOOD01,481,UMCA,16,2004,alive,5,0.77815125
HOOD01,481,UMCA,16,2005,alive,0,0
HOOD01,481,UMCA,16,2006,alive,52,1.72427587
HOOD01,481,UMCA,16,2007,alive,19,1.301029996
HOOD01,481,UMCA,16,2008,alive,7,0.903089987
HOOD01,481,UMCA,16,2009,alive,7,0.903089987
HOOD01,481,UMCA,16,2010,alive,18,1.278753601
HOOD01,481,UMCA,16,2011,alive,22,1.361727836
HOOD01,482,UMCA,1,2004,alive,54,1.740362689
HOOD01,483,UMCA,5,2004,alive,0,0
HOOD01,483,UMCA,5,2006,alive,31,1.505149978
HOOD01,483,UMCA,5,2007,alive,10,1.041392685
HOOD01,483,UMCA,5,2008,alive,11,1.079181246
HOOD01,484,UMCA,4,2004,alive,17,1.255272505
HOOD01,484,UMCA,4,2005,alive,1,0.301029996
HOOD01,484,UMCA,4,2006,alive,113,2.056904851
HOOD01,484,UMCA,4,2007,alive,14,1.176091259
HOOD01,484,UMCA,4,2008,alive,19,1.301029996
HOOD01,484,UMCA,4,2009,alive,31,1.505149978
HOOD01,484,UMCA,4,2010,alive,47,1.681241237
HOOD01,484,UMCA,4,2011,alive,126,2.103803721
HOOD01,485,UMCA,5,2004,alive,4,0.698970004
HOOD01,485,UMCA,5,2005,alive,2,0.477121255
HOOD01,485,UMCA,5,2006,alive,111,2.049218023
HOOD01,485,UMCA,5,2007,alive,15,1.204119983
HOOD01,486,UMCA,2,2004,alive,44,1.653212514
HOOD01,486,UMCA,2,2005,alive,7,0.903089987
HOOD01,486,UMCA,2,2006,alive,97,1.991226076
HOOD01,486,UMCA,2,2007,alive,31,1.505149978
HOOD01,486,UMCA,2,2008,alive,52,1.72427587
HOOD01,486,UMCA,2,2009,alive,59,1.77815125
HOOD01,486,UMCA,2,2010,alive,37,1.579783597
HOOD01,486,UMCA,2,2011,alive,179,2.255272505
HOOD01,488,UMCA,11,2004,alive,0,0
HOOD01,488,UMCA,11,2006,alive,88,1.949390007
HOOD01,488,UMCA,11,2007,alive,20,1.322219295
HOOD01,488,UMCA,11,2008,alive,16,1.230448921
HOOD01,488,UMCA,11,2009,alive,27,1.447158031
HOOD01,488,UMCA,11,2010,alive,9,1
HOOD01,488,UMCA,11,2011,alive,79,1.903089987
HOOD01,490,UMCA,10,2004,alive,3,0.602059991
HOOD01,490,UMCA,10,2005,alive,0,0
HOOD01,490,UMCA,10,2006,alive,14,1.176091259
HOOD01,490,UMCA,10,2007,alive,42,1.633468456
HOOD01,490,UMCA,10,2008,alive,32,1.51851394
HOOD01,490,UMCA,10,2009,alive,103,2.017033339
HOOD01,490,UMCA,10,2010,alive,30,1.491361694
HOOD01,490,UMCA,10,2011,alive,151,2.181843588
HOOD01,491,UMCA,9,2004,alive,37,1.579783597
HOOD01,491,UMCA,9,2005,alive,3,0.602059991
HOOD01,491,UMCA,9,2006,alive,93,1.973127854
HOOD01,491,UMCA,9,2007,alive,44,1.653212514
HOOD01,491,UMCA,9,2008,alive,54,1.740362689
HOOD01,491,UMCA,9,2009,alive,67,1.832508913
HOOD01,491,UMCA,9,2010,alive,34,1.544068044
HOOD01,491,UMCA,9,2011,A3,41,1.62324929
HOOD01,493,UMCA,14,2004,alive,16,1.230448921
HOOD01,493,UMCA,14,2005,alive,5,0.77815125
HOOD01,493,UMCA,14,2006,alive,81,1.913813852
HOOD01,493,UMCA,14,2007,alive,18,1.278753601
HOOD01,493,UMCA,14,2008,alive,54,1.740362689
HOOD01,493,UMCA,14,2009,alive,28,1.462397998
HOOD01,493,UMCA,14,2010,alive,16,1.230448921
HOOD01,493,UMCA,14,2011,alive,193,2.28780173
HOOD01,495,UMCA,2,2004,alive,1,0.301029996
HOOD01,495,UMCA,2,2005,alive,0,0
HOOD01,495,UMCA,2,2006,alive,55,1.748188027
HOOD01,495,UMCA,2,2007,alive,30,1.491361694
HOOD01,495,UMCA,2,2008,alive,66,1.826074803
HOOD01,495,UMCA,2,2009,alive,137,2.139879086
HOOD01,495,UMCA,2,2010,alive,101,2.008600172
HOOD01,495,UMCA,2,2011,alive,142,2.155336037
HOOD01,496,UMCA,18,2004,alive,3,0.602059991
HOOD01,496,UMCA,18,2005,alive,0,0
HOOD01,496,UMCA,18,2006,alive,57,1.763427994
HOOD01,496,UMCA,18,2007,alive,28,1.462397998
HOOD01,496,UMCA,18,2008,alive,14,1.176091259
HOOD01,496,UMCA,18,2009,alive,39,1.602059991
HOOD01,496,UMCA,18,2010,alive,9,1
HOOD01,496,UMCA,18,2011,alive,133,2.127104798
HOOD01,497,UMCA,7,2004,alive,8,0.954242509
HOOD01,497,UMCA,7,2006,alive,110,2.045322979
HOOD01,497,UMCA,7,2007,alive,36,1.568201724
HOOD01,497,UMCA,7,2008,alive,27,1.447158031
HOOD01,497,UMCA,7,2009,alive,70,1.851258349
HOOD01,497,UMCA,7,2010,alive,24,1.397940009
HOOD01,497,UMCA,7,2011,alive,131,2.120573931
HOOD01,954,UMCA,5,2004,alive,16,1.230448921
HOOD01,954,UMCA,5,2006,alive,65,1.819543936
HOOD01,954,UMCA,5,2007,alive,10,1.041392685
HOOD01,954,UMCA,5,2008,alive,12,1.113943352
HOOD01,954,UMCA,5,2009,alive,26,1.431363764
HOOD01,954,UMCA,5,2010,alive,12,1.113943352
HOOD01,954,UMCA,5,2011,alive,183,2.264817823
HOOD01,956,UMCA,18,2004,alive,0,0
HOOD01,956,UMCA,18,2005,alive,0,0
HOOD01,956,UMCA,18,2006,alive,16,1.230448921
HOOD01,956,UMCA,18,2007,alive,2,0.477121255
HOOD01,956,UMCA,18,2008,alive,16,1.230448921
HOOD01,956,UMCA,18,2009,alive,0,0
HOOD01,956,UMCA,18,2010,alive,9,1
HOOD01,956,UMCA,18,2011,alive,22,1.361727836
HOOD01,959,UMCA,14,2004,alive,0,0
HOOD01,959,UMCA,14,2005,alive,2,0.477121255
HOOD01,959,UMCA,14,2006,alive,61,1.792391689
HOOD01,959,UMCA,14,2007,alive,13,1.146128036
HOOD01,959,UMCA,14,2008,alive,14,1.176091259
HOOD01,959,UMCA,14,2009,alive,6,0.84509804
HOOD01,959,UMCA,14,2010,alive,15,1.204119983
HOOD01,959,UMCA,14,2011,alive,92,1.968482949
HOOD01,964,UMCA,8,2004,alive,4,0.698970004
HOOD01,964,UMCA,8,2005,alive,2,0.477121255
HOOD01,964,UMCA,8,2006,alive,50,1.707570176
HOOD01,964,UMCA,8,2007,alive,24,1.397940009
HOOD01,964,UMCA,8,2008,alive,18,1.278753601
HOOD01,964,UMCA,8,2009,alive,17,1.255272505
HOOD01,964,UMCA,8,2010,alive,29,1.477121255
HOOD01,964,UMCA,8,2011,alive,107,2.033423755
HOOD01,1986,UMCA,2,2009,alive,27,1.447158031
HOOD01,1986,UMCA,2,2010,alive,30,1.491361694
HOOD01,1986,UMCA,2,2011,alive,70,1.851258349
HOOD01,3077,UMCA,11,2004,alive,0,0
HOOD01,3077,UMCA,11,2005,alive,1,0.301029996
HOOD01,3077,UMCA,11,2006,alive,17,1.255272505
HOOD01,3077,UMCA,11,2007,alive,7,0.903089987
HOOD01,3077,UMCA,11,2008,alive,4,0.698970004
HOOD01,3077,UMCA,11,2009,alive,2,0.477121255
HOOD01,3077,UMCA,11,2010,alive,6,0.84509804
HOOD01,3077,UMCA,11,2011,alive,2,0.477121255
HOOD01,4170,UMCA,11,2004,alive,16,1.230448921
HOOD01,4170,UMCA,11,2005,alive,2,0.477121255
HOOD01,4170,UMCA,11,2006,alive,85,1.934498451
HOOD01,4170,UMCA,11,2007,alive,18,1.278753601
HOOD01,4170,UMCA,11,2008,alive,40,1.612783857
HOOD01,4170,UMCA,11,2009,alive,54,1.740362689
HOOD01,4170,UMCA,11,2010,alive,13,1.146128036
HOOD01,4170,UMCA,11,2011,alive,135,2.133538908
HOOD01,4171,UMCA,7,2004,alive,0,0
HOOD01,4171,UMCA,7,2005,alive,0,0
HOOD01,4171,UMCA,7,2006,alive,197,2.29666519
HOOD01,4171,UMCA,7,2007,alive,4,0.698970004
HOOD01,4171,UMCA,7,2008,alive,21,1.342422681
HOOD01,4171,UMCA,7,2009,alive,38,1.591064607
HOOD01,4171,UMCA,7,2010,alive,3,0.602059991
HOOD01,4171,UMCA,7,2011,alive,7,0.903089987
HOOD01,4532,UMCA,2,2004,alive,3,0.602059991
HOOD01,4532,UMCA,2,2005,alive,0,0
HOOD01,4532,UMCA,2,2007,alive,9,1
HOOD01,4532,UMCA,2,2008,alive,3,0.602059991
HOOD01,4532,UMCA,2,2009,alive,0,0
HOOD01,4532,UMCA,2,2010,alive,11,1.079181246
HOOD01,4532,UMCA,2,2011,alive,30,1.491361694
HOOD01,4533,UMCA,14,2004,alive,22,1.361727836
HOOD01,4533,UMCA,14,2005,alive,5,0.77815125
HOOD01,4533,UMCA,14,2007,alive,56,1.755874856
HOOD01,4533,UMCA,14,2008,alive,43,1.643452676
HOOD01,4533,UMCA,14,2009,alive,45,1.662757832
HOOD01,4533,UMCA,14,2010,alive,20,1.322219295
HOOD01,4533,UMCA,14,2011,alive,103,2.017033339
HOOD01,4534,UMCA,9,2004,alive,5,0.77815125
HOOD01,4534,UMCA,9,2005,alive,7,0.903089987
HOOD01,4534,UMCA,9,2006,alive,96,1.986771734
HOOD01,4534,UMCA,9,2007,alive,85,1.934498451
HOOD01,4534,UMCA,9,2008,alive,44,1.653212514
HOOD01,4534,UMCA,9,2009,alive,84,1.929418926
HOOD01,4534,UMCA,9,2010,alive,57,1.763427994
HOOD01,4534,UMCA,9,2011,alive,157,2.198657087
HOOD01,4535,UMCA,8,2004,alive,3,0.602059991
HOOD01,4535,UMCA,8,2005,alive,0,0
HOOD01,4535,UMCA,8,2006,alive,62,1.799340549
HOOD01,4535,UMCA,8,2007,alive,5,0.77815125
HOOD01,4535,UMCA,8,2008,alive,5,0.77815125
HOOD01,4535,UMCA,8,2009,alive,23,1.380211242
HOOD01,4535,UMCA,8,2010,alive,10,1.041392685
HOOD01,4535,UMCA,8,2011,alive,46,1.672097858
HOOD01,4536,UMCA,4,2004,alive,0,0
HOOD01,4536,UMCA,4,2005,alive,1,0.301029996
HOOD01,4536,UMCA,4,2006,alive,68,1.838849091
HOOD01,4536,UMCA,4,2007,alive,15,1.204119983
HOOD01,4536,UMCA,4,2008,alive,3,0.602059991
HOOD01,4536,UMCA,4,2009,alive,10,1.041392685
HOOD01,4536,UMCA,4,2010,alive,6,0.84509804
HOOD01,4536,UMCA,4,2011,alive,31,1.505149978
HOOD01,4537,UMCA,10,2004,alive,22,1.361727836
HOOD01,4537,UMCA,10,2005,alive,0,0
HOOD01,4537,UMCA,10,2006,alive,119,2.079181246
HOOD01,4537,UMCA,10,2007,alive,21,1.342422681
HOOD01,4537,UMCA,10,2008,alive,14,1.176091259
HOOD01,4537,UMCA,10,2009,alive,40,1.612783857
HOOD01,4537,UMCA,10,2010,alive,32,1.51851394
HOOD01,4537,UMCA,10,2011,alive,170,2.23299611
HOOD01,4563,UMCA,9,2007,alive,9,1
HOOD01,4563,UMCA,9,2008,alive,5,0.77815125
HOOD01,4563,UMCA,9,2009,alive,4,0.698970004
HOOD01,4563,UMCA,9,2010,alive,13,1.146128036
HOOD01,4563,UMCA,9,2011,alive,14,1.176091259
HOOD01,4594,UMCA,5,2004,alive,0,0
HOOD01,4594,UMCA,5,2005,alive,0,0
HOOD01,4594,UMCA,5,2006,alive,35,1.556302501
HOOD01,4594,UMCA,5,2007,alive,20,1.322219295
HOOD01,4594,UMCA,5,2008,alive,14,1.176091259
HOOD01,4594,UMCA,5,2009,alive,47,1.681241237
HOOD01,4594,UMCA,5,2010,alive,13,1.146128036
HOOD01,4594,UMCA,5,2011,alive,43,1.643452676
HOOD01,4595,UMCA,12,2004,alive,1,0.301029996
HOOD01,4595,UMCA,12,2005,alive,0,0
HOOD01,4595,UMCA,12,2006,alive,24,1.397940009
HOOD01,4595,UMCA,12,2007,alive,6,0.84509804
HOOD01,4595,UMCA,12,2008,alive,5,0.77815125
HOOD01,4595,UMCA,12,2009,alive,24,1.397940009
HOOD01,4595,UMCA,12,2010,alive,16,1.230448921
HOOD01,4596,UMCA,9,2006,alive,66,1.826074803
